,sigma,residues,poles,poly_type,error_next,rel_error,pole_2,res_2
630,10.519459459459457,,,0_0,0.0738068168622085,1.0,,
631,10.519459459459457,,,0_1,0.015715958376199,1.0,,
632,10.519459459459457,,,0_2,0.0028854639963624,1.0,,
633,10.519459459459457,-13.54888399897966,13.54888399897966,1_0,0.0102685121608674,0.653381226589309,,
634,10.519459459459457,-1.6278248973266547,4.6962975528100666,1_1,-0.0004609931221383,0.1597639487858664,,
635,10.519459459459457,-4.636317500870876,6.908576515058694,2_0,0.0009676329381717,0.3353474309128729,-14.096260154708142,4.636317500870876
636,10.619549549549548,,,0_0,0.0732538183481242,1.0,,
637,10.619549549549548,,,0_1,0.0154928447485425,1.0,,
638,10.619549549549548,,,0_2,0.0028262420856873,1.0,,
639,10.619549549549548,-13.651165530344077,13.651165530344077,1_0,0.0101267228459625,0.6536386964643924,,
640,10.619549549549548,-1.6376778070020863,4.728235487870327,1_1,-0.0004504231287013,0.1593717434831061,,
641,10.619549549549548,-4.66897303351053,6.958126819293504,2_0,0.0009495109349619,0.3359623507733003,-14.191840969703971,4.66897303351053
642,10.719639639639636,,,0_0,0.0727084262541888,1.0,,
643,10.719639639639636,,,0_1,0.0152741801554057,1.0,,
644,10.719639639639636,,,0_2,0.0027685578780671,1.0,,
645,10.719639639639636,-13.753564084910831,13.753564084910831,1_0,0.0099876649070449,0.6538920456238144,,
646,10.719639639639636,-1.64754929041758,4.760217930810264,1_1,-0.0004401565920298,0.1589840673069582,,
647,10.719639639639636,-4.701671287421324,7.007739110678473,2_0,0.0009318088792991,0.3365683219704661,-14.287561464640593,4.701671287421324
648,10.819729729729726,,,0_0,0.0721704945068812,1.0,,
649,10.819729729729726,,,0_1,0.0150598527717226,1.0,,
650,10.819729729729726,,,0_2,0.0027123636847617,1.0,,
651,10.819729729729726,-13.856077983567818,13.856077983567818,1_0,0.0098512724943548,0.6541413547449983,,
652,10.819729729729726,-1.6574391420612995,4.79224435994442,1_1,-0.000430183239097,0.1586008696082342,,
653,10.819729729729726,-4.734411726265441,7.057412592068858,2_0,0.000914515455586,0.3371654991267809,-14.383419922415008,4.734411726265441
654,10.919819819819818,,,0_0,0.0716398805486817,1.0,,
655,10.919819819819818,,,0_1,0.0148497541176283,1.0,,
656,10.919819819819818,,,0_2,0.0026576135628342,1.0,,
657,10.919819819819818,-13.958705574899245,13.958705574899245,1_0,0.0097174816325989,0.6543867026769954,,
658,10.919819819819818,-1.6673471587562216,4.824314260101935,1_1,-0.0004204931518212,0.1582220822852883,,
659,10.919819819819818,-4.7671938212078455,7.107146477840518,2_0,0.0008976197282767,0.3377540440151175,-14.47941464949866,4.7671938212078455
660,11.019909909909911,,,0_0,0.071116445237886,1.0,,
661,11.019909909909911,,,0_1,0.0146437789435349,1.0,,
662,11.019909909909911,,,0_2,0.0026042631419675,1.0,,
663,11.019909909909911,-14.061445234712991,14.061445234712991,1_0,0.0095862301602617,0.6546281664879897,,
664,11.019909909909911,-1.67727313962963,4.856427122541546,1_1,-0.000411076854707,0.1578476645015577,,
665,11.019909909909911,-4.800017050803644,7.1569399937132445,2_0,0.0008811110264239,0.3383341000472888,-14.575543975567186,4.800017050803644
666,11.12,,,0_0,0.0706000527516822,1.0,,
667,11.12,,,0_1,0.0144418251195435,1.0,,
668,11.12,,,0_2,0.0025522696638444,1.0,,
669,11.12,-14.164295365574953,14.164295365574953,1_0,0.0094574576710032,0.6548658215092799,,
670,11.12,-1.6872168861038994,4.888582444897628,1_1,-0.0004019251937296,0.157477557886344,,
671,11.12,-4.832880900907045,7.206792376598831,2_0,0.0008649790381044,0.3389058179697119,-14.67180625322906,4.832880900907045
672,11.220090090090087,,,0_0,0.0700905704923723,1.0,,
673,11.220090090090087,,,0_1,0.0142437935292293,1.0,,
674,11.220090090090087,,,0_2,0.0025015918737046,1.0,,
675,11.220090090090087,-14.26725439635031,14.26725439635031,1_0,0.0093311054572831,0.6550997413810454,,
676,11.220090090090087,-1.697178201857656,4.920779731083639,1_1,-0.0003930293667572,0.157111705905577,,
677,11.220090090090087,-4.865784864552833,7.256702874419262,2_0,0.0008492137544399,0.3394693448465453,-14.76819985762661,4.865784864552833
678,11.32018018018018,,,0_0,0.0695878689966236,1.0,,
679,11.32018018018018,,,0_1,0.0140495879673211,1.0,,
680,11.32018018018018,,,0_2,0.0024521899304759,1.0,,
681,11.32018018018018,-14.370320781751758,14.370320781751758,1_0,0.0092071164558298,0.6553299980928496,,
682,11.32018018018018,-1.7071568928262333,4.953018491252741,1_1,-0.0003843809388097,0.1567500681870866,,
683,11.32018018018018,-4.898728441876894,7.306670745968986,2_0,0.0008338054297845,0.3400248159499957,-14.864723186216011,4.898728441876894
684,11.420270270270269,,,0_0,0.0690918218476424,1.0,,
685,11.420270270270269,,,0_1,0.0138591150414038,1.0,,
686,11.420270270270269,,,0_2,0.002404025437861,1.0,,
687,11.420270270270269,-14.473493001894584,14.473493001894584,1_0,0.0090854351951774,0.6555566620260328,,
688,11.420270270270269,-1.7171527671722109,4.985298241715426,1_1,-0.000375971739727,0.1563925796315815,,
689,11.420270270270269,-4.931711140008934,7.356695260747003,2_0,0.0008187446605409,0.3405723781647558,-14.961374658418132,4.931711140008934
690,11.52036036036036,,,0_0,0.0686023055901621,1.0,,
691,11.52036036036036,,,0_1,0.0136722840772778,1.0,,
692,11.52036036036036,,,0_2,0.002357061295713,1.0,,
693,11.52036036036036,-14.576769561858638,14.576769561858638,1_0,0.0089660077449918,0.6557798019931853,,
694,11.52036036036036,-1.7271656352733766,5.017618504882689,1_1,-0.000367793944671,0.1560391939488428,,
695,11.52036036036036,-4.964732472983155,7.406775698809574,2_0,0.0008040222820824,0.3411121651968714,-15.058152715350914,4.964732472983155
696,11.620450450450448,,,0_0,0.0681191996481481,1.0,,
697,11.620450450450448,,,0_1,0.0134890070280102,1.0,,
698,11.620450450450448,,,0_2,0.002311261699898,1.0,,
699,11.620450450450448,-14.680148991257049,14.680148991257049,1_0,0.0088487816673059,0.655999485279478,,
700,11.620450450450448,-1.7371953096809625,5.049978809166378,1_1,-0.0003598400091875,0.1556898594406021,,
701,11.620450450450448,-4.997791961621217,7.456911350592786,2_0,0.0007896294120636,0.3416443114591734,-15.155055819433212,4.997791961621217
702,11.72054054054054,,,0_0,0.0676423862451199,1.0,,
703,11.72054054054054,,,0_1,0.0133091983861954,1.0,,
704,11.72054054054054,,,0_2,0.0022665920755881,1.0,,
705,11.72054054054054,-14.783629843811791,14.783629843811791,1_0,0.0087337059692614,0.6562157776775049,,
706,11.72054054054054,-1.7472416051320083,5.082378688958467,1_1,-0.0003521026736066,0.1553445268775577,,
707,11.72054054054054,-5.030889133468718,7.50710151679537,2_0,0.0007755574252121,0.3421689476307216,-15.252082454233578,5.030889133468718
708,11.820630630630632,,,0_0,0.0671717503269987,1.0,,
709,11.820630630630632,,,0_1,0.0131327750997125,1.0,,
710,11.820630630630632,,,0_2,0.0022230190381983,1.0,,
711,11.820630630630632,-14.88721069693585,14.88721069693585,1_0,0.0086207310577198,0.6564287435264595,,
712,11.820630630630632,-1.757304338507944,5.114817684532583,1_1,-0.000344574942605,0.1550031451301789,,
713,11.820630630630632,-5.064023522680674,7.557345508205406,2_0,0.0007617979538544,0.3426862032058355,-15.34923112408325,5.064023522680674
714,11.92072072072072,,,0_0,0.0667071794873903,1.0,,
715,11.92072072072072,,,0_1,0.0129596564905121,1.0,,
716,11.92072072072072,,,0_2,0.0021805103394289,1.0,,
717,11.92072072072072,-14.990890151322164,14.990890151322164,1_0,0.0085098086953491,0.656638445747332,,
718,11.92072072072072,-1.7673833288228582,5.147295341988991,1_1,-0.0003372500822033,0.1546656652367196,,
719,11.92072072072072,-5.09719466993682,7.607642645560945,2_0,0.0007483428717774,0.343196204230525,-15.446500353824987,5.09719466993682
720,12.020810810810811,,,0_0,0.0662485638952183,1.0,,
721,12.020810810810811,,,0_1,0.0127897641764771,1.0,,
722,12.020810810810811,,,0_2,0.0021390348253224,1.0,,
723,12.020810810810811,-15.094666830539072,15.094666830539072,1_0,0.0084008919582983,0.6568449458786101,,
724,12.020810810810811,-1.7774783971966723,5.179811213177983,1_1,-0.0003301216072399,0.1543320395403924,,
725,12.020810810810811,-5.130402122343355,7.657992259396149,2_0,0.0007351842883961,0.3436990738499755,-15.543888688498386,5.130402122343355
726,12.1209009009009,,,0_0,0.0657957962246233,1.0,,
727,12.1209009009009,,,0_1,0.0126230219961272,1.0,,
728,12.1209009009009,,,0_2,0.0020985623986446,1.0,,
729,12.1209009009009,-15.198539380632369,15.198539380632369,1_0,0.008293935195295,0.6570483041097192,,
730,12.1209009009009,-1.7875893668416971,5.21236485564309,1_1,-0.0003231832668493,0.1540022193564939,,
731,12.1209009009009,-5.163645433348725,7.708393689903766,2_0,0.0007223145456387,0.3441949336865993,-15.641394693088287,5.163645433348725
732,12.22099099099099,,,0_0,0.0653487715870507,1.0,,
733,12.22099099099099,,,0_1,0.0124593559360766,1.0,,
734,12.22099099099099,,,0_2,0.002059063975698,1.0,,
735,12.22099099099099,-15.3025064697338,15.3025064697338,1_0,0.00818889398814,0.6572485793128989,,
736,12.22099099099099,-1.7977160630561155,5.244955832574817,1_1,-0.0003164290377407,0.1536761564844096,,
737,12.22099099099099,-5.19692416266721,7.758846286806976,2_0,0.000709726207728,0.3446839030280518,-15.739016952307692,5.19692416266721
738,12.32108108108108,,,0_0,0.0649073874654486,1.0,,
739,12.32108108108108,,,0_1,0.0122986940614338,1.0,,
740,12.32108108108108,,,0_2,0.0020205114465067,1.0,,
741,12.32108108108108,-15.406566787676027,15.406566787676027,1_0,0.0080857251138439,0.6574458290818971,,
742,12.32108108108108,-1.8078583131365893,5.277583712646743,1_1,-0.0003098531163446,0.1533538039986617,,
743,12.32108108108108,-5.230237876124911,7.809349409145382,2_0,0.0006974120528388,0.3451660984374229,-15.836754070023268,5.230237876124911
744,12.421171171171167,,,0_0,0.064471543650504,1.0,,
745,12.421171171171167,,,0_1,0.0121409664481823,1.0,,
746,12.421171171171167,,,0_2,0.0019828776386896,1.0,,
747,12.421171171171167,-15.510719045613888,15.510719045613888,1_0,0.0079843865075035,0.6576401097541013,,
748,12.421171171171167,-1.8180159464549663,5.31024807009134,1_1,-0.0003034499090878,0.1530351158170362,,
749,12.421171171171167,-5.263586145666353,7.859902425240651,2_0,0.0006853650671253,0.3456416340335883,-15.934604669416268,5.263586145666353
750,12.52126126126126,,,0_0,0.0640411421788458,1.0,,
751,12.52126126126126,,,0_1,0.0119861051185365,1.0,,
752,12.52126126126126,,,0_2,0.001946136282553,1.0,,
753,12.52126126126126,-15.614961975651978,15.614961975651978,1_0,0.0078848372269654,0.6578314764461295,,
754,12.52126126126126,-1.828188794385828,5.342948484558666,1_1,-0.0002972140235891,0.1527200465114707,,
755,12.52126126126126,-5.296968549217077,7.910504712502338,2_0,0.000673578438577,0.3461106216536136,-16.032567392481447,5.296968549217077
756,12.621351351351349,,,0_0,0.0636160872731468,1.0,,
757,12.621351351351349,,,0_1,0.0118340439784485,1.0,,
758,12.621351351351349,,,0_2,0.0019102619859945,1.0,,
759,12.621351351351349,-15.719294330478466,15.719294330478466,1_0,0.0077870374185039,0.6580199830831454,,
760,12.621351351351349,-1.8383766902907035,5.375684541058043,1_1,-0.0002911402518159,0.1524085460269423,,
761,12.621351351351349,-5.3303846706023466,7.961155657296866,2_0,0.0006620455594524,0.3465731738925939,-16.130640899781955,5.3303846706023466
762,12.72144144144144,,,0_0,0.0631962852840592,1.0,,
763,12.72144144144144,,,0_1,0.0116847187574347,1.0,,
764,12.72144144144144,,,0_2,0.0018752301693341,1.0,,
765,12.72144144144144,-15.823714883005032,15.823714883005032,1_0,0.0076909482837305,0.6582056824291955,,
766,12.72144144144144,-1.848579469482832,5.408455829871686,1_1,-0.0002852235951023,0.1521005793137275,,
767,12.72144144144144,-5.363834099447912,8.011854654797121,2_0,0.0006507599874317,0.347029393017291,-16.228823870120607,5.363834099447912
768,12.82153153153153,,,0_0,0.0627816446339215,1.0,,
769,12.82153153153153,,,0_1,0.0115380669504306,1.0,,
770,12.82153153153153,,,0_2,0.0018410170907445,1.0,,
771,12.82153153153153,-15.92822242601288,15.92822242601288,1_0,0.0075965320474906,0.6583886261127218,,
772,12.82153153153153,-1.8587969692355044,5.441261946532415,1_1,-0.0002794592001981,0.1517960922813,,
773,12.82153153153153,-5.397316431124234,8.062601108881145,2_0,0.0006397154962444,0.3474793903112355,-16.32711500040883,5.397316431124234
774,12.921621621621618,,,0_0,0.0623720757621749,1.0,,
775,12.921621621621618,,,0_1,0.0113940277618218,1.0,,
776,12.921621621621618,,,0_2,0.0018075997569042,1.0,,
777,12.921621621621618,-16.032815771804774,16.032815771804774,1_0,0.0075037519269394,0.6585688646540181,,
778,12.921621621621618,-1.869029028761977,5.474102491760268,1_1,-0.0002738424117384,0.1514950478901875,,
779,12.921621621621618,-5.430831266664054,8.113394432001751,2_0,0.0006289060104198,0.3479232656553321,-16.425513005411855,5.430831266664054
780,13.021711711711712,,,0_0,0.0619674910724321,1.0,,
781,13.021711711711712,,,0_1,0.0112525420516054,1.0,,
782,13.021711711711712,,,0_2,0.0017749559402717,1.0,,
783,13.021711711711712,-16.137493751863005,16.137493751863005,1_0,0.0074125721017935,0.6587464474959165,,
784,13.021711711711712,-1.8792754891518415,5.506977071335701,1_1,-0.000268368719672,0.1511973979652515,,
785,13.021711711711712,-5.464378212638385,8.164234045010335,2_0,0.000618325645605,0.3483611235501525,-16.524016617302447,5.464378212638385
786,13.1218018018018,,,0_0,0.0615678048811422,1.0,,
787,13.1218018018018,,,0_1,0.0111135522831509,1.0,,
788,13.1218018018018,,,0_2,0.0017430641215256,1.0,,
789,13.1218018018018,-16.2422552165132,16.2422552165132,1_0,0.0073229576852685,0.6589214230242775,,
790,13.1218018018018,-1.8895361934109856,5.539885296124828,1_1,-0.0002630337828704,0.1509031019697922,,
791,13.1218018018018,-5.497956881134619,8.215119377095235,2_0,0.0006079686731007,0.3487930625114545,-16.622624585680192,5.497956881134619
792,13.221891891891891,,,0_0,0.0611729333677974,1.0,,
793,13.221891891891891,,,0_1,0.0109770024731118,1.0,,
794,13.221891891891891,,,0_2,0.0017119035009023,1.0,,
795,13.221891891891891,-16.347099034593917,16.347099034593917,1_0,0.0072348746962908,0.6590938385968914,,
796,13.221891891891891,-1.89981098640238,5.572826781959876,1_1,-0.0002578333853482,0.1506121023833234,,
797,13.221891891891891,-5.531566889638764,8.26604986561372,2_0,0.0005978295523159,0.3492191890494179,-16.721335677150908,5.531566889638764
798,13.32198198198198,,,0_0,0.0607827945266296,1.0,,
799,13.32198198198198,,,0_1,0.0108428381429434,1.0,,
800,13.32198198198198,,,0_2,0.0016814538669279,1.0,,
801,13.32198198198198,-16.452024093131946,16.452024093131946,1_0,0.0071482900324769,0.6592637405667722,,
802,13.32198198198198,-1.9100997148408936,5.605801149599121,1_1,-0.000252763536363,0.1503243956522308,,
803,13.32198198198198,-5.565207860971399,8.317024955984529,2_0,0.0005879028197391,0.3496395775717809,-16.820148675150076,5.565207860971399
804,13.422072072072073,,,0_0,0.0603973081197475,1.0,,
805,13.422072072072073,,,0_1,0.0107110062722216,1.0,,
806,13.422072072072073,,,0_2,0.0016516957571831,1.0,,
807,13.422072072072073,-16.557029297023256,16.557029297023256,1_0,0.0070631714441098,0.6594311743078546,,
808,13.422072072072073,-1.920402227254294,5.63880802463766,1_1,-0.0002478202797916,0.1500399082058144,,
809,13.422072072072073,-5.598879423191496,8.368044101545093,2_0,0.0005781832690747,0.3500543405528697,-16.919062379618175,5.598879423191496
810,13.52216216216216,,,0_0,0.0600163956316649,1.0,,
811,13.52216216216216,,,0_1,0.0105814552534546,1.0,,
812,13.52216216216216,,,0_2,0.0016226102635252,1.0,,
813,13.52216216216216,-16.662113568719473,16.662113568719473,1_0,0.0069794875088381,0.6595961842355712,,
814,13.52216216216216,-1.9307183739945744,5.671847037492372,1_1,-0.0002429998602155,0.1497586115889617,,
815,13.52216216216216,-5.632581209550406,8.419106763465384,2_0,0.0005686657750384,0.3504635634455801,-17.018075606903544,5.632581209550406
816,13.622252252252247,,,0_0,0.0596399802251754,1.0,,
817,13.622252252252247,,,0_1,0.0104541348486232,1.0,,
818,13.622252252252247,,,0_2,0.0015941791061194,1.0,,
819,13.622252252252247,-16.76727584791983,16.76727584791983,1_0,0.0068972076073639,0.6597588138316635,,
820,13.622252252252247,-1.9410480071951808,5.704917823307945,1_1,-0.0002382986214145,0.1494804570576861,,
821,13.622252252252247,-5.666312858393852,8.470212410604255,2_0,0.000559345385164,0.3508673417039421,-17.117187189426303,5.666312858393852
822,13.72234234234234,,,0_0,0.059267986698527,1.0,,
823,13.72234234234234,,,0_1,0.0103289961471474,1.0,,
824,13.72234234234234,,,0_2,0.0015663845676185,1.0,,
825,13.72234234234234,-16.872515091268536,16.872515091268536,1_0,0.0068163018998506,0.6599191056657631,,
826,13.72234234234234,-1.9513909807577248,5.738020021906513,1_1,-0.0002337130457939,0.1492054062747206,,
827,13.72234234234234,-5.700074013093648,8.52136051939955,2_0,0.0005502172710268,0.3512657634665858,-17.216395975476672,5.700074013093648
828,13.82243243243243,,,0_0,0.0589003414438549,1.0,,
829,13.82243243243243,,,0_1,0.0102059915253261,1.0,,
830,13.82243243243243,,,0_2,0.0015392094762077,1.0,,
831,13.82243243243243,-16.977830272057453,16.977830272057453,1_0,0.0067367413031235,0.6600771014169728,,
832,13.82243243243243,-1.961747150332388,5.771153277728435,1_1,-0.0002292397460147,0.1489334295027702,,
833,13.82243243243243,-5.733864321974165,8.572550573752897,2_0,0.0005412767276201,0.3516589106205758,-17.315700828987673,5.733864321974165
834,13.922522522522518,,,0_0,0.0585369724068304,1.0,,
835,13.922522522522518,,,0_1,0.0100850746072622,1.0,,
836,13.922522522522518,,,0_2,0.0015126372163513,1.0,,
837,13.922522522522518,-17.083220379934012,17.083220379934012,1_0,0.0066584974687042,0.660232841897813,,
838,13.922522522522518,-1.9721163732643987,5.804317239723542,1_1,-0.0002248754299667,0.148664483152938,,
839,13.922522522522518,-5.767683438206376,8.62378206487882,2_0,0.0005325191997487,0.3520468715117621,-17.415100629158758,5.767683438206376
840,14.022612612612612,,,0_0,0.0581778090474861,1.0,,
841,14.022612612612612,,,0_1,0.0099662002266909,1.0,,
842,14.022612612612612,,,0_2,0.001486651688527,1.0,,
843,14.022612612612612,-17.18868442061431,17.18868442061431,1_0,0.0065815427611251,0.6603863670628296,,
844,14.022612612612612,-1.9824985087121765,5.8375115614953685,1_1,-0.0002206169175736,0.1483985248704663,,
845,14.022612612612612,-5.801531019871208,8.675054491343637,2_0,0.000523940256815,0.3524297324372906,-17.514594270849692,5.801531019871208
846,14.122702702702703,,,0_0,0.0578227823021792,1.0,,
847,14.122702702702703,,,0_1,0.0098493243910004,1.0,,
848,14.122702702702703,,,0_2,0.0014612372829125,1.0,,
849,14.122702702702703,-17.294221415601285,17.294221415601285,1_0,0.0065058502378352,0.6605377160467768,,
850,14.122702702702703,-1.9928934174168185,5.870735900932758,1_1,-0.0002164611448834,0.1481355200929416,,
851,14.122702702702703,-5.835406729681693,8.72636735872351,2_0,0.0005155355808352,0.3528075740085771,-17.614180663417553,5.835406729681693
852,14.222792792792792,,,0_0,0.0574718245466547,1.0,,
853,14.222792792792792,,,0_1,0.0097344042455534,1.0,,
854,14.222792792792792,,,0_2,0.001436378919803,1.0,,
855,14.222792792792792,-17.3998304019079,17.3998304019079,1_0,0.0064313936288319,0.6606869271706852,,
856,14.222792792792792,-2.003300961837541,5.903989920380301,1_1,-0.0002124051019904,0.1478753962914,,
857,14.222792792792792,-5.869310235064996,8.777720179665272,2_0,0.0005073010207097,0.3531804969535988,-17.71385873119292,5.869310235064996
858,14.32288288288288,,,0_0,0.057124869560174,1.0,,
859,14.32288288288288,,,0_1,0.0096213980397684,1.0,,
860,14.32288288288288,,,0_2,0.0014120618113329,1.0,,
861,14.32288288288288,-17.505510431785268,17.505510431785268,1_0,0.0063581473175015,0.660834037966333,,
862,14.32288288288288,-2.0137210060681023,5.937273286486844,1_1,-0.0002084460506963,0.1476182197007416,,
863,14.32288288288288,-5.903241208030372,8.829112473708506,2_0,0.0004992323671679,0.353548522565551,-17.813627412978818,5.903241208030372
864,14.422972972972971,,,0_0,0.056781852490674,1.0,,
865,14.422972972972971,,,0_1,0.0095102650941177,1.0,,
866,14.422972972972971,,,0_2,0.0013882718761787,1.0,,
867,14.422972972972971,-17.61126057245563,17.61126057245563,1_0,0.0062860863218451,0.6609790851921816,,
868,14.422972972972971,-2.0241534158472048,5.970585670192771,1_1,-0.0002045810899207,0.1473638510086534,,
869,14.422972972972971,-5.937199325130217,8.880543767212178,2_0,0.0004913257801867,0.3539117867453371,-17.913485661972445,5.937199325130217
870,14.52306306306306,,,0_0,0.0564427098209227,1.0,,
871,14.52306306306306,,,0_1,0.0094009657683428,1.0,,
872,14.52306306306306,,,0_2,0.0013649952942878,1.0,,
873,14.52306306306306,-17.717079905850134,17.717079905850134,1_0,0.0062151862764139,0.6611221048525887,,
874,14.52306306306306,-2.034598058525011,6.003926746652991,1_1,-0.000200807581902,0.1471122887693464,,
875,14.52306306306306,-5.971184267378831,8.93201359323454,2_0,0.0004835773559062,0.3542703465205168,-18.013432445492846,5.971184267378831
876,14.623153153153153,,,0_0,0.05610737933564,1.0,,
877,14.623153153153153,,,0_1,0.0092934614306939,1.0,,
878,14.623153153153153,,,0_2,0.0013422187078858,1.0,,
879,14.623153153153153,-17.822967528351292,17.822967528351292,1_0,0.0061454234147805,0.6612631322150603,,
880,14.623153153153153,-2.045054803047376,6.037296195186404,1_1,-0.0001971229328479,0.1468634967533991,,
881,14.623153153153153,-6.005195720189382,8.983521491433837,2_0,0.0004759833393415,0.3546242773588373,-18.113466744790124,6.005195720189382
882,14.723243243243244,,,0_0,0.0557758000895528,1.0,,
883,14.723243243243244,,,0_1,0.0091877144284547,1.0,,
884,14.723243243243244,,,0_2,0.0013199291591581,1.0,,
885,14.723243243243244,-17.9289225505401,17.9289225505401,1_0,0.0060767745528249,0.6614022018365046,,
886,14.723243243243244,-2.0555235198256114,6.07069369905672,1_1,-0.0001935246377089,0.1466174425848943,,
887,14.723243243243244,-6.039233373198973,9.035067007844304,2_0,0.000468540073269,0.3549736514404554,-18.213587554344336,6.039233373198973
888,14.823333333333332,,,0_0,0.0554479123763541,1.0,,
889,14.823333333333332,,,0_1,0.0090836880581754,1.0,,
890,14.823333333333332,,,0_2,0.0012981140859696,1.0,,
891,14.823333333333332,-18.034944096947655,18.034944096947655,1_0,0.0060092170712796,0.6615393475419077,,
892,14.823333333333332,-2.0660040811781744,6.104118946098125,1_1,-0.0001900102671742,0.1463740893253771,,
893,14.823333333333332,-6.073296920657526,9.086649695283596,2_0,0.0004612440048469,0.3553185423625082,-18.313793883727257,6.073296920657526
894,14.923423423423422,,,0_0,0.0551236576985375,1.0,,
895,14.923423423423422,,,0_1,0.0089813465394953,1.0,,
896,14.923423423423422,,,0_2,0.0012767612998708,1.0,,
897,14.923423423423422,-18.141031305811364,18.141031305811364,1_0,0.0059427289014298,0.6616746024993855,,
898,14.923423423423422,-2.076496360599553,6.137571627609723,1_1,-0.0001865774739029,0.1461334032617292,,
899,14.923423423423422,-6.107386060662937,9.138269112469644,2_0,0.0004540916737981,0.3556590208710534,-18.414084754215427,6.107386060662937
900,15.023513513513512,,,0_0,0.054802978738079,1.0,,
901,15.023513513513512,,,0_1,0.008880654987163,1.0,,
902,15.023513513513512,,,0_2,0.0012558589766871,1.0,,
903,15.023513513513512,-18.247183328835444,18.247183328835444,1_0,0.0058772885085966,0.6618079991951374,,
904,15.023513513513512,-2.087000233235955,6.171051439031991,1_1,-0.0001832239859004,0.1458953507533189,,
905,15.023513513513512,-6.141500495584881,9.189924824468026,2_0,0.0004470797130712,0.355995156598425,-18.514459200808236,6.141500495584881
906,15.123603603603602,,,0_0,0.0544858193279403,1.0,,
907,15.123603603603602,,,0_1,0.0087815793853549,1.0,,
908,15.123603603603602,,,0_2,0.001235395636233,1.0,,
909,15.123603603603602,-18.353399330955835,18.353399330955835,1_0,0.0058128748775179,0.6619395694596947,,
910,15.123603603603602,-2.097515575736078,6.204558079701083,1_1,-0.0001799476118356,0.1456599056674463,,
911,15.123603603603602,-6.175639931874271,9.241616402452449,2_0,0.0004402048380762,0.3563270139260885,-18.614916271450348,6.175639931874271
912,15.223693693693694,,,0_0,0.0541721244243662,1.0,,
913,15.223693693693694,,,0_1,0.0086840865625441,1.0,,
914,15.223693693693694,,,0_2,0.0012153601483459,1.0,,
915,15.223693693693694,-18.459678490109347,18.459678490109347,1_0,0.005749467497895,0.6620693444827567,,
916,15.223693693693694,-2.108042266235157,6.23809125280021,1_1,-0.0001767462205125,0.1454270330923183,,
917,15.223693693693694,-6.209804080004637,9.29334342361322,2_0,0.000433463861898,0.3566546611619298,-18.71545502685281,6.209804080004637
918,15.323783783783783,,,0_0,0.0538618400799529,1.0,,
919,15.323783783783783,,,0_1,0.0085881441671948,1.0,,
920,15.323783783783783,,,0_2,0.0011957417463745,1.0,,
921,15.323783783783783,-18.56601999700701,18.56601999700701,1_0,0.0056870463503964,0.6621973548278245,,
922,15.323783783783783,-2.1185801843370373,6.271650665308474,1_1,-0.0001736177134403,0.1451966647202546,,
923,15.323783783783783,-6.243992654412287,9.345105471064858,2_0,0.0004268537176052,0.3569781843775338,-18.81607454030728,6.243992654412287
924,15.423873873873871,,,0_0,0.0535549134174615,1.0,,
925,15.423873873873871,,,0_1,0.0084937206442479,1.0,,
926,15.423873873873871,,,0_2,0.0011765298901989,1.0,,
927,15.423873873873871,-18.672423054911544,18.672423054911544,1_0,0.0056255918930961,0.6623236304464366,,
928,15.423873873873871,-2.1291292110967523,6.305236027950788,1_1,-0.0001705601483968,0.144968818742043,,
929,15.423873873873871,-6.278205373437657,9.39690213375544,2_0,0.0004203713297474,0.3572976201023956,-18.916773897504484,6.278205373437657
930,15.523963963963965,,,0_0,0.053251292604354,1.0,,
931,15.523963963963965,,,0_1,0.0084007852119759,1.0,,
932,15.523963963963965,,,0_2,0.0011577144225727,1.0,,
933,15.523963963963965,-18.778886879418877,18.778886879418877,1_0,0.0055650850479413,0.6624482006762846,,
934,15.523963963963965,-2.139689229203076,6.3388470554443535,1_1,-0.0001675715700527,0.1447434417205994,,
935,15.523963963963965,-6.3124419594648975,9.448733006598465,2_0,0.0004140137788874,0.3576130441282792,-19.017552197250826,6.3124419594648975
936,15.624054054054051,,,0_0,0.0529509268280303,1.0,,
937,15.624054054054051,,,0_1,0.0083093078419301,1.0,,
938,15.624054054054051,,,0_2,0.001139285453312,1.0,,
939,15.624054054054051,-18.885410698243643,18.885410698243643,1_0,0.0055055071899827,0.6625710943336369,,
940,15.624054054054051,-2.150260121961207,6.372483464968179,1_1,-0.0001646501139764,0.1445205093225906,,
941,15.624054054054051,-6.346702137877154,9.500597689278436,2_0,0.0004077781934144,0.3579245150800479,-19.11840854680933,6.346702137877154
942,15.724144144144145,,,0_0,0.0526537662717423,1.0,,
943,15.724144144144145,,,0_1,0.0082192592337064,1.0,,
944,15.724144144144145,,,0_2,0.0011212334000166,1.0,,
945,15.724144144144145,-18.991993751008625,18.991993751008625,1_0,0.0054468401311071,0.6626923395687734,,
946,15.724144144144145,-2.1608417752757774,6.406144979077193,1_1,-0.0001617939527127,0.1442999759999824,,
947,15.724144144144145,-6.380985638975572,9.552495788376966,2_0,0.0004016617982153,0.3582321024412855,-19.2193420706892,6.380985638975572
948,15.824234234234233,,,0_0,0.0523597620911672,1.0,,
949,15.824234234234233,,,0_1,0.008130610798343,1.0,,
950,15.824234234234233,,,0_2,0.0011035489152626,1.0,,
