8.493133827239648243e-03,9.189139600000035264e-07,2.440468839999984134e-06,3.467788839999982457e-06
1.569658179599988995e-04,1.918440000000014315e-09,1.726596000000007052e-08,5.152899999999989847e-08
6.577173159999801312e-06,5.212840000000006992e-09,1.052676000000000843e-08,8.409999999999970958e-10
