8.936299999999812449e-02,2.102425529681475197e-02,2.102425529681475197e-02,2.126623427607326339e-02,1.553971111115301680e-02,1.568886999618078829e-02,2.126623427607326339e-02,1.568886999618078829e-02,1.553971111115301680e-02
1.169779999999996135e-02,7.203518569239112344e-03,7.203518569239112344e-03,7.071574748349607718e-03,5.760775682812046584e-03,5.754991904170783483e-03,7.071574748349607718e-03,5.754991904170783483e-03,5.760775682812046584e-03
2.463999999999952339e-03,2.258924671108651118e-03,2.258924671108651118e-03,2.256172743776579254e-03,2.112504669722592779e-03,2.117026287591573536e-03,2.256172743776579254e-03,2.117026287591573536e-03,2.112504669722592779e-03
