7.985745768999664984e-03,3.534400000001816402e-10,3.534400000001816402e-10,4.319118399999876239e-07,4.708899999999253618e-10,5.522499999998061612e-10,4.319118399999876239e-07,5.522499999998061612e-10,4.708899999999253618e-10
1.368385248399990909e-04,1.183744000000275453e-08,1.183744000000275453e-08,4.224999999999960905e-09,2.342560000000010985e-09,4.096000000000015634e-09,4.224999999999960905e-09,4.096000000000015634e-09,2.342560000000010985e-09
6.071295999999765053e-06,2.840890000000013337e-09,2.840890000000013337e-09,5.428900000000044191e-10,1.020100000000018144e-10,9.120400000000073268e-10,5.428900000000044191e-10,9.120400000000073268e-10,1.020100000000018144e-10
