2.002917199999999731e+00,2.306160000000019583e-02,2.414960000000015983e-02,1.814880000000013496e-02
1.256119999999994602e-02,1.101719999999997701e-02,1.087879999999999750e-02,9.944799999999993229e-03
2.528199999999955309e-03,2.486999999999954525e-03,2.485799999999953411e-03,2.446599999999957229e-03
