7.842959356799999782e+00,4.194870400000009526e-03,4.683103200000013171e-03,2.444920800000001740e-03
6.139128000000049212e-04,4.485871999999891920e-04,4.307567999999869037e-04,3.477159999999824115e-04
1.380580000000027023e-05,1.309540000000025412e-05,1.329220000000024519e-05,1.263140000000025315e-05
