4.781761139999921723e-02,1.336256400000004983e-03,1.336256400000004983e-03,1.390053600000005227e-03,7.199994000000082975e-04,7.261620000000102229e-04,1.390053600000005227e-03,7.261620000000102229e-04,7.199994000000082975e-04
5.869214000000051376e-04,1.484678000000014925e-04,1.484678000000014925e-04,1.441688000000007804e-04,8.452339999999637253e-05,8.373679999999616562e-05,1.441688000000007804e-04,8.373679999999616562e-05,8.452339999999637253e-05
1.286280000000028451e-05,9.904800000000261328e-06,9.904800000000261328e-06,9.842400000000261722e-06,8.110200000000263298e-06,8.187600000000255137e-06,9.842400000000261722e-06,8.187600000000255137e-06,8.110200000000263298e-06
