sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
55.1065306122449,1,0,[1.],[-5.10709512e-04  1.00000000e+00],"[1.0, 0.0005107095120051701, 2.6082420565255893e-07]",1958.0602602715508,-1958.0602602715508,[1],,,0.0,[0.]
55.1065306122449,1,1,[-3.83842137e-04  1.00000000e+00],[-8.94551649e-04  1.00000000e+00],"[1.0, 0.0005107095120051701, 4.56856036365063e-07]",1117.8784373050814,-638.2092655403488,[1],,,0.42908884880281983,[0.42908885]
55.1065306122449,2,0,[1.],[-1.96031831e-07 -5.10709512e-04  1.00000000e+00],"[1.0, 0.0005107095120051701, 4.5685603636506294e-07]",1304.6840216953688,-978.2546641360713,[1],-3909.9217024787786,978.2546641360713,0.18759897025407427,[0.]
57.147142857142896,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
57.147142857142896,0,1,[4.75305578e-04 1.00000000e+00],[1.],"[1.0, 0.00047530557798097003, 0.0]",,,,,,,
57.147142857142896,0,2,[3.96584093e-07 4.75305578e-04 1.00000000e+00],[1.],"[1.0, 0.00047530557798097003, 3.965840926807424e-07]",,,,,,,
57.147142857142896,1,0,[1.],[-4.75305578e-04  1.00000000e+00],"[1.0, 0.00047530557798097003, 2.2591539245982397e-07]",2103.9096663831647,-2103.9096663831647,[1],,,0.0,[0.]
57.147142857142896,1,1,[-3.59071528e-04  1.00000000e+00],[-8.34377106e-04  1.00000000e+00],"[1.0, 0.00047530557798097003, 3.965840926807424e-07]",1198.498847414941,-682.7286885012795,[1],,,0.4303468126199149,[0.43034681]
57.147142857142896,2,0,[1.],[-1.70668700e-07 -4.75305578e-04  1.00000000e+00],"[1.0, 0.00047530557798097003, 3.965840926807424e-07]",1400.0645605398445,-1049.0978028485285,[1],-4185.024997724407,1049.0978028485285,0.18783902959911888,[0.]
59.187755102040796,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
59.187755102040796,0,1,[4.43447429e-04 1.00000000e+00],[1.],"[1.0, 0.00044344742859975, 0.0]",,,,,,,
59.187755102040796,0,2,[3.46355125e-07 4.43447429e-04 1.00000000e+00],[1.],"[1.0, 0.00044344742859975, 3.4635512467268565e-07]",,,,,,,
59.187755102040796,1,0,[1.],[-4.43447429e-04  1.00000000e+00],"[1.0, 0.00044344742859975, 1.966456219317304e-07]",2255.058740914669,-2255.058740914669,[1],,,0.0,[0.]
59.187755102040796,1,1,[-3.37603723e-04  1.00000000e+00],[-7.81051151e-04  1.00000000e+00],"[1.0, 0.00044344742859975, 3.4635512467268565e-07]",1280.325876566195,-726.9142574707874,[1],,,0.43224278226699986,[0.43224278]
59.187755102040796,2,0,[1.],[-1.49709503e-07 -4.43447429e-04  1.00000000e+00],"[1.0, 0.00044344742859975, 3.4635512467268565e-07]",1497.73880355766,-1121.2033217907315,[1],-4459.791448719765,1121.2033217907315,0.1881993501186371,[0.]
61.2283673469388,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
61.2283673469388,0,1,[4.14678251e-04 1.00000000e+00],[1.],"[1.0, 0.00041467825074408996, 0.0]",,,,,,,
61.2283673469388,0,2,[3.04105960e-07 4.14678251e-04 1.00000000e+00],[1.],"[1.0, 0.00041467825074408996, 3.0410596023786517e-07]",,,,,,,
61.2283673469388,1,0,[1.],[-4.14678251e-04  1.00000000e+00],"[1.0, 0.00041467825074408996, 1.7195805164017835e-07]",2411.5081951021566,-2411.5081951021566,[1],,,0.0,[0.]
61.2283673469388,1,1,[-3.18675765e-04  1.00000000e+00],[-7.33354015e-04  1.00000000e+00],"[1.0, 0.00041467825074408996, 3.0410596023786517e-07]",1363.5979065314523,-771.0524287138866,[1],,,0.4345456054012343,[0.43454561]
61.2283673469388,2,0,[1.],[-1.32147909e-07 -4.14678251e-04  1.00000000e+00],"[1.0, 0.00041467825074408996, 3.0410596023786517e-07]",1597.8694481126533,-1194.7595994891299,[1],-4735.855172930615,1194.7595994891299,0.18863459827723508,[0.]
63.268979591836704,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
63.268979591836704,0,1,[3.88612443e-04 1.00000000e+00],[1.],"[1.0, 0.00038861244313108, 0.0]",,,,,,,
63.268979591836704,0,2,[2.68377819e-07 3.88612443e-04 1.00000000e+00],[1.],"[1.0, 0.00038861244313108, 2.68377818817946e-07]",,,,,,,
63.268979591836704,1,0,[1.],[-3.88612443e-04  1.00000000e+00],"[1.0, 0.00038861244313108, 1.510196309563069e-07]",2573.2577988057305,-2573.2577988057305,[1],,,0.0,[0.]
63.268979591836704,1,1,[-3.01992872e-04  1.00000000e+00],[-6.90605315e-04  1.00000000e+00],"[1.0, 0.00038861244313108, 2.68377818817946e-07]",1448.005073007524,-814.8109732451327,[1],,,0.4372872109123482,[0.43728721]
63.268979591836704,2,0,[1.],[-1.17358188e-07 -3.88612443e-04  1.00000000e+00],"[1.0, 0.00038861244313108, 2.68377818817946e-07]",1700.245897936292,-1269.5381957959942,[1],-5011.582330544126,1269.5381957959942,0.18914938710870766,[0.]
65.30959183673471,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
65.30959183673471,0,1,[3.64922499e-04 1.00000000e+00],[1.],"[1.0, 0.00036492249850226003, 0.0]",,,,,,,
65.30959183673471,0,2,[2.37798223e-07 3.64922499e-04 1.00000000e+00],[1.],"[1.0, 0.00036492249850226003, 2.377982233533029e-07]",,,,,,,
65.30959183673471,1,0,[1.],[-3.64922499e-04  1.00000000e+00],"[1.0, 0.00036492249850226003, 1.3316842991313197e-07]",2740.3078848365576,-2740.3078848365576,[1],,,0.0,[0.]
65.30959183673471,1,1,[-2.86717848e-04  1.00000000e+00],[-6.51640346e-04  1.00000000e+00],"[1.0, 0.00036492249850226003, 2.377982233533029e-07]",1534.5888348378674,-859.378942432048,[1],,,0.4399940082172934,[0.43999401]
65.30959183673471,2,0,[1.],[-1.04629793e-07 -3.64922499e-04  1.00000000e+00],"[1.0, 0.00036492249850226003, 2.377982233533029e-07]",1805.5768271220586,-1346.3357785825726,[1],-5293.32621956379,1346.3357785825726,0.18965405918751277,[0.]
67.3502040816327,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
67.3502040816327,0,1,[3.43328942e-04 1.00000000e+00],[1.],"[1.0, 0.0003433289418426, 0.0]",,,,,,,
67.3502040816327,0,2,[2.11709572e-07 3.43328942e-04 1.00000000e+00],[1.],"[1.0, 0.0003433289418426, 2.117095720055923e-07]",,,,,,,
67.3502040816327,1,0,[1.],[-3.43328942e-04  1.00000000e+00],"[1.0, 0.0003433289418426, 1.1787476230675941e-07]",2912.6586143106238,-2912.6586143106238,[1],,,0.0,[0.]
67.3502040816327,1,1,[-2.73308767e-04  1.00000000e+00],[-6.16637709e-04  1.00000000e+00],"[1.0, 0.0003433289418426, 2.117095720055923e-07]",1621.697774881577,-902.9220452182346,[1],,,0.44322421896140923,[0.44322422]
67.3502040816327,2,0,[1.],[-9.38348097e-08 -3.43328942e-04  1.00000000e+00],"[1.0, 0.0003433289418426, 2.117095720055923e-07]",1912.7391112775615,-1423.9092185011211,[1],-5571.604546658418,1423.9092185011211,0.19025171525779516,[0.]
69.3908163265306,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
69.3908163265306,0,1,[3.23592117e-04 1.00000000e+00],[1.],"[1.0, 0.00032359211708102, 0.0]",,,,,,,
69.3908163265306,0,2,[1.89118161e-07 3.23592117e-04 1.00000000e+00],[1.],"[1.0, 0.00032359211708102, 1.8911816054248322e-07]",,,,,,,
69.3908163265306,1,0,[1.],[-3.23592117e-04  1.00000000e+00],"[1.0, 0.00032359211708102, 1.0471185823697656e-07]",3090.310138023613,-3090.310138023613,[1],,,0.0,[0.]
69.3908163265306,1,1,[-2.60841652e-04  1.00000000e+00],[-5.84433769e-04  1.00000000e+00],"[1.0, 0.00032359211708102, 1.891181605424832e-07]",1711.0578706603314,-947.3868013199059,[1],,,0.4463151611848813,[0.44631516]
69.3908163265306,2,0,[1.],[-8.44063023e-08 -3.23592117e-04  1.00000000e+00],"[1.0, 0.00032359211708102, 1.8911816054248322e-07]",2022.9066402689343,-1503.5688953907859,[1],-5856.650190718353,1503.5688953907859,0.19081896706142454,[0.]
71.4314285714286,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
71.4314285714286,0,1,[3.05505587e-04 1.00000000e+00],[1.],"[1.0, 0.00030550558745397996, 0.0]",,,,,,,
71.4314285714286,0,2,[1.69536524e-07 3.05505587e-04 1.00000000e+00],[1.],"[1.0, 0.00030550558745397996, 1.6953652433317388e-07]",,,,,,,
71.4314285714286,1,0,[1.],[-3.05505587e-04  1.00000000e+00],"[1.0, 0.00030550558745397996, 9.33336639656014e-08]",3273.2625557973984,-3273.2625557973984,[1],,,0.0,[0.]
71.4314285714286,1,1,[-2.49431969e-04  1.00000000e+00],[-5.54937557e-04  1.00000000e+00],"[1.0, 0.00030550558745397996, 1.6953652433317388e-07]",1802.004545366278,-992.0439702490265,[1],,,0.4494775427731331,[0.44947754]
71.4314285714286,2,0,[1.],[-7.62028604e-08 -3.05505587e-04  1.00000000e+00],"[1.0, 0.00030550558745397996, 1.6953652433317388e-07]",2135.6272986903678,-1584.8176871136664,[1],-6144.73648409813,1584.8176871136664,0.19139469335971163,[0.]
73.4720408163265,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
73.4720408163265,0,1,[2.88890764e-04 1.00000000e+00],[1.],"[1.0, 0.00028889076368356, 0.0]",,,,,,,
73.4720408163265,0,2,[1.53491083e-07 2.88890764e-04 1.00000000e+00],[1.],"[1.0, 0.00028889076368356, 1.5349108342869536e-07]",,,,,,,
73.4720408163265,1,0,[1.],[-2.88890764e-04  1.00000000e+00],"[1.0, 0.00028889076368356, 8.345787334167051e-08]",3461.5159974285716,-3461.5159974285716,[1],,,0.0,[0.]
73.4720408163265,1,1,[-2.42421077e-04  1.00000000e+00],[-5.31311841e-04  1.00000000e+00],"[1.0, 0.00028889076368356, 1.5349108342869536e-07]",1882.1338492783843,-1023.3746801202138,[1],,,0.4562689149272892,[0.45626891]
73.4720408163265,2,0,[1.],[-7.00332101e-08 -2.88890764e-04  1.00000000e+00],"[1.0, 0.00028889076368356, 1.5349108342869536e-07]",2242.465202991037,-1658.4164950534982,[1],-6367.519064217417,1658.4164950534982,0.19261550818038756,[0.]
75.5126530612245,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
75.5126530612245,0,1,[2.73592531e-04 1.00000000e+00],[1.],"[1.0, 0.00027359253120061, 0.0]",,,,,,,
75.5126530612245,0,2,[1.38336145e-07 2.73592531e-04 1.00000000e+00],[1.],"[1.0, 0.00027359253120061, 1.383361450593778e-07]",,,,,,,
75.5126530612245,1,0,[1.],[-2.73592531e-04  1.00000000e+00],"[1.0, 0.00027359253120061, 7.485287312875675e-08]",3655.070537239031,-3655.070537239031,[1],,,0.0,[0.]
75.5126530612245,1,1,[-2.32035837e-04  1.00000000e+00],[-5.05628368e-04  1.00000000e+00],"[1.0, 0.00027359253120061, 1.383361450593778e-07]",1977.7371350284216,-1070.141912562119,[1],,,0.4589058911781316,[0.45890589]
75.5126530612245,2,0,[1.],[-6.34832719e-08 -2.73592531e-04  1.00000000e+00],"[1.0, 0.00027359253120061, 1.383361450593778e-07]",2361.2997978507806,-1743.9874989473992,[1],-6670.978912998012,1743.9874989473992,0.19308388888096115,[0.]
77.5532653061225,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
77.5532653061225,0,1,[2.59475645e-04 1.00000000e+00],[1.],"[1.0, 0.00025947564516034, 0.0]",,,,,,,
77.5532653061225,0,2,[1.24910013e-07 2.59475645e-04 1.00000000e+00],[1.],"[1.0, 0.00025947564516034, 1.2491001274911868e-07]",,,,,,,
77.5532653061225,1,0,[1.],[-2.59475645e-04  1.00000000e+00],"[1.0, 0.00025947564516034, 6.732761043137467e-08]",3853.9262495409216,-3853.9262495409216,[1],,,0.0,[0.]
77.5532653061225,1,1,[-2.21918332e-04  1.00000000e+00],[-4.81393977e-04  1.00000000e+00],"[1.0, 0.00025947564516034, 1.2491001274911868e-07]",2077.3006058489154,-1119.683545468545,[1],,,0.4609910851053876,[0.46099109]
77.5532653061225,2,0,[1.],[-5.75824023e-08 -2.59475645e-04  1.00000000e+00],"[1.0, 0.00025947564516034, 1.2491001274911868e-07]",2484.301219506401,-1832.9127387068404,[1],-6990.463427337432,1832.9127387068404,0.1934520599746409,[0.]
79.5938775510204,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
79.5938775510204,0,1,[2.46421758e-04 1.00000000e+00],[1.],"[1.0, 0.00024642175750173997, 0.0]",,,,,,,
79.5938775510204,0,2,[1.12968801e-07 2.46421758e-04 1.00000000e+00],[1.],"[1.0, 0.00024642175750173997, 1.1296880144146554e-07]",,,,,,,
79.5938775510204,1,0,[1.],[-2.46421758e-04  1.00000000e+00],"[1.0, 0.00024642175750173997, 6.072368257024634e-08]",4058.0832234058676,-4058.0832234058676,[1],,,0.0,[0.]
79.5938775510204,1,1,[-2.1201504e-04  1.0000000e+00],[-4.58436798e-04  1.00000000e+00],"[1.0, 0.00024642175750173997, 1.1296880144146554e-07]",2181.325767445826,-1172.519596512778,[1],,,0.4624738707021678,[0.46247387]
79.5938775510204,2,0,[1.],[-5.22451189e-08 -2.46421758e-04  1.00000000e+00],"[1.0, 0.00024642175750173997, 1.1296880144146556e-07]",2611.810812169587,-1925.5561128481693,[1],-7328.457320509504,1925.5561128481693,0.19371269337472038,[0.]
81.63448979591841,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
81.63448979591841,0,1,[2.34326973e-04 1.00000000e+00],[1.],"[1.0, 0.00023432697343652998, 0.0]",,,,,,,
81.63448979591841,0,2,[1.02486891e-07 2.34326973e-04 1.00000000e+00],[1.],"[1.0, 0.00023432697343652998, 1.0248689132329499e-07]",,,,,,,
81.63448979591841,1,0,[1.],[-2.34326973e-04  1.00000000e+00],"[1.0, 0.00023432697343652998, 5.490913047992423e-08]",4267.54114276503,-4267.54114276503,[1],,,0.0,[0.]
81.63448979591841,1,1,[-2.03040052e-04  1.00000000e+00],[-4.37367025e-04  1.00000000e+00],"[1.0, 0.00023432697343652998, 1.0248689132329499e-07]",2286.4092218130154,-1224.9834166108317,[1],,,0.4642326470151843,[0.46423265]
81.63448979591841,2,0,[1.],[-4.75777608e-08 -2.34326973e-04  1.00000000e+00],"[1.0, 0.00023432697343652998, 1.0248689132329499e-07]",2741.5133457573997,-2019.3979079358642,[1],-7666.649991173528,2019.3979079358642,0.19402058197631317,[0.]
83.6751020408163,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
83.6751020408163,0,1,[2.2309969e-04 1.0000000e+00],[1.],"[1.0, 0.00022309969041712003, 0.0]",,,,,,,
83.6751020408163,0,2,[9.28366082e-08 2.23099690e-04 1.00000000e+00],[1.],"[1.0, 0.00022309969041712003, 9.283660818829833e-08]",,,,,,,
83.6751020408163,1,0,[1.],[-2.2309969e-04  1.0000000e+00],"[1.0, 0.00022309969041712003, 4.97734718642148e-08]",4482.301154835053,-4482.301154835053,[1],,,0.0,[0.]
83.6751020408163,1,1,[-1.93021946e-04  1.00000000e+00],[-4.16121636e-04  1.00000000e+00],"[1.0, 0.00022309969041712003, 9.283660818829833e-08]",2403.1434880151173,-1288.4227151403852,[1],,,0.4638594317959094,[0.46385943]
83.6751020408163,2,0,[1.],[-4.30631363e-08 -2.23099690e-04  1.00000000e+00],"[1.0, 0.00022309969041712003, 9.283660818829833e-08]",2880.615518299733,-2122.2574451714718,[1],-8061.37357405586,2122.2574451714718,0.19395536106448372,[0.]
85.7157142857143,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
85.7157142857143,0,1,[2.12659075e-04 1.00000000e+00],[1.],"[1.0, 0.00021265907487308999, 0.0]",,,,,,,
85.7157142857143,0,2,[8.42802956e-08 2.12659075e-04 1.00000000e+00],[1.],"[1.0, 0.00021265907487308999, 8.428029564127755e-08]",,,,,,,
85.7157142857143,1,0,[1.],[-2.12659075e-04  1.00000000e+00],"[1.0, 0.00021265907487308999, 4.522388212587849e-08]",4702.362222711525,-4702.362222711525,[1],,,0.0,[0.]
85.7157142857143,1,1,[-1.83657403e-04  1.00000000e+00],[-3.96316478e-04  1.00000000e+00],"[1.0, 0.00021265907487308999, 8.428029564127755e-08]",2523.235986003554,-1353.9407513766735,[1],,,0.4634109695299952,[0.46341097]
85.7157142857143,2,0,[1.],[-3.90564135e-08 -2.12659075e-04  1.00000000e+00],"[1.0, 0.00021265907487308999, 8.428029564127755e-08]",3023.475586140881,-2228.008606321428,[1],-8468.396297799245,2228.008606321428,0.19387690959512582,[0.]
87.7563265306122,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
87.7563265306122,0,1,[2.02933413e-04 1.00000000e+00],[1.],"[1.0, 0.00020293341274393, 0.0]",,,,,,,
87.7563265306122,0,2,[7.65907695e-08 2.02933413e-04 1.00000000e+00],[1.],"[1.0, 0.00020293341274393, 7.659076950026087e-08]",,,,,,,
87.7563265306122,1,0,[1.],[-2.02933413e-04  1.00000000e+00],"[1.0, 0.00020293341274393, 4.1181970007898246e-08]",4927.72474714079,-4927.72474714079,[1],,,0.0,[0.]
87.7563265306122,1,1,[-1.74484818e-04  1.00000000e+00],[-3.7741823e-04  1.0000000e+00],"[1.0, 0.00020293341274393, 7.659076950026087e-08]",2649.580544340122,-1424.6487823856367,[1],,,0.46231157779713933,[0.46231158]
87.7563265306122,2,0,[1.],[-3.54087995e-08 -2.02933413e-04  1.00000000e+00],"[1.0, 0.00020293341274393, 7.659076950026087e-08]",3172.0622223365235,-2338.7915253830583,[1],-8903.219890861856,2338.7915253830583,0.19368421403809194,[0.]
89.7969387755102,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
89.7969387755102,0,1,[1.93858983e-04 1.00000000e+00],[1.],"[1.0, 0.00019385898264419, 0.0]",,,,,,,
89.7969387755102,0,2,[6.96662405e-08 1.93858983e-04 1.00000000e+00],[1.],"[1.0, 0.00019385898264419, 6.966624048017089e-08]",,,,,,,
89.7969387755102,1,0,[1.],[-1.93858983e-04  1.00000000e+00],"[1.0, 0.00019385898264419, 3.7581305151840356e-08]",5158.388774975707,-5158.388774975707,[1],,,0.0,[0.]
89.7969387755102,1,1,[-1.6550657e-04  1.0000000e+00],[-3.59365553e-04  1.00000000e+00],"[1.0, 0.00019385898264419, 6.966624048017089e-08]",2782.6818457265267,-1501.111799114532,[1],,,0.4605521283649987,[0.46055213]
89.7969387755102,2,0,[1.],[-3.20849353e-08 -1.93858983e-04  1.00000000e+00],"[1.0, 0.00019385898264419, 6.966624048017089e-08]",3326.7184035422656,-2454.9873628970686,[1],-9368.774610307168,2454.9873628970686,0.1933747165406604,[0.]
91.83755102040821,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
91.83755102040821,0,1,[1.85378998e-04 1.00000000e+00],[1.],"[1.0, 0.00018537899806366, 0.0]",,,,,,,
91.83755102040821,0,2,[6.34188567e-08 1.85378998e-04 1.00000000e+00],[1.],"[1.0, 0.00018537899806366, 6.341885667553187e-08]",,,,,,,
91.83755102040821,1,0,[1.],[-1.85378998e-04  1.00000000e+00],"[1.0, 0.00018537899806366, 3.436537292308646e-08]",5394.354325167921,-5394.354325167921,[1],,,0.0,[0.]
91.83755102040821,1,1,[-1.56724786e-04  1.00000000e+00],[-3.42103784e-04  1.00000000e+00],"[1.0, 0.00018537899806366, 6.341885667553187e-08]",2923.089563284141,-1583.9620610599563,[1],,,0.45812058550804446,[0.45812059]
91.83755102040821,2,0,[1.],[-2.90534838e-08 -1.85378998e-04  1.00000000e+00],"[1.0, 0.00018537899806366, 6.341885667553187e-08]",3487.8175180153135,-2577.0174041373925,[1],-9868.42920793208,2577.0174041373925,0.1929447289357855,[0.]
93.87816326530609,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
93.87816326530609,0,1,[1.77442721e-04 1.00000000e+00],[1.],"[1.0, 0.00017744272061373, 0.0]",,,,,,,
93.87816326530609,0,2,[5.77872427e-08 1.77442721e-04 1.00000000e+00],[1.],"[1.0, 0.00017744272061373, 5.778724270664109e-08]",,,,,,,
93.87816326530609,1,0,[1.],[-1.77442721e-04  1.00000000e+00],"[1.0, 0.00017744272061373, 3.148591909880224e-08]",5635.621436265461,-5635.621436265461,[1],,,0.0,[0.]
93.87816326530609,1,1,[-1.48224303e-04  1.00000000e+00],[-3.25667024e-04  1.00000000e+00],"[1.0, 0.00017744272061373, 5.778724270664109e-08]",3070.62099353873,-1673.0565373477025,[1],,,0.4551406569328531,[0.45514066]
93.87816326530609,2,0,[1.],[-2.63013236e-08 -1.77442721e-04  1.00000000e+00],"[1.0, 0.00017744272061373, 5.778724270664109e-08]",3655.234822367234,-2704.7660117788373,[1],-10401.766793892992,2704.7660117788373,0.19241414959006192,[0.]
95.91877551020409,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
95.91877551020409,0,1,[1.70004704e-04 1.00000000e+00],[1.],"[1.0, 0.00017000470435971998, 0.0]",,,,,,,
95.91877551020409,0,2,[5.24110208e-08 1.70004704e-04 1.00000000e+00],[1.],"[1.0, 0.00017000470435971998, 5.24110208192241e-08]",,,,,,,
95.91877551020409,1,0,[1.],[-1.70004704e-04  1.00000000e+00],"[1.0, 0.00017000470435971998, 2.8901599504435795e-08]",5882.190165067777,-5882.190165067777,[1],,,0.0,[0.]
95.91877551020409,1,1,[-1.38286887e-04  1.00000000e+00],[-3.08291591e-04  1.00000000e+00],"[1.0, 0.00017000470435971998, 5.24110208192241e-08]",3243.682372570067,-1788.700303605459,[1],,,0.4485587372143907,[0.44855874]
95.91877551020409,2,0,[1.],[-2.35094213e-08 -1.70004704e-04  1.00000000e+00],"[1.0, 0.00017000470435971998, 5.24110208192241e-08]",3841.4872338317587,-2852.0337396222462,[1],-11072.830876168913,2852.0337396222462,0.1912279005038681,[0.]
97.959387755102,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
97.959387755102,0,1,[1.63024151e-04 1.00000000e+00],[1.],"[1.0, 0.00016302415092255, 0.0]",,,,,,,
97.959387755102,0,2,[4.77645422e-08 1.63024151e-04 1.00000000e+00],[1.],"[1.0, 0.00016302415092255, 4.776454224639657e-08]",,,,,,,
97.959387755102,1,0,[1.],[-1.63024151e-04  1.00000000e+00],"[1.0, 0.00016302415092255, 2.6576873784018354e-08]",6134.060471046913,-6134.060471046913,[1],,,0.0,[0.]
97.959387755102,1,1,[-1.2996644e-04  1.0000000e+00],[-2.92990591e-04  1.00000000e+00],"[1.0, 0.00016302415092255, 4.776454224639657e-08]",3413.078891902262,-1899.0858628363983,[1],,,0.443585711615956,[0.44358571]
97.959387755102,2,0,[1.],[-2.11876685e-08 -1.63024151e-04  1.00000000e+00],"[1.0, 0.00016302415092255, 4.776454224639657e-08]",4026.7214759873937,-2997.0823687593074,[1],-11721.015504234205,2997.0823687593074,0.19031828970241876,[0.]
100.0,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
100.0,0,1,[1.56464346e-04 1.00000000e+00],[1.],"[1.0, 0.00015646434600398, 0.0]",,,,,,,
100.0,0,2,[4.35641450e-08 1.56464346e-04 1.00000000e+00],[1.],"[1.0, 0.00015646434600398, 4.356414497913672e-08]",,,,,,,
100.0,1,0,[1.],[-1.56464346e-04  1.00000000e+00],"[1.0, 0.00015646434600398, 2.4481091570453177e-08]",6391.232415176317,-6391.232415176317,[1],,,0.0,[0.]
100.0,1,1,[-1.2196423e-04  1.0000000e+00],[-2.78428576e-04  1.00000000e+00],"[1.0, 0.00015646434600398, 4.356414497913672e-08]",3591.5853755172348,-2018.3095640519618,[1],,,0.43804494310223685,[0.43804494]
100.0,2,0,[1.],[-1.90830534e-08 -1.56464346e-04  1.00000000e+00],"[1.0, 0.00015646434600398, 4.356414497913672e-08]",4219.627774234847,-3149.496088028454,[1],-12418.753074213444,3149.496088028454,0.18929102036525258,[0.]
