sigma,residues,poles,poly_type,pole_2,res_2,remainder,error_next,rel_error,total_deg
0.5462277217684343,-0.784913208706111,1.8584892200480705,1_1,,,0.5776606072077142,-0.0123768404638915,0.2317047632171669,2
0.5462277217684343,-1.7298596924192458,2.4834529458061456,2_0,-5.700721350227218,1.7298596924192458,0.2113664286521438,0.0095778317259089,0.1793049881074272,2
0.5994842503189411,,,0_0,,,,0.2252073481870173,1.0,0
0.5994842503189411,,,0_1,,,,0.1203652078392606,1.0,1
0.5994842503189411,,,0_2,,,,0.0522543197559045,1.0,2
0.5994842503189411,-4.440352448755701,4.440352448755701,1_0,,,0.0,0.0696468581618321,0.5786294844839276,1
0.5994842503189411,-0.7883983927506509,1.8710336004052448,1_1,,,0.5786294844839276,-0.0120765441116341,0.2311109238058656,2
0.5994842503189411,-1.7426104806207037,2.5029439132127878,2_0,-5.736504681506501,1.7426104806207037,0.2114960073587391,0.0094622062482618,0.1810798856910333,2
0.6579332246575682,,,0_0,,,,0.2230003417960367,1.0,0
0.6579332246575682,,,0_1,,,,0.1183123228155194,1.0,1
0.6579332246575682,,,0_2,,,,0.0510136459145496,1.0,2
0.6579332246575682,-4.484298059572627,4.484298059572627,1_0,,,0.0,0.0685831703743702,0.5796790118076689,1
0.6579332246575682,-0.7922397413927084,1.8848445917485197,1_1,,,0.579679011807669,-0.0117566871587804,0.2304616137116233,2
0.6579332246575682,-1.7566533056325224,2.5244090360030618,2_0,-5.77594057907347,1.7566533056325224,0.2116360619848812,0.0093358870530653,0.1830076420866574,2
0.7220809018385468,,,0_0,,,,0.2206176434952952,1.0,0
0.7220809018385468,,,0_1,,,,0.1161112285738474,1.0,1
0.7220809018385468,,,0_2,,,,0.0496924805856602,1.0,2
0.7220809018385468,-4.53272904268568,4.53272904268568,1_0,,,0.0,0.0674390839524302,0.5808144895266403,1
