s	width	allele counts	se_f	f	n	f_per_kb
-0.1	100.0	7	0.029883781622150912	0.0383	100	3.8300000000000003e-7
-0.1	100.0	8	0.013257359305592334	0.01	100	1.0000000000000001e-7
-0.1	100.0	9	0.007456269817808336	0.0036000000000000003	100	3.6000000000000005e-8
-0.1	100.0	10	0.004268749491621899	0.0014000000000000006	100	1.4000000000000006e-8
-0.1	100.0	20	3.208259542638234e-4	8.999999999999999e-5	100	8.999999999999999e-10
-0.1	100.0	50	0	0	100	0
-0.1	100.0	80	0	0	100	0
-0.1	100.0	100	0	0	100	0
-0.1	100.0	200	0	0	100	0
-0.1	100.0	500	0	0	100	0
-0.1	100.0	800	0	0	100	0
-0.1	100.0	1000	0	0	100	0
-0.1	15.0	2	2.9178404547185095	43.7899	100	4.3789900000000006e-4
-0.1	15.0	3	0.8626602266632365	8.5154	100	8.515399999999999e-5
-0.1	15.0	4	0.2879666787682355	1.6062	100	1.6062000000000003e-5
-0.1	15.0	5	0.16599549707900224	0.5748	100	5.748e-6
-0.1	15.0	6	0.07122839917115119	0.1555	100	1.555e-6
-0.1	15.0	7	0.039289652170473185	0.062400000000000004	100	6.24e-7
-0.1	15.0	8	0.023256149398567346	0.0216	100	2.16e-7
-0.1	15.0	9	0.019769121928355404	0.0103	100	1.0300000000000001e-7
-0.1	15.0	10	0.004648231987117317	0.0019000000000000002	100	1.9e-8
-0.1	15.0	20	8.703882797784883e-4	3.000000000000001e-4	100	3.000000000000001e-9
-0.1	15.0	50	0	0	100	0
-0.1	15.0	80	0	0	100	0
-0.1	15.0	100	0	0	100	0
-0.1	15.0	200	0	0	100	0
-0.1	15.0	500	0	0	100	0
-0.1	15.0	800	0	0	100	0
-0.1	15.0	1000	0	0	100	0
-0.1	20.0	2	2.9417283090803013	45.1811	100	4.51811e-4
-0.1	20.0	3	0.7979669811654511	8.296100000000001	100	8.296100000000001e-5
-0.1	20.0	4	0.27639766038566005	1.4327	100	1.4327000000000002e-5
-0.1	20.0	5	0.1432125989040367	0.5105	100	5.104999999999999e-6
-0.1	20.0	6	0.059073229678480145	0.11750000000000001	100	1.175e-6
-0.1	20.0	7	0.034753242708959964	0.0473	100	4.73e-7
-0.1	20.0	8	0.016666666666666663	0.013	100	1.3e-7
-0.1	20.0	9	0.008102250591438442	0.0051	100	5.1000000000000007e-08
-0.1	20.0	10	0.005318160234783108	0.0019999999999999996	100	1.9999999999999997e-8
-0.1	20.0	20	3.38743966363203e-4	7.999999999999999e-5	100	7.999999999999999e-10
-0.1	20.0	50	0	0	100	0
-0.1	20.0	80	0	0	100	0
-0.1	20.0	100	0	0	100	0
-0.1	20.0	200	0	0	100	0
-0.1	20.0	500	0	0	100	0
-0.1	20.0	800	0	0	100	0
-0.1	20.0	1000	0	0	100	0
-0.1	25.0	2	2.8637264766966366	45.6086	100	4.560860000000001e-4
-0.1	25.0	3	0.8062888859935797	8.2235	100	8.2235e-5
-0.1	25.0	4	0.25071098898931415	1.3716	100	1.3715999999999999e-5
-0.1	25.0	5	0.147924188882568	0.4745	100	4.7449999999999995e-6
-0.1	25.0	6	0.055594037177533404	0.1011	100	1.011e-6
-0.1	25.0	7	0.028649572070067304	0.0429	100	4.2900000000000004e-7
-0.1	25.0	8	0.012470571418950758	0.0098	100	9.8e-8
-0.1	25.0	9	0.00762505174680239	0.0038000000000000013	100	3.800000000000001e-8
-0.1	25.0	10	0.0028762349126466116	9e-4	100	9e-9
-0.1	25.0	20	2.876234912646614e-4	9e-5	100	9.000000000000001e-10
-0.1	25.0	50	0	0	100	0
-0.1	25.0	80	0	0	100	0
-0.1	25.0	100	0	0	100	0
-0.1	25.0	200	0	0	100	0
-0.1	25.0	500	0	0	100	0
-0.1	25.0	800	0	0	100	0
-0.1	25.0	1000	0	0	100	0
-0.1	30.0	2	2.730967747591289	45.6549	100	4.5654899999999994e-4
-0.1	30.0	3	0.7883038626050108	8.2635	100	8.263500000000001e-5
-0.1	30.0	4	0.24954947283843218	1.3159	100	1.3159e-5
-0.1	30.0	5	0.13796149367622018	0.4636	100	4.636e-6
-0.1	30.0	6	0.04953062515538067	0.1005	100	1.0050000000000001e-6
-0.1	30.0	7	0.02608668533016703	0.0373	100	3.73e-7
-0.1	30.0	8	0.011069568805303732	0.0087	100	8.7e-8
-0.1	30.0	9	0.006590473688161077	0.003	100	3e-8
-0.1	30.0	10	0.004089898865164358	0.0012000000000000001	100	1.2e-8
-0.1	30.0	20	2.3868325657594192e-4	6e-5	100	6e-10
-0.1	30.0	50	0	0	100	0
-0.1	30.0	80	0	0	100	0
-0.1	30.0	100	0	0	100	0
-0.1	30.0	200	0	0	100	0
-0.1	30.0	500	0	0	100	0
-0.1	30.0	800	0	0	100	0
-0.1	30.0	1000	0	0	100	0
-0.1	35.0	2	2.8905705616222503	45.8359	100	4.5835900000000003e-4
-0.1	35.0	3	0.8118995061464247	8.249	100	8.249e-5
-0.1	35.0	4	0.2475470570508675	1.3175	100	1.3174999999999998e-5
-0.1	35.0	5	0.1330838195661029	0.46090000000000003	100	4.609e-6
-0.1	35.0	6	0.04627934504482294	0.0958	100	9.58e-7
-0.1	35.0	7	0.02711349136760912	0.038900000000000004	100	3.8900000000000006e-7
-0.1	35.0	8	0.010306416555826871	0.0078	100	7.8e-8
-0.1	35.0	9	0.007260659179246169	0.0041	100	4.1e-8
-0.1	35.0	10	0.0031446603773522003	0.0010999999999999998	100	1.1e-8
-0.1	35.0	20	1.969463855669325e-4	4e-5	100	4e-10
-0.1	35.0	50	0	0	100	0
-0.1	35.0	80	0	0	100	0
-0.1	35.0	100	0	0	100	0
-0.1	35.0	200	0	0	100	0
-0.1	35.0	500	0	0	100	0
-0.1	35.0	800	0	0	100	0
-0.1	35.0	1000	0	0	100	0
-0.1	40.0	2	2.7219459375359913	45.9061	100	4.5906100000000003e-4
-0.1	40.0	3	0.8106280081990553	8.1821	100	8.1821e-5
-0.1	40.0	4	0.27605035406569933	1.3432	100	1.3432e-5
-0.1	40.0	5	0.13194623177949452	0.4677	100	4.677e-6
-0.1	40.0	6	0.04822883164685003	0.0982	100	9.819999999999999e-7
-0.1	40.0	7	0.02777325215659007	0.040600000000000004	100	4.0600000000000006e-7
-0.1	40.0	8	0.013219208552234683	0.011	100	1.0999999999999999e-7
-0.1	40.0	9	0.008905224887841425	0.004300000000000001	100	4.300000000000001e-8
-0.1	40.0	10	0.0035618630921006324	0.0012000000000000001	100	1.2e-8
-0.1	40.0	20	1.7144660799776516e-4	3e-5	100	3e-10
-0.1	40.0	50	0	0	100	0
-0.1	40.0	80	0	0	100	0
-0.1	40.0	100	0	0	100	0
-0.1	40.0	200	0	0	100	0
-0.1	40.0	500	0	0	100	0
-0.1	40.0	800	0	0	100	0
-0.1	40.0	1000	0	0	100	0
-0.1	45.0	2	2.7608661428229113	45.9414	100	4.59414e-4
-0.1	45.0	3	0.8184135614564054	8.2195	100	8.219500000000001e-5
-0.1	45.0	4	0.25046413481431395	1.3148	100	1.3148e-5
-0.1	45.0	5	0.13341224937324261	0.47459999999999997	100	4.746e-6
-0.1	45.0	6	0.04411864170001775	0.0951	100	9.510000000000001e-7
-0.1	45.0	7	0.03551909431004766	0.039900000000000005	100	3.9900000000000007e-7
-0.1	45.0	8	0.011225422086055429	0.0075	100	7.5e-8
-0.1	45.0	9	0.007833494518006403	0.0045	100	4.5e-8
-0.1	45.0	10	0.003208259542638234	8.999999999999997e-4	100	8.999999999999996e-9
-0.1	45.0	20	2.1904291355759038e-4	4.9999999999999996e-5	100	5e-10
-0.1	45.0	50	0	0	100	0
-0.1	45.0	80	0	0	100	0
-0.1	45.0	100	0	0	100	0
-0.1	45.0	200	0	0	100	0
-0.1	45.0	500	0	0	100	0
-0.1	45.0	800	0	0	100	0
-0.1	45.0	1000	0	0	100	0
-0.1	5.0	2	2.31185511018858	18.7037	100	1.87037e-4
-0.1	5.0	3	1.1325223256880272	7.4525	100	7.4525e-5
-0.1	5.0	4	0.6108703841754207	3.273	100	3.273e-5
-0.1	5.0	5	0.4083247865524836	1.7404	100	1.7403999999999998e-5
-0.1	5.0	6	0.3003500314868327	0.9314	100	9.314e-6
-0.1	5.0	7	0.21284983087860437	0.576	100	5.76e-6
-0.1	5.0	8	0.16621830600907128	0.3524	100	3.5239999999999996e-6
-0.1	5.0	9	0.13851226106250114	0.2389	100	2.389e-6
-0.1	5.0	10	0.09604602221767636	0.1529	100	1.529e-6
-0.1	5.0	20	0.04017021737103697	0.039489999999999977	100	3.9489999999999976e-7
-0.1	5.0	50	0.0029042018400451575	7.866666666666671e-4	100	7.866666666666671e-9
-0.1	5.0	80	0	0	100	0
-0.1	5.0	100	0	0	100	0
-0.1	5.0	200	0	0	100	0
-0.1	5.0	500	0	0	100	0
-0.1	5.0	800	0	0	100	0
-0.1	5.0	1000	0	0	100	0
-0.1	50.0	2	2.852173093193215	45.9366	100	4.5936599999999995e-4
-0.1	50.0	3	0.805884068159392	8.1856	100	8.185600000000001e-5
-0.1	50.0	4	0.24242053785048237	1.3014	100	1.3013999999999998e-5
-0.1	50.0	5	0.1320582975030116	0.463	100	4.63e-6
-0.1	50.0	6	0.05262589522739587	0.1039	100	1.0390000000000001e-6
-0.1	50.0	7	0.026920008705178175	0.038400000000000004	100	3.84e-7
-0.1	50.0	8	0.013708362116576578	0.0086	100	8.6e-8
-0.1	50.0	9	0.008097262288308097	0.0047	100	4.7e-8
-0.1	50.0	10	0.0028762349126466124	8.999999999999993e-4	100	8.999999999999993e-9
-0.1	50.0	20	2.931886695621029e-4	7.000000000000001e-5	100	7.000000000000001e-10
-0.1	50.0	50	0	0	100	0
-0.1	50.0	80	0	0	100	0
-0.1	50.0	100	0	0	100	0
-0.1	50.0	200	0	0	100	0
-0.1	50.0	500	0	0	100	0
-0.1	50.0	800	0	0	100	0
-0.1	50.0	1000	0	0	100	0
-0.1	55.0	2	2.663073784144551	45.8442	100	4.5844200000000004e-4
-0.1	55.0	3	0.7982207233793944	8.1918	100	8.191800000000001e-5
-0.1	55.0	4	0.2527165538021927	1.327	100	1.3269999999999998e-5
-0.1	55.0	5	0.13422169961099673	0.4637	100	4.637e-6
-0.1	55.0	6	0.044957892757691846	0.099	100	9.9e-7
-0.1	55.0	7	0.02903759318851715	0.0395	100	3.95e-7
-0.1	55.0	8	0.014472544539732658	0.0108	100	1.08e-7
-0.1	55.0	9	0.007420283421851624	0.0043	100	4.3e-8
-0.1	55.0	10	0.0034509550720185985	0.0010999999999999998	100	1.1e-8
-0.1	55.0	20	1.7144660799776524e-4	3.0000000000000008e-5	100	3.000000000000001e-10
-0.1	55.0	50	0	0	100	0
-0.1	55.0	80	0	0	100	0
-0.1	55.0	100	0	0	100	0
-0.1	55.0	200	0	0	100	0
-0.1	55.0	500	0	0	100	0
-0.1	55.0	800	0	0	100	0
-0.1	55.0	1000	0	0	100	0
-0.1	60.0	2	2.8869153017703786	46.1078	100	4.61078e-4
-0.1	60.0	3	0.7609908479785223	8.166	100	8.166e-5
-0.1	60.0	4	0.26176979245593684	1.3259	100	1.3259000000000001e-5
-0.1	60.0	5	0.13597901650362432	0.4581	100	4.581e-6
-0.1	60.0	6	0.04614163526632434	0.0968	100	9.679999999999999e-7
-0.1	60.0	7	0.02901131788899922	0.0426	100	4.26e-7
-0.1	60.0	8	0.01271442352828337	0.008600000000000002	100	8.600000000000002e-8
-0.1	60.0	9	0.006571287406727711	0.003499999999999999	100	3.499999999999999e-8
-0.1	60.0	10	0.003015113445777638	9.999999999999994e-4	100	9.999999999999994e-9
-0.1	60.0	20	1.714466079977653e-4	2.9999999999999997e-5	100	3e-10
-0.1	60.0	50	0	0	100	0
-0.1	60.0	80	0	0	100	0
-0.1	60.0	100	0	0	100	0
-0.1	60.0	200	0	0	100	0
-0.1	60.0	500	0	0	100	0
-0.1	60.0	800	0	0	100	0
-0.1	60.0	1000	0	0	100	0
-0.1	65.0	2	2.7820976661940575	45.8765	100	4.58765e-4
-0.1	65.0	3	0.7916022047120956	8.2227	100	8.2227e-5
-0.1	65.0	4	0.2554859896532311	1.3242	100	1.3242e-5
-0.1	65.0	5	0.13035909998728495	0.4738	100	4.738e-6
-0.1	65.0	6	0.04961213194737388	0.0965	100	9.65e-7
-0.1	65.0	7	0.028479835148768153	0.039900000000000005	100	3.9900000000000007e-7
-0.1	65.0	8	0.010796089827134432	0.0081	100	8.1e-8
-0.1	65.0	9	0.008102250591438442	0.0051	100	5.1000000000000007e-08
-0.1	65.0	10	0.002386832565759419	6.000000000000002e-4	100	6.000000000000002e-9
-0.1	65.0	20	3.074824459143228e-4	7.999999999999995e-5	100	7.999999999999995e-10
-0.1	65.0	50	0	0	100	0
-0.1	65.0	80	0	0	100	0
-0.1	65.0	100	0	0	100	0
-0.1	65.0	200	0	0	100	0
-0.1	65.0	500	0	0	100	0
-0.1	65.0	800	0	0	100	0
-0.1	65.0	1000	0	0	100	0
-0.1	70.0	2	2.7180107922277763	46.0154	100	4.60154e-4
-0.1	70.0	3	0.7864335234898667	8.2103	100	8.210300000000001e-5
-0.1	70.0	4	0.23714684535668248	1.3276	100	1.3276e-5
-0.1	70.0	5	0.14131628685078348	0.4429	100	4.429e-6
-0.1	70.0	6	0.05021921641134693	0.0965	100	9.65e-7
-0.1	70.0	7	0.026484987171122923	0.0366	100	3.66e-7
-0.1	70.0	8	0.009885710532241613	0.008499999999999999	100	8.5e-8
-0.1	70.0	9	0.006175873552900357	0.0031999999999999997	100	3.2e-8
-0.1	70.0	10	0.002386832565759419	6.000000000000002e-4	100	6.000000000000002e-9
-0.1	70.0	20	2.3868325657594214e-4	5.999999999999997e-5	100	5.999999999999997e-10
-0.1	70.0	50	0	0	100	0
-0.1	70.0	80	0	0	100	0
-0.1	70.0	100	0	0	100	0
-0.1	70.0	200	0	0	100	0
-0.1	70.0	500	0	0	100	0
-0.1	70.0	800	0	0	100	0
-0.1	70.0	1000	0	0	100	0
-0.1	75.0	2	2.819837978009059	46.0192	100	4.60192e-4
-0.1	75.0	3	0.8182038655839787	8.1801	100	8.1801e-5
-0.1	75.0	4	0.23420812207189665	1.3353	100	1.3352999999999999e-5
-0.1	75.0	5	0.12225804800924274	0.4662	100	4.662e-6
-0.1	75.0	6	0.047407538930793997	0.093	100	9.3e-7
-0.1	75.0	7	0.026472589215979232	0.038900000000000004	100	3.8900000000000006e-7
-0.1	75.0	8	0.012168430756293399	0.007899999999999999	100	7.899999999999998e-8
-0.1	75.0	9	0.008072274534579225	0.004300000000000001	100	4.300000000000001e-8
-0.1	75.0	10	0.002386832565759421	6.000000000000002e-4	100	6.000000000000002e-9
-0.1	75.0	20	3.2582451743479353e-4	7.000000000000001e-5	100	7.000000000000001e-10
-0.1	75.0	50	0	0	100	0
-0.1	75.0	80	0	0	100	0
-0.1	75.0	100	0	0	100	0
-0.1	75.0	200	0	0	100	0
-0.1	75.0	500	0	0	100	0
-0.1	75.0	800	0	0	100	0
-0.1	75.0	1000	0	0	100	0
-0.1	80.0	2	2.7844847917623023	45.962	100	4.5962000000000005e-4
-0.1	80.0	3	0.8335756253827982	8.2004	100	8.2004e-5
-0.1	80.0	4	0.2501016157121305	1.3587	100	1.3586999999999999e-5
-0.1	80.0	5	0.13941185984939253	0.4587	100	4.587e-6
-0.1	80.0	6	0.04861558132404411	0.09960000000000001	100	9.96e-7
-0.1	80.0	7	0.025166917518316324	0.0364	100	3.6400000000000003e-7
-0.1	80.0	8	0.010446593374460071	0.0086	100	8.6e-8
-0.1	80.0	9	0.006337319319839904	0.0031999999999999997	100	3.2e-8
-0.1	80.0	10	0.0025643239997624303	7e-4	100	7e-9
-0.1	80.0	20	2.386832565759421e-4	5.999999999999998e-5	100	5.999999999999998e-10
-0.1	80.0	50	0	0	100	0
-0.1	80.0	80	0	0	100	0
-0.1	80.0	100	0	0	100	0
-0.1	80.0	200	0	0	100	0
-0.1	80.0	500	0	0	100	0
-0.1	80.0	800	0	0	100	0
-0.1	80.0	1000	0	0	100	0
-0.1	85.0	2	2.892136135150353	45.9447	100	4.59447e-4
-0.1	85.0	3	0.7946740580803292	8.1911	100	8.191100000000001e-5
-0.1	85.0	4	0.23917577324020614	1.333	100	1.333e-5
-0.1	85.0	5	0.1458800877433243	0.4541	100	4.541e-6
-0.1	85.0	6	0.045809883808469266	0.09380000000000001	100	9.380000000000001e-7
-0.1	85.0	7	0.03360059523282288	0.042300000000000004	100	4.23e-7
-0.1	85.0	8	0.010807778717575633	0.0094	100	9.4e-8
-0.1	85.0	9	0.007848952835000382	0.004900000000000001	100	4.9e-8
-0.1	85.0	10	0.0023868325657594182	6.000000000000002e-4	100	6.000000000000002e-9
-0.1	85.0	20	2.61116483933547e-4	5e-5	100	5e-10
-0.1	85.0	50	0	0	100	0
-0.1	85.0	80	0	0	100	0
-0.1	85.0	100	0	0	100	0
-0.1	85.0	200	0	0	100	0
-0.1	85.0	500	0	0	100	0
-0.1	85.0	800	0	0	100	0
-0.1	85.0	1000	0	0	100	0
-0.1	90.0	2	2.6182989678125925	45.9829	100	4.5982900000000003e-4
-0.1	90.0	3	0.8148100354925644	8.1424	100	8.1424e-5
-0.1	90.0	4	0.2500208274152658	1.3137	100	1.3137e-5
-0.1	90.0	5	0.14542518643097846	0.453	100	4.53e-6
-0.1	90.0	6	0.04657957240740373	0.1002	100	1.002e-6
-0.1	90.0	7	0.02980339618638158	0.0408	100	4.0800000000000005e-7
-0.1	90.0	8	0.01017572869849892	0.009300000000000001	100	9.300000000000001e-8
-0.1	90.0	9	0.008087276451565166	0.0035	100	3.5e-8
-0.1	90.0	10	0.002564323999762429	7.000000000000004e-4	100	7.000000000000004e-9
-0.1	90.0	20	2.4287836253956204e-4	3.999999999999996e-5	100	3.999999999999996e-10
-0.1	90.0	50	0	0	100	0
-0.1	90.0	80	0	0	100	0
-0.1	90.0	100	0	0	100	0
-0.1	90.0	200	0	0	100	0
-0.1	90.0	500	0	0	100	0
-0.1	90.0	800	0	0	100	0
-0.1	90.0	1000	0	0	100	0
-0.1	95.0	2	2.6928600900615804	45.9593	100	4.59593e-4
-0.1	95.0	3	0.7891206971987711	8.1258	100	8.1258e-5
-0.1	95.0	4	0.255887818697131	1.3261	100	1.3261e-5
-0.1	95.0	5	0.1363114378209257	0.461	100	4.610000000000001e-6
-0.1	95.0	6	0.04340274161614656	0.0948	100	9.480000000000001e-7
-0.1	95.0	7	0.03142716447067197	0.041100000000000005	100	4.11e-7
-0.1	95.0	8	0.010471703092456625	0.0088	100	8.800000000000001e-8
-0.1	95.0	9	0.009036402251812703	0.004600000000000001	100	4.600000000000001e-8
-0.1	95.0	10	0.001969463855669326	4.000000000000002e-4	100	4.000000000000002e-9
-0.1	95.0	20	2.1904291355759055e-4	5.000000000000001e-5	100	5.000000000000001e-10
-0.1	95.0	50	0	0	100	0
-0.1	95.0	80	0	0	100	0
-0.1	95.0	100	0	0	100	0
-0.1	95.0	200	0	0	100	0
-0.1	95.0	500	0	0	100	0
-0.1	95.0	800	0	0	100	0
-0.1	95.0	1000	0	0	100	0
-0.01	0.0	2	5.45564085802183	158.015	100	0.0015801499999999998
-0.01	0.0	3	3.8538650624005912	81.4778	100	8.14778e-4
-0.01	0.0	4	1.974424808199169	35.5289	100	3.55289e-4
-0.01	0.0	5	1.559486249902949	25.2219	100	2.52219e-4
-0.01	0.0	6	1.0450800365657564	13.7442	100	1.37442e-4
-0.01	0.0	7	0.8745324811612547	9.7849	100	9.7849e-5
-0.01	0.0	8	0.7347912505046463	5.981	100	5.9810000000000005e-5
-0.01	0.0	9	0.5490370909808618	4.1963	100	4.1963e-5
-0.01	0.0	10	0.43811695316030014	2.667	100	2.6669999999999997e-5
-0.01	0.0	20	0.14110700288301165	0.58784	100	5.8783999999999995e-6
-0.01	0.0	50	0.006404873284908546	0.006506666666666668	100	6.506666666666668e-8
-0.01	0.0	80	0	0	100	0
-0.01	0.0	100	0	0	100	0
-0.01	0.0	200	0	0	100	0
-0.01	0.0	500	0	0	100	0
-0.01	0.0	800	0	0	100	0
-0.01	0.0	1000	0	0	100	0
-0.01	0.1	2	0.05861188902734265	0.016999999999999994	100	1.6999999999999993e-7
-0.01	0.1	3	0.04673966152633069	0.012499999999999999	100	1.25e-7
-0.01	0.1	4	0.03006709668442073	0.005100000000000002	100	5.1000000000000027e-8
-0.01	0.1	5	0.03234457786355723	0.0073	100	7.3e-8
-0.01	0.1	6	0.016678480661370725	0.0030999999999999995	100	3.1e-8
-0.01	0.1	7	0.03189803831718882	0.006300000000000002	100	6.300000000000002e-8
-0.01	0.1	8	0.02007158904692617	0.004600000000000003	100	4.6000000000000035e-8
-0.01	0.1	9	0.0326615642273572	0.006699999999999999	100	6.699999999999999e-8
-0.01	0.1	10	0.02618581619306472	0.004600000000000003	100	4.6000000000000035e-8
-0.01	0.1	20	0.023705369548997646	0.004929999999999999	100	4.9299999999999985e-8
-0.01	0.1	50	0.006654847266741647	0.0017433333333333328	100	1.743333333333333e-8
-0.01	0.1	80	0.004273504358974359	8.633333333333334e-4	100	8.633333333333333e-9
-0.01	0.1	100	0.0059500360749267225	0.0011900000000000005	100	1.1900000000000006e-8
-0.01	0.1	200	0.003407979199206213	8.110000000000005e-4	100	8.110000000000004e-9
-0.01	0.1	500	8.561571412451399e-4	2.483333333333337e-4	100	2.483333333333337e-9
-0.01	0.1	800	9.378866804495935e-4	2.926666666666668e-4	100	2.926666666666668e-9
-0.01	0.1	1000	0.00295662494418992	0.0017395000000000008	100	1.7395000000000008e-8
-0.01	0.2	2	0.20624539174527412	0.1461	100	1.461e-6
-0.01	0.2	3	0.17986243340257294	0.1149	100	1.1490000000000001e-6
-0.01	0.2	4	0.13260936024369635	0.0669	100	6.69e-7
-0.01	0.2	5	0.13203439251983098	0.06149999999999999	100	6.149999999999999e-7
-0.01	0.2	6	0.08774820496595613	0.035500000000000004	100	3.55e-7
-0.01	0.2	7	0.07965481083330056	0.038400000000000004	100	3.84e-7
-0.01	0.2	8	0.047084278617488554	0.021800000000000003	100	2.1800000000000002e-7
-0.01	0.2	9	0.04584955635752451	0.0222	100	2.22e-7
-0.01	0.2	10	0.03877870393383306	0.016499999999999994	100	1.6499999999999996e-7
-0.01	0.2	20	0.04064673629846768	0.01737999999999999	100	1.7379999999999988e-7
-0.01	0.2	50	0.017478173337333494	0.006856666666666663	100	6.856666666666663e-8
-0.01	0.2	80	0.007486313737629941	0.002533333333333334	100	2.533333333333334e-8
-0.01	0.2	100	0.006623915958574845	0.001749999999999999	100	1.7499999999999988e-8
-0.01	0.2	200	0.0030462222008529986	9.550000000000004e-4	100	9.550000000000004e-9
-0.01	0.2	500	0.0017934754865867705	8.663333333333339e-4	100	8.663333333333339e-9
-0.01	0.2	800	0.0015290267071428184	7.510000000000004e-4	100	7.510000000000004e-9
-0.01	0.2	1000	0.002000424891735442	0.0010685000000000007	100	1.0685000000000006e-8
-0.01	0.30000000000000004	2	0.29612464956637446	0.3253	100	3.253e-6
-0.01	0.30000000000000004	3	0.21227731052954427	0.2164	100	2.164e-6
-0.01	0.30000000000000004	4	0.14425885124184287	0.10930000000000001	100	1.093e-6
-0.01	0.30000000000000004	5	0.15211223262161164	0.11150000000000002	100	1.1150000000000001e-6
-0.01	0.30000000000000004	6	0.1014273885669702	0.06439999999999999	100	6.439999999999999e-7
-0.01	0.30000000000000004	7	0.11987788399328317	0.07300000000000001	100	7.300000000000001e-7
-0.01	0.30000000000000004	8	0.07959563208156988	0.0433	100	4.33e-7
-0.01	0.30000000000000004	9	0.09091782281296941	0.0481	100	4.81e-7
-0.01	0.30000000000000004	10	0.057881365958765425	0.030500000000000006	100	3.050000000000001e-7
-0.01	0.30000000000000004	20	0.04334058097898498	0.02540999999999998	100	2.540999999999998e-7
-0.01	0.30000000000000004	50	0.023804242800573208	0.015466666666666663	100	1.5466666666666662e-7
-0.01	0.30000000000000004	80	0.013680324537863834	0.007536666666666668	100	7.536666666666667e-8
-0.01	0.30000000000000004	100	0.015447954328301605	0.005109999999999996	100	5.109999999999996e-8
-0.01	0.30000000000000004	200	0.005495075021776277	0.002753000000000001	100	2.753000000000001e-8
-0.01	0.30000000000000004	500	0.0022805249508890267	0.0013650000000000008	100	1.3650000000000008e-8
-0.01	0.30000000000000004	800	0.0016156944558409698	9.516666666666671e-4	100	9.51666666666667e-9
-0.01	0.30000000000000004	1000	0.001916287116569778	8.095000000000001e-4	100	8.095e-9
-0.01	0.4	2	0.40118163850144867	0.4426	100	4.4260000000000005e-6
-0.01	0.4	3	0.3105458862627992	0.3458	100	3.4579999999999998e-6
-0.01	0.4	4	0.21578318710776292	0.19820000000000002	100	1.982e-6
-0.01	0.4	5	0.18850405241738905	0.1834	100	1.8340000000000001e-6
-0.01	0.4	6	0.14544588358047497	0.12480000000000001	100	1.248e-6
-0.01	0.4	7	0.11786188630097613	0.1107	100	1.107e-6
-0.01	0.4	8	0.10258162554273495	0.08320000000000001	100	8.320000000000001e-7
-0.01	0.4	9	0.09749405576285622	0.0814	100	8.14e-7
-0.01	0.4	10	0.07443219407723724	0.0605	100	6.05e-7
-0.01	0.4	20	0.05083255935824091	0.04747999999999996	100	4.747999999999996e-7
-0.01	0.4	50	0.025275749502375693	0.020269999999999996	100	2.0269999999999996e-7
-0.01	0.4	80	0.018881757417873738	0.013533333333333333	100	1.3533333333333333e-7
-0.01	0.4	100	0.015207905971579503	0.008819999999999995	100	8.819999999999996e-8
-0.01	0.4	200	0.00699337890328048	0.005045000000000003	100	5.0450000000000025e-8
-0.01	0.4	500	0.0025259389471113986	0.0018150000000000006	100	1.8150000000000007e-8
-0.01	0.4	800	0.0016796735226038662	8.776666666666672e-4	100	8.776666666666672e-9
-0.01	0.4	1000	0.0021151543153580493	9.690000000000005e-4	100	9.690000000000004e-9
-0.01	0.5	2	0.3690754350639944	0.6443	100	6.443e-6
-0.01	0.5	3	0.2557692102049988	0.3723	100	3.723e-6
-0.01	0.5	4	0.21293770132708917	0.2236	100	2.2360000000000003e-6
-0.01	0.5	5	0.17171326228467165	0.1879	100	1.8790000000000001e-6
-0.01	0.5	6	0.1645210680070544	0.1557	100	1.557e-6
-0.01	0.5	7	0.149787189105751	0.1504	100	1.504e-6
-0.01	0.5	8	0.1253763626974093	0.12140000000000001	100	1.2140000000000002e-6
-0.01	0.5	9	0.12452945779447475	0.12430000000000001	100	1.2430000000000002e-6
-0.01	0.5	10	0.11323507326876162	0.0998	100	9.98e-7
-0.01	0.5	20	0.07138702241792248	0.07128999999999995	100	7.128999999999995e-7
-0.01	0.5	50	0.028712627786190638	0.02955999999999999	100	2.9559999999999987e-7
-0.01	0.5	80	0.02014144010312096	0.018949999999999998	100	1.895e-7
-0.01	0.5	100	0.01658502656195055	0.01100499999999999	100	1.100499999999999e-7
-0.01	0.5	200	0.009056251761054127	0.007531000000000003	100	7.531000000000003e-8
-0.01	0.5	500	0.002586229505041987	0.001991666666666667	100	1.9916666666666673e-8
-0.01	0.5	800	0.0019222721719440016	0.0011610000000000006	100	1.1610000000000006e-8
-0.01	0.5	1000	0.0017632169721588696	6.055000000000005e-4	100	6.0550000000000044e-9
-0.01	0.6000000000000001	2	0.5159877357402437	0.9203	100	9.203e-6
-0.01	0.6000000000000001	3	0.35250931644683964	0.5959	100	5.959e-6
-0.01	0.6000000000000001	4	0.23553386597303166	0.3216	100	3.216e-6
-0.01	0.6000000000000001	5	0.17837549770587377	0.26940000000000003	100	2.6940000000000004e-6
-0.01	0.6000000000000001	6	0.13957001067130387	0.1899	100	1.8990000000000002e-6
-0.01	0.6000000000000001	7	0.13701817323982904	0.1776	100	1.776e-6
-0.01	0.6000000000000001	8	0.11172947125747418	0.1356	100	1.356e-6
-0.01	0.6000000000000001	9	0.11538411913905203	0.1258	100	1.258e-6
