solution variable
x	solution variable
0.5	1.75205606097831e-07
1.5	1.73258091591933e-07
2.5	1.69596030604992e-07
3.5	1.6458234113429e-07
4.5	1.58583053679403e-07
5.5	1.51883329494757e-07
6.5	1.44661155580293e-07
7.5	1.37000598603975e-07
8.5	1.2892129707623e-07
9.5	1.20408893621868e-07
10.5	1.11440072325625e-07
11.5	1.02001349095259e-07
12.5	9.21029595841238e-08
13.5	8.17895162044112e-08
14.5	7.11487029239955e-08
15.5	6.03187434985083e-08
16.5	4.94949379052779e-08
17.5	3.89352521316665e-08
18.5	2.89647442477292e-08
19.5	1.99784823128746e-08
20.5	1.24425332702479e-08
21.5	6.89256318309404e-09
22.5	3.92958221107738e-09
23.5	4.21239138124856e-09
24.5	8.44634355350349e-09
25.5	1.73681200471979e-08
26.5	3.172634937526e-08
27.5	5.22580572013417e-08
28.5	7.96611377848833e-08
29.5	1.14563275907496e-07
30.5	1.57488021101849e-07
31.5	2.0881901582827e-07
32.5	2.68763694243698e-07
33.5	3.37318080872542e-07
34.5	4.14234605012499e-07
35.5	4.98995077055325e-07
36.5	5.90791111865216e-07
37.5	6.88514293905916e-07
38.5	7.90758221916965e-07
39.5	8.95834216880379e-07
40.5	1.00180190773075e-06
41.5	1.10651512613026e-06
42.5	1.20768257143867e-06
43.5	1.30294160569829e-06
44.5	1.38994239109476e-06
45.5	1.46643849819631e-06
46.5	1.53037921530361e-06
47.5	1.57999819892502e-06
48.5	1.61389292443405e-06
49.5	1.63108968809248e-06
50.5	1.63108968809248e-06
51.5	1.61389292443403e-06
52.5	1.57999819892498e-06
53.5	1.53037921530351e-06
54.5	1.46643849819627e-06
55.5	1.38994239109475e-06
56.5	1.30294160569828e-06
57.5	1.20768257143867e-06
58.5	1.10651512613025e-06
59.5	1.00180190773075e-06
60.5	8.95834216880378e-07
61.5	7.90758221916965e-07
62.5	6.88514293905916e-07
63.5	5.90791111865216e-07
64.5	4.98995077055325e-07
65.5	4.14234605012499e-07
66.5	3.37318080872542e-07
67.5	2.68763694243698e-07
68.5	2.0881901582827e-07
69.5	1.57488021101849e-07
70.5	1.14563275907496e-07
71.5	7.96611377848833e-08
72.5	5.22580572013417e-08
73.5	3.172634937526e-08
74.5	1.73681200471979e-08
75.5	8.44634355350349e-09
76.5	4.21239138124856e-09
77.5	3.92958221107738e-09
78.5	6.89256318309404e-09
79.5	1.24425332702479e-08
80.5	1.99784823128746e-08
81.5	2.89647442477293e-08
82.5	3.89352521316665e-08
83.5	4.94949379052779e-08
84.5	6.03187434985083e-08
85.5	7.11487029239956e-08
86.5	8.17895162044112e-08
87.5	9.21029595841238e-08
88.5	1.02001349095259e-07
89.5	1.11440072325625e-07
90.5	1.20408893621868e-07
91.5	1.2892129707623e-07
92.5	1.37000598603975e-07
93.5	1.44661155580293e-07
94.5	1.51883329494757e-07
95.5	1.58583053679403e-07
96.5	1.6458234113429e-07
97.5	1.69596030604992e-07
98.5	1.73258091591933e-07
99.5	1.75205606097831e-07
