solution variable
x	solution variable
0.5	-4.17549745970499e-07
1.5	-4.74031919266629e-07
2.5	-5.93136956459062e-07
3.5	-7.87600984815109e-07
4.5	-1.07769255231894e-06
5.5	-1.49263955107923e-06
6.5	-2.07257488913369e-06
7.5	-2.87102536706727e-06
8.5	-3.95795798632842e-06
9.5	-5.42337581749702e-06
10.5	-7.38141860553498e-06
11.5	-9.97486864919551e-06
12.5	-1.33798879036286e-05
13.5	-1.7810716636518e-05
14.5	-2.35239481801502e-05
15.5	-3.08218620653459e-05
16.5	-4.00541565899847e-05
17.5	-5.16172838397794e-05
18.5	-6.59504728774081e-05
19.5	-8.3527453432048e-05
20.5	-0.000104842891529224
21.5	-0.000130392653192082
22.5	-0.000160647258858667
23.5	-0.000196018317458653
24.5	-0.000236818374287314
25.5	-0.000283215512837578
26.5	-0.000335185267957694
27.5	-0.000392464005284906
28.5	-0.000454510000522266
29.5	-0.000520481146528309
30.5	-0.000589241654154647
31.5	-0.000659414254600834
32.5	-0.000729498621240935
33.5	-0.000798078819845566
34.5	-0.000864136924902354
35.5	-0.00092746386231337
36.5	-0.000989085681084748
37.5	-0.00105144870646492
38.5	-0.00111770362029558
39.5	-0.00118845417131885
40.5	-0.00125173860485202
41.5	-0.0012544071840604
42.5	-0.00101982656706472
43.5	-6.91429852482158e-06
44.5	0.00339113037062749
45.5	0.0137861491999678
46.5	0.0434852059031114
47.5	0.120003352703742
48.5	0.278104715359529
49.5	0.468582925331855
50.5	0.468582925331855
51.5	0.278104715359529
52.5	0.120003352703742
53.5	0.0434852059031114
54.5	0.0137861491999678
55.5	0.00339113037062744
56.5	-6.91429852487702e-06
57.5	-0.00101982656706479
58.5	-0.0012544071840605
59.5	-0.00125173860485218
60.5	-0.0011884541713191
61.5	-0.00111770362029598
62.5	-0.00105144870646558
63.5	-0.000989085681085806
64.5	-0.000927463862315076
65.5	-0.000864136924905088
66.5	-0.000798078819849923
67.5	-0.000729498621247838
68.5	-0.000659414254611699
69.5	-0.000589241654171637
70.5	-0.000520481146554692
71.5	-0.000454510000562935
72.5	-0.000392464005347117
73.5	-0.000335185268052095
74.5	-0.00028321551297962
75.5	-0.000236818374499141
76.5	-0.000196018317771586
77.5	-0.000160647259316366
78.5	-0.000130392653854453
79.5	-0.000104842892477018
80.5	-8.35274547719983e-05
81.5	-6.59504747474703e-05
82.5	-5.16172864137597e-05
83.5	-4.00541600803946e-05
84.5	-3.0821866722851e-05
85.5	-2.35239542875107e-05
86.5	-1.78107244946013e-05
87.5	-1.33798978071237e-05
88.5	-9.97488085034461e-06
89.5	-7.38143326579552e-06
90.5	-5.4233929497439e-06
91.5	-3.95797739392074e-06
92.5	-2.87104659031385e-06
93.5	-2.07259717329356e-06
94.5	-1.4926618513899e-06
95.5	-1.07771358886192e-06
96.5	-7.87619352119204e-07
97.5	-5.93151280023697e-07
98.5	-4.74041036428059e-07
99.5	-4.17552876650965e-07
