solution variable
x	solution variable
0.5	0.000119379630643576
1.5	0.000121203836311499
2.5	0.000124862152276247
3.5	0.000130374211728483
4.5	0.000137769022514453
5.5	0.000147084430296542
6.5	0.00015836639047246
7.5	0.000171668035533432
8.5	0.000187048517966357
9.5	0.000204571600451916
10.5	0.000224303955053452
11.5	0.000246313121680523
12.5	0.00027066506403961
13.5	0.000297421249646794
14.5	0.000326635170807889
15.5	0.000358348217753153
16.5	0.000392584815738956
17.5	0.000429346747605173
18.5	0.000468606604868593
19.5	0.000510300346741908
20.5	0.000554318999982884
21.5	0.000600499605135351
22.5	0.00064861560778796
23.5	0.000698367007713124
24.5	0.000749370715163866
25.5	0.000801151725184296
26.5	0.000853135915791376
27.5	0.000904645523317749
28.5	0.000954898685660655
29.5	0.00100301493671115
30.5	0.00104802927990575
31.5	0.00108891858146442
32.5	0.00112464558208565
33.5	0.00115422773607075
34.5	0.00117683988805746
35.5	0.00119196066756017
36.5	0.00119957261649977
37.5	0.00120043330849776
38.5	0.00119648746600911
39.5	0.00119172430151866
40.5	0.0011946062248005
41.5	0.00122566785536731
42.5	0.00134041314414447
43.5	0.00169249864175952
44.5	0.00268865545396485
45.5	0.00530730757485801
46.5	0.011551545400893
47.5	0.0243830594101821
48.5	0.0447794787073365
49.5	0.0638744520176553
50.5	0.063874452017657
51.5	0.0447794787073421
52.5	0.024383059410192
53.5	0.0115515454009078
54.5	0.00530730757487804
55.5	0.00268865545399039
56.5	0.00169249864179076
57.5	0.0013404131441816
58.5	0.00122566785541052
59.5	0.00119460622484998
60.5	0.00119172430157465
61.5	0.00119648746607186
62.5	0.00120043330856757
63.5	0.00119957261657698
64.5	0.0011919606676452
65.5	0.00117683988815081
66.5	0.00115422773617302
67.5	0.00112464558219757
68.5	0.0010889185815869
69.5	0.00104802928003992
70.5	0.00100301493685838
71.5	0.000954898685822626
72.5	0.000904645523496482
73.5	0.000853135915989284
74.5	0.000801151725404209
75.5	0.000749370715409043
76.5	0.000698367007987235
77.5	0.000648615608095032
78.5	0.00060049960547967
79.5	0.00055431900036884
80.5	0.000510300347173781
81.5	0.000468606605350277
82.5	0.000429346748139839
83.5	0.000392584816328662
84.5	0.000358348218398433
85.5	0.000326635171507324
86.5	0.000297421250396617
87.5	0.000270665064833376
88.5	0.00024631312250889
89.5	0.00022430395590411
90.5	0.000204571601309702
91.5	0.000187048518813581
92.5	0.000171668036350417
93.5	0.000158366391238292
94.5	0.000147084430989987
95.5	0.000137769023114997
96.5	0.000130374212217415
97.5	0.000124862152637712
98.5	0.000121203836533424
99.5	0.000119379630718408
