-8	5.27814489138133e-12
-7.9375	1.45909247870513e-11
-7.875	3.93601668968942e-11
-7.8125	1.03635723156211e-10
-7.75	2.66407639187677e-10
-7.6875	6.68767336069362e-10
-7.625	1.63984005177421e-09
-7.5625	3.92855788425968e-09
-7.5	9.19766341053624e-09
-7.4375	2.10495241508965e-08
-7.375	4.71015763370101e-08
-7.3125	1.03077813813057e-07
-7.25	2.2066831620217e-07
-7.1875	4.62240952167279e-07
-7.125	9.47674802526848e-07
-7.0625	1.9020490904223e-06
-7	3.73821903992266e-06
-6.9375	7.19610876017969e-06
-6.875	1.35715702011173e-05
-6.8125	2.50825374184348e-05
-6.75	4.54392903775656e-05
-6.6875	8.07086591175803e-05
-6.625	0.000140587648408014
-6.5625	0.000240227466822835
-6.5	0.000402769635715528
-6.4375	0.000662764949822305
-6.375	0.00107063478918601
-6.3125	0.00169829254080304
-6.25	0.00264596058683743
-6.1875	0.00405008742612466
-6.125	0.00609208669211453
-6.0625	0.00900738938273789
-6	0.0130940369765936
-5.9375	0.0187197724745763
-5.875	0.0263263465152925
-5.8125	0.0364295932405174
-5.75	0.0496137958686045
-5.6875	0.0665190012676734
-5.625	0.0878202892184142
-5.5625	0.114198565900433
-5.5	0.146303212599445
-5.4375	0.184707825784845
-5.375	0.229861246859618
-5.3125	0.282036986950481
-5.25	0.341284879654381
-5.1875	0.407389223144385
-5.125	0.479837706659133
-5.0625	0.557805000378015
-5	0.640154020770228
-4.9375	0.725456623095115
-4.875	0.812033931173408
-4.8125	0.898014846769251
-4.75	0.98140966503329
-4.6875	1.06019433633033
-4.625	1.13239991228714
-4.5625	1.19620120459775
-4.5	1.24999872045864
-4.4375	1.29248850651435
-4.375	1.32271556216672
-4.3125	1.34010785318186
-4.25	1.3444895170561
-4.1875	1.33607344126376
-4.125	1.31543486219898
-4.0625	1.28346885026101
-4	1.24133542684044
-3.9375	1.19039655721957
-3.875	1.13214937814165
-3.8125	1.0681597863757
-3.75	1
-3.6875	0.929253927039682
-3.625	0.857615665416024
-3.5625	0.786604900646275
-3.5	0.717476994000503
-3.4375	0.65122107912668
-3.375	0.588572281205937
-3.3125	0.53003408050721
-3.25	0.475907082532531
-3.1875	0.426320948058142
-3.125	0.381266860784072
-3.0625	0.340628571613811
-3	0.304210686060511
-2.9375	0.271763409636589
-2.875	0.243003412218932
-2.8125	0.217630810502114
-2.75	0.195342504070528
-2.6875	0.175842248971995
-2.625	0.158847930013685
-2.5625	0.144096516930873
-2.5	0.131347176385207
-2.4375	0.120382975370269
-2.375	0.111011563249984
-2.3125	0.103065167884332
-2.25	0.0964001923563274
-2.1875	0.0908966571544872
-2.125	0.0864577015173454
-2.0625	0.0830093396348246
-2	0.0805006651885988
-1.9375	0.078904714721174
-1.875	0.0782202416071808
-1.8125	0.0784747258284484
-1.75	0.0797290627175829
-1.6875	0.0820845558673257
-1.625	0.0856931163332776
-1.5625	0.0907719909249418
-1.5	0.0976249846771199
-1.4375	0.106673131866231
-1.375	0.118499310033229
-1.3125	0.133913717817844
-1.25	0.154051008879054
-1.1875	0.180516134362448
-1.125	0.215606210480258
-1.0625	0.26265280046199
-1	0.326557824135922
