sigma,residues,poles,poly_type,pole_2,res_2,remainder,error_next,rel_error,total_deg
0.0453487850812858,-2.7065726498685265,2.7065726498685265,1_0,,,0.0,0.0085898291723026,0.0591999367593226,1
0.0509413801481638,,,0_0,,,,0.3602216983583129,1.0,0
0.0509413801481638,,,0_1,,,,0.1381320325790095,1.0,1
0.0509413801481638,-2.7760681951071664,2.7760681951071664,1_0,,,0.0,0.0083723606108621,0.0606112894637474,1
0.0572236765935021,,,0_0,,,,0.3509735779673127,1.0,0
0.0572236765935021,,,0_1,,,,0.1313411143078791,1.0,1
0.0572236765935021,-2.849217327958326,2.849217327958326,1_0,,,0.0,0.0081586618767018,0.0621181106898253,1
0.0642807311728431,,,0_0,,,,0.3417268589482709,1.0,0
0.0642807311728431,,,0_1,,,,0.1247247442062949,1.0,1
0.0642807311728431,-2.9263137321944472,2.9263137321944472,1_0,,,0.0,0.0079474980796435,0.0637202996904799,1
0.0722080901838546,,,0_0,,,,0.3324818556697395,1.0,0
0.0722080901838546,,,0_1,,,,0.1182802178403595,1.0,1
0.0722080901838546,-3.007682924488123,3.007682924488123,1_0,,,0.0,0.007736033490766,0.0654042884940172,1
0.0811130830789687,,,0_0,,,,0.3232389514651411,1.0,0
0.0811130830789687,,,0_1,,,,0.1120071358654493,1.0,1
0.0811130830789687,-3.0936865605686217,3.0936865605686217,1_0,,,0.0,0.0075237161211655,0.067171757076295,1
0.0911162756115489,,,0_0,,,,0.3139986108095653,1.0,0
0.0911162756115489,,,0_1,,,,0.105904860331758,1.0,1
0.0911162756115489,-3.184727465582587,3.184727465582587,1_0,,,0.0,0.0073097327414211,0.0690216928526478,1
0.1023531021899026,,,0_0,,,,0.3047614005915244,1.0,0
0.1023531021899026,,,0_1,,,,0.0999745001575857,1.0,1
0.1023531021899026,-3.281255428210585,3.281255428210585,1_0,,,0.0,0.007094988867078,0.0709679853952212,1
0.1149756995397735,,,0_0,,,,0.2955280069655413,1.0,0
0.1149756995397735,,,0_1,,,,0.0942172206568759,1.0,1
0.1149756995397735,-3.3837740465545805,3.3837740465545805,1_0,,,0.0,0.0068804177558509,0.0730271781302944,1
0.1291549665014884,,,0_0,,,,0.2862992619328552,1.0,0
0.1291549665014884,,,0_1,,,,0.0886338466130921,1.0,1
0.1291549665014884,-3.492848683048741,3.492848683048741,1_0,,,0.0,0.0066665792297945,0.0752148246357368,1
0.1450828778495939,,,0_0,,,,0.2770761718549051,1.0,0
0.1450828778495939,,,0_1,,,,0.0832237280877016,1.0,1
0.1450828778495939,-3.6091158373722014,3.6091158373722014,1_0,,,0.0,0.0064525230779327,0.0775322522337982,1
0.1629750834620644,,,0_0,,,,0.2678599505978332,1.0,0
0.1629750834620644,,,0_1,,,,0.0779871804695047,1.0,1
0.1629750834620644,-3.733294200077737,3.733294200077737,1_0,,,0.0,0.006238227335231,0.0799904201905389,1
0.1830738280295368,,,0_0,,,,0.2586520605083792,1.0,0
0.1830738280295368,,,0_1,,,,0.0729233316316347,1.0,1
0.1830738280295368,-3.866197694441349,3.866197694441349,1_0,,,0.0,0.0060224432264044,0.0825859583161431,1
0.2056512308348651,,,0_0,,,,0.2494542624544915,1.0,0
0.2056512308348651,,,0_1,,,,0.0680337375169011,1.0,1
0.2056512308348651,-4.008750903514556,4.008750903514556,1_0,,,0.0,0.0058063084601868,0.0853445462810918,1
0.2310129700083159,,,0_0,,,,0.2402686635787804,1.0,0
0.2310129700083159,,,0_1,,,,0.0633185323623905,1.0,1
0.2310129700083159,-4.162007583948272,4.162007583948272,1_0,,,0.0,0.0055895016644573,0.088275919480682,1
0.2595024211399736,,,0_0,,,,0.2310977896426698,1.0,0
0.2595024211399736,,,0_1,,,,0.058778687646918,1.0,1
0.2595024211399736,-4.327172499339908,4.327172499339908,1_0,,,0.0,0.0053724992691903,0.0914021643603682,1
0.2915053062825176,,,0_0,,,,0.2219446527485588,1.0,0
0.2915053062825176,,,0_1,,,,0.0544143261560537,1.0,1
0.2915053062825176,-4.505627811330514,4.505627811330514,1_0,,,0.0,0.0051548972723754,0.094734192932791,1
0.3274549162877728,,,0_0,,,,0.2128128366781837,1.0,0
0.3274549162877728,,,0_1,,,,0.0502258585315623,1.0,1
0.3274549162877728,-4.698964665896556,4.698964665896556,1_0,,,0.0,0.004936555076547,0.0982871218307773,1
0.3678379771828633,,,0_0,,,,0.2037065919583176,1.0,0
0.3678379771828633,,,0_1,,,,0.0462138424901298,1.0,1
0.3678379771828633,-4.909021305528589,4.909021305528589,1_0,,,0.0,0.0047174668828573,0.1020790877509234,1
0.4132012400115336,,,0_0,,,,0.1946309412126038,1.0,0
0.4132012400115336,,,0_1,,,,0.0423788330631261,1.0,1
0.4132012400115336,-5.137929220142119,5.137929220142119,1_0,,,0.0,0.0044976297858221,0.1061291560133946,1
0.464158883361278,,,0_0,,,,0.1855917976877668,1.0,0
0.464158883361278,,,0_1,,,,0.0387214968503889,1.0,1
0.464158883361278,-5.388169156496695,5.388169156496695,1_0,,,0.0,0.0042771814814119,0.1104601275600992,1
0.5214008287999684,,,0_0,,,,0.1765960922118638,1.0,0
0.5214008287999684,,,0_1,,,,0.0352423387027793,1.0,1
0.5214008287999684,-5.662639458637011,5.662639458637011,1_0,,,0.0,0.0040561589182782,0.1150933526996133,1
0.5857020818056667,,,0_0,,,,0.1676519108364828,1.0,0
0.5857020818056667,,,0_1,,,,0.0319418300362125,1.0,1
0.5857020818056667,-5.964739650210952,5.964739650210952,1_0,,,0.0,0.0038346668290885,0.120051569516874,1
0.6579332246575679,,,0_0,,,,0.1587686382337254,1.0,0
0.6579332246575679,,,0_1,,,,0.0288203606280776,1.0,1
0.6579332246575679,-6.298473118651348,6.298473118651348,1_0,,,0.0,0.003612880141486,0.1253586028332439,1
0.739072203352578,,,0_0,,,,0.1499571035941174,1.0,0
0.739072203352578,,,0_1,,,,0.0258781796265493,1.0,1
0.739072203352578,-6.668573718966042,6.668573718966042,1_0,,,0.0,0.0033910467082124,0.1310388426523417,1
0.8302175681319743,,,0_0,,,,0.1412297231615422,1.0,0
0.8302175681319743,,,0_1,,,,0.0231153545974616,1.0,1
0.8302175681319743,-7.080662466895682,7.080662466895682,1_0,,,0.0,0.0031695198931757,0.1371175112115231,1
0.93260334688322,,,0_0,,,,0.1326006315629339,1.0,0
0.93260334688322,,,0_1,,,,0.0205316939880384,1.0,1
0.93260334688322,-7.541442210442168,7.541442210442168,1_0,,,0.0,0.0029487664971494,0.1436202243647018,1
1.0476157527896652,,,0_0,,,,0.1240857919613328,1.0,0
1.0476157527896652,,,0_1,,,,0.0181266122176873,1.0,1
1.0476157527896652,-8.058940384662383,8.058940384662383,1_0,,,0.0,0.0027293284510162,0.1505702454622506,1
1.1768119524349978,,,0_0,,,,0.1157030720871691,1.0,0
1.1768119524349978,,,0_1,,,,0.015899105613389,1.0,1
1.1768119524349978,-8.642812865388862,8.642812865388862,1_0,,,0.0,0.0025119047229804,0.1579903161889231,1
1.3219411484660286,,,0_0,,,,0.1074722717220487,1.0,0
1.3219411484660286,,,0_1,,,,0.0138476217274524,1.0,1
1.3219411484660286,-9.304725618774116,9.304725618774116,1_0,,,0.0,0.0022973325383545,0.1659008733463722,1
1.484968262254465,,,0_0,,,,0.0994150838297468,1.0,0
1.484968262254465,,,0_1,,,,0.0119699438694761,1.0,1
1.484968262254465,-10.058835756881203,10.058835756881203,1_0,,,0.0,0.0020865849766005,0.1743186935004281,1
1.6681005372000592,,,0_0,,,,0.0915549711079691,1.0,0
1.6681005372000592,,,0_1,,,,0.0102630812342116,1.0,1
1.6681005372000592,-10.92239982054844,10.92239982054844,1_0,,,0.0,0.0018807684996306,0.183255735457021,1
1.873817422860383,,,0_0,,,,0.0839169388773193,1.0,0
1.873817422860383,,,0_1,,,,0.0087231594548067,1.0,1
1.873817422860383,-11.916545257470956,11.916545257470956,1_0,,,0.0,0.0016811068242669,0.1927176538473856,1
2.10490414451202,,,0_0,,,,0.0765271871232739,1.0,0
2.10490414451202,,,0_1,,,,0.0073453276243252,1.0,1
2.10490414451202,-13.06725149049511,13.06725149049511,1_0,,,0.0,0.0014889172553246,0.2027026337659671,1
2.3644894126454066,,,0_0,,,,0.0694126283112997,1.0,0
2.3644894126454066,,,0_1,,,,0.0061236738123445,1.0,1
2.3644894126454066,-14.406600417365397,14.406600417365397,1_0,,,0.0,0.0013055608432619,0.2131989526663032,1
2.656087782946687,,,0_0,,,,0.0626002647713946,1.0,0
2.656087782946687,,,0_1,,,,0.0050511875534064,1.0,1
2.656087782946687,-15.974373329758697,15.974373329758697,1_0,,,0.0,0.0011323944039577,0.2241837967774664,1
2.9836472402833403,,,0_0,,,,0.0561164297761661,1.0,0
2.9836472402833403,,,0_1,,,,0.0041197567664022,1.0,1
2.9836472402833403,-17.82009304563279,17.82009304563279,1_0,,,0.0,0.0009707030755788,0.2356214530661621,1
3.351602650938841,,,0_0,,,,0.0499859100904579,1.0,0
3.351602650938841,,,0_1,,,,0.0033202214051376,1.0,1
3.351602650938841,-20.005637552468897,20.005637552468897,1_0,,,0.0,0.0008216301975662,0.2474624723203411,1
3.7649358067924674,,,0_0,,,,0.0442309839915619,1.0,0
3.7649358067924674,,,0_1,,,,0.0026424761593455,1.0,1
3.7649358067924674,-22.60858587705787,22.60858587705787,1_0,,,0.0,0.0006860962144837,0.2596414018939266,1
4.229242874389499,,,0_0,,,,0.03887042606673,1.0,0
4.229242874389499,,,0_1,,,,0.0020756475804756,1.0,1
4.229242874389499,-25.726499583083253,25.726499583083253,1_0,,,0.0,0.0005647375578664,0.2720777665624166,1
4.750810162102797,,,0_0,,,,0.0339185459803133,1.0,0
4.750810162102797,,,0_1,,,,0.0016083163208843,1.0,1
4.750810162102797,-29.482395872170084,29.482395872170084,1_0,,,0.0,0.0004578485594657,0.2846756906713334,1
5.336699231206307,,,0_0,,,,0.0293843400631868,1.0,0
5.336699231206307,,,0_1,,,,0.0012287901325388,1.0,1
5.336699231206307,-34.03173247551736,34.03173247551736,1_0,,,0.0,0.0003653506915898,0.2973255415349194,1
5.994842503189409,,,0_0,,,,0.0252708384845237,1.0,0
5.994842503189409,,,0_1,,,,0.0009254036855458,1.0,1
5.994842503189409,-39.57130273348135,39.57130273348135,1_0,,,0.0,0.0002867884078349,0.3099062736774975,1
6.734150657750821,,,0_0,,,,0.021574724228142,1.0,0
6.734150657750821,,,0_1,,,,0.0006868249236895,1.0,1
6.734150657750821,-46.3505345155514,46.3505345155514,1_0,,,0.0,0.0002213561981691,0.3222891169703802,1
7.5646332755462895,,,0_0,,,,0.0182862815810498,1.0,0
7.5646332755462895,,,0_1,,,,0.0005023424263978,1.0,1
7.5646332755462895,-54.68580342962154,54.68580342962154,1_0,,,0.0,0.0001679543323364,0.3343423201197021,1
8.497534359086439,,,0_0,,,,0.0153897020987647,1.0,0
8.497534359086439,,,0_1,,,,0.0003621100343409,1.0,1
8.497534359086439,-64.97851573619913,64.97851573619913,1_0,,,0.0,0.0001252671036522,0.3459365711314875,1
9.545484566618338,,,0_0,,,,0.0128637384054264,1.0,0
9.545484566618338,,,0_1,,,,0.0002573300657537,1.0,1
9.545484566618338,-77.7378992391633,77.7378992391633,1_0,,,0.0,9.18542999904817e-05,0.3569512941343955,1
10.722672220103233,,,0_0,,,,0.0106826564904691,1.0,0
10.722672220103233,,,0_1,,,,0.0001803631739967,1.0,1
10.722672220103233,-93.6096747931732,93.6096747931732,1_0,,,0.0,6.624402430341716e-05,0.36728131821743,1
12.045035402587825,,,0_0,,,,0.0088174024998963,1.0,0
12.045035402587825,,,0_1,,,,0.0001247614916112,1.0,1
12.045035402587825,-113.4120847961472,113.4120847961472,1_0,,,0.0,4.701490476602532e-05,0.3768382708387212,1
13.53047774579806,,,0_0,,,,0.0072368770934099,1.0,0
13.53047774579806,,,0_1,,,,8.52363770647779e-05,1.0,1
13.53047774579806,-138.18115011385544,138.18115011385544,1_0,,,0.0,3.2863986999656484e-05,0.3855629266678067,1
15.199110829529332,,,0_0,,,,0.0059092037177371,1.0,0
15.199110829529332,,,0_1,,,,5.7566348245322144e-05,1.0,1
15.199110829529332,-169.22753855961676,169.22753855961676,1_0,,,0.0,2.2647659667603184e-05,0.3934183834466787,1
17.073526474706906,,,0_0,,,,0.0048028874717314,1.0,0
17.073526474706906,,,0_1,,,,3.84717356789091e-05,1.0,1
17.073526474706906,-208.208084383767,208.208084383767,1_0,,,0.0,1.5404007612794134e-05,0.400398041340227,1
19.179102616724887,,,0_0,,,,0.0038877855922584,1.0,0
19.179102616724887,,,0_1,,,,2.546807245111086e-05,1.0,1
19.179102616724887,-257.21583052091586,257.21583052091586,1_0,,,0.0,1.0353195639738715e-05,0.406516655691669,1
21.54434690031885,,,0_0,,,,0.0031358430521384,1.0,0
21.54434690031885,,,0_1,,,,1.6718394298536745e-05,1.0,1
21.54434690031885,-318.89351073168933,318.89351073168933,1_0,,,0.0,6.884882650891877e-06,0.4118148267082364,1
24.20128264794381,,,0_0,,,,0.0025215803477687,1.0,0
24.20128264794381,,,0_1,,,,1.0894120640719958e-05,1.0,1
24.20128264794381,-396.57669480365456,396.57669480365456,1_0,,,0.0,4.535753190466141e-06,0.4163487205669854,1
27.1858824273294,,,0_0,,,,0.0020223491805689,1.0,0
27.1858824273294,,,0_1,,,,7.053016667196776e-06,1.0,1
27.1858824273294,-494.47445060831154,494.47445060831154,1_0,,,0.0,2.9631204590488766e-06,0.4201210062114556,1
30.53855508833416,,,0_0,,,,0.0016183916147389,1.0,0
30.53855508833416,,,0_1,,,,4.542507041175584e-06,1.0,1
30.53855508833416,-617.8974179628932,617.8974179628932,1_0,,,0.0,1.92331562251821e-06,0.4234039936722835,1
34.30469286314919,,,0_0,,,,0.0012927483525638,1.0,0
34.30469286314919,,,0_1,,,,2.9118548859208757e-06,1.0,1
34.30469286314919,-773.5457546835888,773.5457546835888,1_0,,,0.0,1.2406565828642253e-06,0.4260708831552459,1
38.53528593710527,,,0_0,,,,0.0010310632031931,1.0,0
38.53528593710527,,,0_1,,,,1.859432038941264e-06,1.0,1
38.53528593710527,-969.872648837717,969.872648837717,1_0,,,0.0,7.96340709962433e-07,0.4282709414945109,1
43.28761281083057,,,0_0,,,,0.0008213261086688,1.0,0
43.28761281083057,,,0_1,,,,1.183610596129498e-06,1.0,1
43.28761281083057,-1217.543177363171,1217.543177363171,1_0,,,0.0,5.090340193483831e-07,0.430068825856211,1
48.62601580065353,,,0_0,,,,0.0006535890254513,1.0,0
48.62601580065353,,,0_1,,,,7.492524053214136e-07,1.0,1
48.62601580065353,-1530.0134504391324,1530.0134504391324,1_0,,,0.0,3.2207379113094257e-07,0.42986020310843,1
54.62277217684344,,,0_0,,,,0.0005196798834167,1.0,0
54.62277217684344,,,0_1,,,,4.746169023710126e-07,1.0,1
54.62277217684344,-1924.261515426316,1924.261515426316,1_0,,,0.0,2.0454972114301242e-07,0.4309785852993366,1
61.359072734131686,,,0_0,,,,0.0004129314076834,1.0,0
61.359072734131686,,,0_1,,,,3.015464615313988e-07,1.0,1
61.359072734131686,-2421.7097110872724,2421.7097110872724,1_0,,,0.0,1.3103411407994561e-07,0.4345403803264379,1
68.92612104349695,,,0_0,,,,0.0003279345899802,1.0,0
68.92612104349695,,,0_1,,,,1.9201120832461984e-07,1.0,1
68.92612104349695,-3049.388599294149,3049.388599294149,1_0,,,0.0,8.44701130190999e-08,0.439922824069167,1
77.42636826811271,,,0_0,,,,0.0002603213732234,1.0,0
77.42636826811271,,,0_1,,,,1.2178796994925428e-07,1.0,1
77.42636826811271,-3841.4056733696343,3841.4056733696343,1_0,,,0.0,5.402075259230272e-08,0.4435639465442415,1
86.97490026177833,,,0_0,,,,0.0002065774806551,1.0,0
86.97490026177833,,,0_1,,,,7.673221715967146e-08,1.0,1
86.97490026177833,-4840.798700944826,4840.798700944826,1_0,,,0.0,3.4057961645834495e-08,0.44385478364275,1
97.70099572992248,,,0_0,,,,0.0001638840708548,1.0,0
97.70099572992248,,,0_1,,,,4.779498093319246e-08,1.0,1
97.70099572992248,-6101.874299215055,6101.874299215055,1_0,,,0.0,2.0936992253232188e-08,0.4380583869778667,1
109.74987654930568,,,0_0,,,,0.0001299856157449,1.0,0
109.74987654930568,,,0_1,,,,2.9112462163851037e-08,1.0,1
109.74987654930568,-7693.15892585011,7693.15892585011,1_0,,,0.0,1.2216201863270241e-08,0.4196210473203846,1
123.2846739442066,,,0_0,,,,0.0001030808536174,1.0,0
123.2846739442066,,,0_1,,,,1.708147050790394e-08,1.0,1
123.2846739442066,-9701.122613042297,9701.122613042297,1_0,,,0.0,6.455808125400655e-09,0.3779421755529433,1
138.48863713938718,,,0_0,,,,8.173355284296326e-05,1.0,0
138.48863713938718,,,0_1,,,,1.026278395727435e-08,1.0,1
138.48863713938718,-12234.877418351374,12234.877418351374,1_0,,,0.0,3.582410296940883e-09,0.3490680805378972,1
155.56761439304722,,,0_0,,,,6.479996460541012e-05,1.0,0
155.56761439304722,,,0_1,,,,6.390273001352272e-09,1.0,1
155.56761439304722,-15432.107194646684,15432.107194646684,1_0,,,0.0,2.1912375884898687e-09,0.3429020306372156,1
174.75284000076832,,,0_0,,,,5.137017523209323e-05,1.0,0
174.75284000076832,,,0_1,,,,4.1523674490845834e-09,1.0,1
174.75284000076832,-19466.548351878224,19466.548351878224,1_0,,,0.0,1.5134725457086175e-09,0.364484252481623,1
196.30406500402725,,,0_0,,,,4.0720870786695216e-05,1.0,0
196.30406500402725,,,0_1,,,,2.888541962703977e-09,1.0,1
196.30406500402725,-24557.431623656023,24557.431623656023,1_0,,,0.0,1.230352645077249e-09,0.425942451577027,1
220.5130739903045,,,0_0,,,,3.227743673415105e-05,1.0,0
220.5130739903045,,,0_1,,,,2.068822391413008e-09,1.0,1
220.5130739903045,-30981.39447182164,30981.39447182164,1_0,,,0.0,1.0269894692858843e-09,0.4964125840616262,1
247.70763559917089,,,0_0,,,,2.558361814829965e-05,1.0,0
247.70763559917089,,,0_1,,,,1.4852905483307503e-09,1.0,1
247.70763559917089,-39087.51272800178,39087.51272800178,1_0,,,0.0,8.307690307727431e-10,0.5593309886112223,1
278.2559402207126,,,0_0,,,,2.027728224143055e-05,1.0,0
278.2559402207126,,,0_1,,,,1.0526024710203202e-09,1.0,1
278.2559402207126,-49316.27365509563,49316.27365509563,1_0,,,0.0,6.414342959216853e-10,0.6093794320090502,1
312.5715849688235,,,0_0,,,,1.6071097981920387e-05,1.0,0
312.5715849688235,,,0_1,,,,7.266755590684096e-10,1.0,1
312.5715849688235,-62223.502160523,62223.502160523,1_0,,,0.0,4.683953687239242e-10,0.6445728948478768,1
351.1191734215128,,,0_0,,,,1.2737135558895532e-05,1.0,0
351.1191734215128,,,0_1,,,,4.824259859222322e-10,1.0,1
351.1191734215128,-78510.58783005623,78510.58783005623,1_0,,,0.0,3.2019136367655123e-10,0.6637108551780346,1
394.4206059437656,,,0_0,,,,1.0094633238806032e-05,1.0,0
394.4206059437656,,,0_1,,,,3.0951034237021187e-10,1.0,1
394.4206059437656,-99062.5391079862,99062.5391079862,1_0,,,0.0,2.0760872214420428e-10,0.6707650560377046,1
443.06214575838777,,,0_0,,,,8.000245501167479e-06,1.0,0
443.06214575838777,,,0_1,,,,1.816770796212892e-10,1.0,1
443.06214575838777,-124996.16416197098,124996.16416197098,1_0,,,0.0,1.176731515423387e-10,0.6477049927686619,1
497.7023564332114,,,0_0,,,,6.3403216950941415e-06,1.0,0
497.7023564332114,,,0_1,,,,1.091499639195298e-10,1.0,1
497.7023564332114,-157720.70378917136,157720.70378917136,1_0,,,0.0,6.895028472224835e-11,0.631702313461886,1
559.0810182512223,,,0_0,,,,5.024761070308047e-06,1.0,0
559.0810182512223,,,0_1,,,,6.951960224640373e-11,1.0,1
559.0810182512223,-199014.4379021577,199014.4379021577,1_0,,,0.0,4.427137843272046e-11,0.6368186382281932,1
628.0291441834247,,,0_0,,,,3.982138357523168e-06,1.0,0
628.0291441834247,,,0_1,,,,3.108924575437974e-11,1.0,1
628.0291441834247,-251121.35998759855,251121.35998759855,1_0,,,0.0,1.5231819855922427e-11,0.4899385458322553,1
705.4802310718645,,,0_0,,,,3.155843837728496e-06,1.0,0
705.4802310718645,,,0_1,,,,1.197143488609064e-11,1.0,1
705.4802310718645,-316872.45992494264,316872.45992494264,1_0,,,0.0,2.012084557961721e-12,0.168073800434693,1
792.4828983539169,,,0_0,,,,2.500986956327995e-06,1.0,0
792.4828983539169,,,0_1,,,,3.734279115284114e-12,1.0,1
792.4828983539169,-399842.14930421807,399842.14930421807,1_0,,,0.0,-2.520656640438654e-12,0.6750048838400435,1
890.2150854450392,,,0_0,,,,1.9820089531742847e-06,1.0,0
890.2150854450392,,,0_1,,,,6.380223453820893e-13,1.0,1
890.2150854450392,-504538.5886872261,504538.5886872261,1_0,,,0.0,-3.2903371450809345e-12,5.157087630074251,1
1000.0,,,0_0,,,,1.5706944634538229e-06,1.0,0
1000.0,,,0_1,,,,1.5327521056226014e-13,1.0,1
1000.0,-636661.058702076,636661.058702076,1_0,,,0.0,-2.3138058869622327e-12,15.09576061565656,1
