sigma,residues,poles,poly_type,pole_2,res_2,remainder
38.53528593710527,-969.872648837717,969.872648837717,1_0,,,0.0
38.53528593710527,-317.02626505074966,554.5043763902128,1_1,,,0.42827094149451095
38.53528593710527,-485.1594904105401,646.7801052371718,2_0,(-1941.531447588798+0j),(485.1594904105401+0j),0.18744246220314295
43.28761281083057,,,0_0,,,
43.28761281083057,,,0_1,,,
43.28761281083057,,,0_2,,,
43.28761281083057,-1217.543177363171,1217.543177363171,1_0,,,0.0
43.28761281083057,-395.48425385790665,693.9158126453516,1_1,,,0.43006882585621103
43.28761281083057,-607.3768829174847,810.4547656411467,2_0,(-2423.9542125351536+0j),(607.3768829174847+0j),0.18778604901719945
48.62601580065353,,,0_0,,,
48.62601580065353,,,0_1,,,
48.62601580065353,,,0_2,,,
48.62601580065353,-1530.0134504391324,1530.0134504391324,1_0,,,0.0
48.62601580065353,-497.34523583084064,872.3215578747373,1_1,,,0.42986020310843
48.62601580065353,-763.4980952113349,1018.6670804194227,2_0,(-3047.981614695346+0j),(763.4980952113349+0j),0.18774626294337124
54.62277217684344,,,0_0,,,
54.62277217684344,,,0_1,,,
54.62277217684344,,,0_2,,,
54.62277217684344,-1924.2615154263156,1924.2615154263156,1_0,,,0.0
54.62277217684344,-623.0477274955766,1094.9460097619244,1_1,,,0.4309785852993366
54.62277217684344,-958.5890337764079,1279.688943511672,2_0,(-3820.2931570630917+0j),(958.5890337764079+0j),0.187959293752889
61.359072734131686,,,0_0,,,
61.359072734131686,,,0_1,,,
61.359072734131686,,,0_2,,,
61.359072734131686,-2421.7097110872724,2421.7097110872724,1_0,,,0.0
61.359072734131686,-774.3285580409681,1369.379052191181,1_1,,,0.43454038032643794
61.359072734131686,-1199.8234725017412,1604.6375983049181,2_0,(-4755.965102465678+0j),(1199.8234725017412+0j),0.18863361365997297
68.92612104349695,,,0_0,,,
68.92612104349695,,,0_1,,,
68.92612104349695,,,0_2,,,
68.92612104349695,-3049.388599294149,3049.388599294149,1_0,,,0.0
68.92612104349695,-956.5518630332392,1707.8929550083453,1_1,,,0.43992282406916705
68.92612104349695,-1498.3538525649308,2009.376390192092,2_0,(-5891.632235003231+0j),(1498.3538525649308+0j),0.18964083241054425
77.42636826811271,,,0_0,,,
77.42636826811271,,,0_1,,,
77.42636826811271,,,0_2,,,
77.42636826811271,-3841.4056733696348,3841.4056733696348,1_0,,,0.0
77.42636826811271,-1189.3801793970738,2137.49661261236,1_1,,,0.4435639465442415
77.42636826811271,-1876.9615518136925,2521.758561458123,2_0,(-7340.672788516844+0j),(1876.9615518136925+0j),0.19031428308177342
86.97490026177833,,,0_0,,,
86.97490026177833,,,0_1,,,
86.97490026177833,,,0_2,,,
86.97490026177833,-4840.798700944826,4840.798700944826,1_0,,,0.0
86.97490026177833,-1497.2469443237555,2692.187040878855,1_1,,,0.44385478364275005
86.97490026177833,-2364.217475518456,3176.8702814651124,2_0,(-9242.338403232035+0j),(2364.217475518456+0j),0.19036780325880395
97.70099572992248,,,0_0,,,
97.70099572992248,,,0_1,,,
97.70099572992248,,,0_2,,,
97.70099572992248,-6101.874299215055,6101.874299215055,1_0,,,0.0
97.70099572992248,-1926.8399594831974,3428.8970861592065,1_1,,,0.43805838697786675
97.70099572992248,-3006.8429128717453,4028.5315845535324,2_0,(-11856.02031228894+0j),(3006.8429128717453+0j),0.1892935307460228
109.74987654930568,,,0_0,,,
109.74987654930568,,,0_1,,,
109.74987654930568,,,0_2,,,
109.74987654930568,-7693.15892585011,7693.15892585011,1_0,,,0.0
109.74987654930568,-2591.3615655330946,4464.947520182722,1_1,,,0.4196210473203846
109.74987654930568,-3899.5596855395047,5175.650924920951,2_0,(-15816.078874603114+0j),(3899.5596855395047+0j),0.1857664767401835
123.2846739442066,,,0_0,,,
123.2846739442066,,,0_1,,,
123.2846739442066,,,0_2,,,
123.2846739442066,-9701.122613042295,9701.122613042295,1_0,,,0.0
123.2846739442066,-3753.9069902529304,6034.659227363236,1_1,,,0.37794217555294335
123.2846739442066,-5237.907412611038,6802.7953566256465,2_0,(-22769.944877671573+0j),(5237.907412611038+0j),0.1771194475423124
138.48863713938718,,,0_0,,,
138.48863713938718,,,0_1,,,
138.48863713938718,,,0_2,,,
138.48863713938718,-12234.877418351374,12234.877418351374,1_0,,,0.0
138.48863713938718,-5184.068831422349,7964.072242310996,1_1,,,0.3490680805378973
138.48863713938718,-6899.0107289255075,8822.93759915258,2_0,(-31638.17819645595+0j),(6899.0107289255075+0j),0.17050965088991182
155.56761439304722,,,0_0,,,
155.56761439304722,,,0_1,,,
155.56761439304722,,,0_2,,,
155.56761439304722,-15432.107194646685,15432.107194646685,1_0,,,0.0
155.56761439304722,-6663.240388632033,10140.406300591152,1_1,,,0.3429020306372155
155.56761439304722,-8782.754174883656,11194.481093464468,2_0,(-40766.79444998561+0j),(8782.754174883656+0j),0.16902499184300251
174.75284000076832,,,0_0,,,
174.75284000076832,,,0_1,,,
174.75284000076832,,,0_2,,,
174.75284000076832,-19466.548351878224,19466.548351878224,1_0,,,0.0
174.75284000076832,-7862.154713685298,12371.298027446519,1_1,,,0.3644842524816229
174.75284000076832,-10725.57363225272,13830.753454402322,2_0,(-47772.680830456164+0j),(10725.57363225272+0j),0.17410674837797085
196.30406500402725,,,0_0,,,
196.30406500402725,,,0_1,,,
196.30406500402725,,,0_2,,,
196.30406500402725,-24557.431623656026,24557.431623656026,1_0,,,0.0
196.30406500402725,-8092.706824164128,14097.37899344077,1_1,,,0.425942451577027
196.30406500402725,-12328.216637180505,16415.56276675902,2_0,(-49512.47278651885+0j),(12328.216637180505+0j),0.18699505504327985
220.5130739903045,,,0_0,,,
220.5130739903045,,,0_1,,,
220.5130739903045,,,0_2,,,
220.5130739903045,-30981.394471821637,30981.394471821637,1_0,,,0.0
220.5130739903045,-7856.890482978396,15601.840384232079,1_1,,,0.4964125840616262
220.5130739903045,-13934.943317862539,19223.47177522239,2_0,(-50652.65162513373+0j),(13934.943317862539+0j),0.19942353181246342
247.70763559917089,,,0_0,,,
247.70763559917089,,,0_1,,,
247.70763559917089,,,0_2,,,
247.70763559917089,-39087.512728001784,39087.512728001784,1_0,,,0.0
247.70763559917089,-7590.3719510162,17224.65559149481,1_1,,,0.5593309886112223
247.70763559917089,-15855.851704537892,22560.16942957295,2_0,(-53355.27276232833+0j),(15855.851704537892+0j),0.20886200813343095
278.2559402207126,,,0_0,,,
278.2559402207126,,,0_1,,,
278.2559402207126,,,0_2,,,
278.2559402207126,-49316.27365509563,49316.27365509563,1_0,,,0.0
278.2559402207126,-7524.895413538789,19263.95082635057,1_1,,,0.6093794320090501
278.2559402207126,-18328.101701918542,26724.28193296974,2_0,(-58336.689268149494+0j),(18328.101701918542+0j),0.21547016737656743
312.5715849688235,,,0_0,,,
312.5715849688235,,,0_1,,,
312.5715849688235,,,0_2,,,
312.5715849688235,-62223.502160523,62223.502160523,1_0,,,0.0
312.5715849688235,-7860.597155149882,22115.919245341567,1_1,,,0.6445728948478768
312.5715849688235,-21658.106745431014,32132.031548849012,2_0,(-66442.99842647588+0j),(21658.106745431014+0j),0.21971189611458833
351.1191734215128,,,0_0,,,
351.1191734215128,,,0_1,,,
351.1191734215128,,,0_2,,,
351.1191734215128,-78510.58783005623,78510.58783005623,1_0,,,0.0
351.1191734215128,-8878.792912438406,26402.258440839414,1_1,,,0.6637108551780345
351.1191734215128,-26324.90562270936,39429.085454553024,2_0,(-79208.84532266192+0j),(26324.90562270936+0j),0.22189282508765065
394.4206059437656,,,0_0,,,
394.4206059437656,,,0_1,,,
394.4206059437656,,,0_2,,,
394.4206059437656,-99062.5391079862,99062.5391079862,1_0,,,0.0
394.4206059437656,-10737.948151415605,32614.849511980527,1_1,,,0.6707650560377046
394.4206059437656,-32750.17723260235,49226.141497838784,2_0,(-97849.49958485755+0j),(32750.17723260235+0j),0.22267574012604768
443.06214575838777,,,0_0,,,
443.06214575838777,,,0_1,,,
443.06214575838777,,,0_2,,,
443.06214575838777,-124996.16416197098,124996.16416197098,1_0,,,0.0
443.06214575838777,-15513.495442360734,44035.524557331104,1_1,,,0.6477049927686618
443.06214575838777,-43246.036988369844,64259.60551862402,2_0,(-132246.61356853583+0j),(43246.036988369844+0j),0.22007464796413478
497.7023564332114,,,0_0,,,
497.7023564332114,,,0_1,,,
497.7023564332114,,,0_2,,,
497.7023564332114,-157720.70378917136,157720.70378917136,1_0,,,0.0
497.7023564332114,-21393.738745824463,58088.17032471499,1_1,,,0.6317023134618859
497.7023564332114,-56254.32222848611,82929.97045671573,2_0,(-174884.94527132003+0j),(56254.32222848611+0j),0.21819653866662922
559.0810182512223,,,0_0,,,
559.0810182512223,,,0_1,,,
559.0810182512223,,,0_2,,,
559.0810182512223,-199014.43790215766,199014.43790215766,1_0,,,0.0
559.0810182512223,-26250.14397556972,72278.3345695563,1_1,,,0.6368186382281932
559.0810182512223,-70301.703396405,103900.59739857426,2_0,(-217399.685256076+0j),(70301.703396405+0j),0.21880373965300495
628.0291441834247,,,0_0,,,
628.0291441834247,,,0_1,,,
628.0291441834247,,,0_2,,,
628.0291441834247,-251121.35998759858,251121.35998759858,1_0,,,0.0
628.0291441834247,-65332.40778442762,128087.32604785624,1_1,,,0.4899385458322552
628.0291441834247,-114120.2302033327,156926.41900818388,2_0,(-418361.9135971535+0j),(114120.2302033327+0j),0.19837049308215698
705.4802310718645,,,0_0,,,
705.4802310718645,,,0_1,,,
705.4802310718645,,,0_2,,,
705.4802310718645,-316872.45992494264,316872.45992494264,1_0,,,0.0
705.4802310718645,-219307.81024365692,263614.5013322676,1_1,,,0.16807380043469303
705.4802310718645,-235651.93732278826,270292.53165112424,2_0,(-1838737.4686399673+0j),(235651.93732278826+0j),0.11173474881356038
792.4828983539169,,,0_0,,,
792.4828983539169,,,0_1,,,
792.4828983539169,,,0_2,,,
792.4828983539169,-399842.14930421807,399842.14930421807,1_0,,,0.0
792.4828983539169,-1121813.671914268,669737.552849665,1_1,,,-0.6750048838400434
792.4828983539169,0.0,496098.3015704916,2_0,(496098.3015704916-388083.1064490036j),511130.23955394275j,0.0
890.2150854450392,,,0_0,,,
890.2150854450392,,,0_1,,,
890.2150854450392,,,0_2,,,
890.2150854450392,-504538.5886872261,504538.5886872261,1_0,,,0.0
890.2150854450392,-19126920.70522642,3106488.303301241,1_1,,,-5.157087630074252
890.2150854450392,0.0,301186.3018562391,2_0,(301186.3018562391-461743.47306172707j),329100.7248307272j,0.0
1000.0,,,0_0,,,
1000.0,,,0_1,,,
1000.0,,,0_2,,,
1000.0,-636661.058702076,636661.058702076,1_0,,,0.0
1000.0,-164942015.02871558,10247543.994179083,1_1,,,-15.095760615656559
1000.0,0.0,339417.94173494144,2_0,(339417.94173494144-563013.1730992718j),383817.2825298087j,0.0
