sigma,residues,poles,poly_type,pole_2,res_2,remainder,error_next,rel_error,total_deg
0.7220809018385468,-0.7964752474321407,1.900054337595619,1_1,,,0.5808144895266404,-0.0114169446957121,0.2297519576635248,2
0.7220809018385468,-1.7721237573071895,2.5480553081234985,2_0,-5.8194171144450815,1.7721237573071895,0.2117872241236735,0.009198043173288,0.1850992960078215,2
0.7924828983539177,,,0_0,,,,0.218049159387953,1.0,0
0.7924828983539177,,,0_1,,,,0.1137562981849131,1.0,1
0.7924828983539177,,,0_2,,,,0.0482895133811168,1.0,2
0.7924828983539177,-4.58612178467884,4.58612178467884,1_0,,,0.0,0.0662108622751202,0.5820412876612169,1
0.7924828983539177,-0.8011472537212861,1.9168095557532092,1_1,,,0.582041287661217,-0.0110571743706628,0.2289767197154371,2
0.7924828983539177,-1.7891724964938829,2.57411269216249,2_0,-5.86736627466248,1.7891724964938829,0.2119501219543796,0.0090478253253696,0.1873662559811121,2
0.8697490026177834,,,0_0,,,,0.215284952772138,1.0,0
0.8697490026177834,,,0_1,,,,0.1112426633833033,1.0,1
0.8697490026177834,,,0_2,,,,0.0468041800872615,1.0,2
0.8697490026177834,-4.645006476873562,4.645006476873562,1_0,,,0.0,0.0648950524932016,0.5833647857710488,1
0.8697490026177834,-0.8063029928493418,1.9352732685870824,1_1,,,0.5833647857710488,-0.0106774506410541,0.2281302785594617,2
0.8697490026177834,-1.8079670589439245,2.6028368633948475,2_0,-5.92026931010858,1.8079670589439245,0.2121253709785429,0.0088843802433959,0.1898202303048985,2
0.9545484566618342,,,0_0,,,,0.2123154121235905,1.0,0
0.9545484566618342,,,0_1,,,,0.1085664275753292,1.0,1
0.9545484566618342,,,0_2,,,,0.0452367996623933,1.0,2
0.9545484566618342,-4.709973666056291,4.709973666056291,1_0,,,0.0,0.063488593350119,0.5847902963010116,1
0.9545484566618342,-0.8119952118475824,1.95562677031327,1_1,,,0.5847902963010116,-0.0102781018634934,0.2272066534370241,2
0.9545484566618342,-1.8286939010982044,2.634512315847416,2_0,-5.978662830456231,1.8286939010982044,0.2123135626567387,0.0087068669866737,0.192473098266322,2
1.0476157527896652,,,0_0,,,,0.2091314465335813,1.0,0
1.0476157527896652,,,0_1,,,,0.1057248988707541,1.0,1
1.0476157527896652,,,0_2,,,,0.043588716789856,1.0,2
1.0476157527896652,-4.781681648433608,4.781681648433608,1_0,,,0.0,0.0619889369415259,0.5863229722007657,1
1.0476157527896652,-0.8182828845939695,1.9780718522061576,1_1,,,0.5863229722007658,-0.00985974553614,0.2261994906543009,2
1.0476157527896652,-1.8515607120718929,2.669455869904361,2_0,-6.04314570638042,1.8515607120718929,0.2125152511405707,0.0085144797027383,0.1953367827685135,2
1.1497569953977371,,,0_0,,,,0.2057247092158485,1.0,0
1.1497569953977371,,,0_1,,,,0.1027168403616807,1.0,1
1.1497569953977371,,,0_2,,,,0.0418624436210875,1.0,2
1.1497569953977371,-4.860864812066835,4.860864812066835,1_0,,,0.0,0.0603941843797352,0.5879677000098398,1
1.1497569953977371,-0.825232014580496,2.0028333084571366,1_1,,,0.5879677000098398,-0.0094233223625067,0.2251020615948923,2
1.1497569953977371,-1.87679901841868,2.7080206247973466,2_0,-6.114386839172081,1.87679901841868,0.212730938361609,0.0083064754862606,0.1984230916246952,2
1.261856883066021,,,0_0,,,,0.2020878486815816,1.0,0
1.261856883066021,,,0_1,,,,0.099542731347117,1.0,1
1.261856883066021,,,0_2,,,,0.0400617924072414,1.0,2
1.261856883066021,-4.948343042513375,4.948343042513375,1_0,,,0.0,0.0587032327623672,0.5897289733557969,1
1.261856883066021,-0.8329165578327494,2.030161780239662,1_1,,,0.5897289733557968,-0.0089701282583943,0.2239073121644187,2
1.261856883066021,-1.904667132838068,2.7506004263593,2_0,-6.193133983235807,1.904667132838068,0.212961056937769,0.008082205957813,0.2017434935425426,2
1.384886371393873,,,0_0,,,,0.1982147858521092,1.0,0
1.384886371393873,,,0_1,,,,0.0962050329007412,1.0,1
1.384886371393873,,,0_2,,,,0.0381919953738178,1.0,2
1.384886371393873,-5.04503231532946,5.04503231532946,1_0,,,0.0,0.0569159315703437,0.591610748983021,1
1.384886371393873,-0.8414194714548044,2.060336968613853,1_1,,,0.591610748983021,-0.0085018388709104,0.2226078733958701,2
1.384886371393873,-1.935453480556295,2.797634903856825,2_0,-6.280223704272593,1.935453480556295,0.213205951326787,0.0078411561917132,0.2053088903830542,2
1.5199110829529348,,,0_0,,,,0.1941010137177846,1.0,0
1.5199110829529348,,,0_1,,,,0.0927084478968777,1.0,1
1.5199110829529348,,,0_2,,,,0.036259800015701,1.0,2
1.5199110829529348,-5.151956606748903,5.151956606748903,1_0,,,0.0,0.055033244370606,0.5936162843737947,1
1.5199110829529348,-0.8508339094317088,2.093671268595596,1_1,,,0.5936162843737948,-0.0080205267421214,0.2211961108072409,2
1.5199110829529348,-1.9694803525500824,2.849615147104066,2_0,-6.376592630217097,1.9694803525500824,0.2134658572714176,0.0075829877782014,0.2091293326195381,2
1.6681005372000592,,,0_0,,,,0.1897439141597299,1.0,0
1.6681005372000592,,,0_1,,,,0.0890601635070612,1.0,1
1.6681005372000592,,,0_2,,,,0.0342735300727938,1.0,2
1.6681005372000592,-5.270261259384486,5.270261259384486,1_0,,,0.0,0.0530574105464063,0.5957479579767399,1
1.6681005372000592,-0.8612645849732287,2.130513876102257,1_1,,,0.5957479579767399,-0.0075286682165669,0.2196642190219911,2
1.6681005372000592,-2.0071081348234325,2.907090096257706,2_0,-6.48329014457653,2.0071081348234325,0.2137408798522861,0.0073075853010036,0.2132136749696624,2
1.8307382802953696,,,0_0,,,,0.1851430842593149,1.0,0
1.8307382802953696,,,0_1,,,,0.0852700612466128,1.0,1
1.8307382802953696,,,0_2,,,,0.0322431038743159,1.0,2
1.8307382802953696,-5.401227942164886,5.401227942164886,1_0,,,0.0,0.050992099597561,0.598007071322311,1
1.8307382802953696,-0.8728293328014772,2.1712554389266305,1_1,,,0.598007071322311,-0.0070291345357194,0.2180042766080819,2
1.8307382802953696,-2.0487400762038117,2.9706737313613534,2_0,-6.60149273509915,2.0487400762038117,0.2140309702492432,0.0070151071477867,0.2175692258143552,2
2.009233002565048,,,0_0,,,,0.1803006619016784,1.0,0
2.009233002565048,,,0_1,,,,0.081350883076857,1.0,1
2.009233002565048,,,0_2,,,,0.0301799970363952,1.0,2
2.009233002565048,-5.546291341655307,5.546291341655307,1_0,,,0.0,0.0488425543946736,0.6003936595074106,1
2.009233002565048,-0.8856607939074507,2.216333186344611,1_1,,,0.6003936595074104,-0.0065251714725998,0.2162084861947091,2
2.009233002565048,-2.0948275645550583,3.041053051565411,2_0,-6.732519727217829,2.0948275645550583,0.2143359047883259,0.0067060340850235,0.2222012837488498,2
2.205130739903045,,,0_0,,,,0.1752216378587427,1.0,0
2.205130739903045,,,0_1,,,,0.0773183206421119,1.0,1
2.205130739903045,,,0_2,,,,0.0280971413779684,1.0,2
2.205130739903045,-5.707057713991714,5.707057713991714,1_0,,,0.0,0.0466156982682115,0.6029062437088425,1
2.205130739903045,-0.8999085570272991,2.2662369850193955,1_1,,,0.6029062437088426,-0.0060203499317279,0.214269126198321,2
2.205130739903045,-2.1458762268499645,3.1189971967096226,2_0,-6.877851925229924,2.1458762268499645,0.2146552579392766,0.0063812195980851,0.2271127696673381,2
2.420128264794384,,,0_0,,,,0.1699141389982876,1.0,0
2.420128264794384,,,0_1,,,,0.0731910348687953,1.0,1
2.420128264794384,,,0_2,,,,0.0260087521662555,1.0,2
2.420128264794384,-5.885325411383676,5.885325411383676,1_0,,,0.0,0.0443202202372659,0.6055416529731521,1
2.420128264794384,-0.9157412588290916,2.321515733489508,1_1,,,0.6055416529731521,-0.0055185098776594,0.2121789558523817,2
2.420128264794384,-2.202452467503606,3.205367325480256,2_0,-7.039151049673441,2.202452467503606,0.2149883856761166,0.006041928432301,0.2323036643080474,2
2.656087782946687,,,0_0,,,,0.1643896650558038,1.0,0
2.656087782946687,,,0_1,,,,0.0689905628531497,1.0,1
2.656087782946687,,,0_2,,,,0.0239300789446725,1.0,2
2.656087782946687,-6.083107473091689,6.083107473091689,1_0,,,0.0,0.0419666008759903,0.6082948035272393,1
2.656087782946687,-0.9333491913355964,2.382784807912299,1_1,,,0.6082948035272393,-0.0050236740858399,0.20993136284485,2
2.656087782946687,-2.2651909350444,3.301127782284114,2_0,-7.2182824153593215,2.2651909350444,0.2153344049224214,0.0056898679636971,0.2377705471366148,2
2.9150530628251787,,,0_0,,,,0.1586632598303505,1.0,0
2.9150530628251787,,,0_1,,,,0.0647411124221059,1.0,1
2.9150530628251787,,,0_2,,,,0.0218770807146128,1.0,2
2.9150530628251787,-6.302656336881281,6.302656336881281,1_0,,,0.0,0.0395670824021125,0.611158519244139,1
2.9150530628251787,-0.9529471241047082,2.450734222728228,1_1,,,0.611158519244139,-0.0045399464039109,0.2075206680056924,2
2.9150530628251787,-2.3348026950654823,3.4073583323509657,2_0,-7.417339614718126,2.3348026950654823,0.2156921797247614,0.005327202496783,0.2435060950899516,2
3.1992671377973845,,,0_0,,,,0.1527535970719977,1.0,0
3.1992671377973845,,,0_1,,,,0.0604692286008217,1.0,1
3.1992671377973845,,,0_2,,,,0.0198660305262853,1.0,2
3.1992671377973845,-6.5464906828260645,6.5464906828260645,1_0,,,0.0,0.0371355671823874,0.6141233821177411,1
3.1992671377973845,-0.9747774656859244,2.5261376836866414,1_1,,,0.6141233821177412,-0.0040713933882231,0.2049424711613199,2
3.1992671377973845,-2.412084229808296,3.52526759906019,2_0,-7.638671773601659,2.412084229808296,0.2160603125196993,0.0049565468789224,0.2494986037781549,2
3.511191734215134,,,0_0,,,,0.1466829620763729,1.0,0
3.511191734215134,,,0_1,,,,0.0562033284855905,1.0,1
3.511191734215134,,,0_2,,,,0.0179130622011792,1.0,2
3.511191734215134,-6.817424367796262,6.817424367796262,1_0,,,0.0,0.0346874371220918,0.6171776308761691,1
3.511191734215134,-0.9991137636372344,2.6098625478023005,1_1,,,0.617177630876169,-0.0036219142415142,0.2021940303024103,2
3.511191734215134,-2.4979272692375054,3.656207709128439,2_0,-7.884913380293547,2.4979272692375054,0.2164371424477108,0.004580935476455,0.2557315675570823,2
3.8535285937105312,,,0_0,,,,0.1404771124177646,1.0,0
3.8535285937105312,,,0_1,,,,0.0519731086076075,1.0,1
3.8535285937105312,,,0_2,,,,0.0160336775915264,1.0,2
3.8535285937105312,-7.1185973486278815,7.1185973486278815,1_0,,,0.0,0.0322392894943742,0.6203071233967955,1
3.8535285937105312,-1.026264549875422,2.702880704680465,1_1,,,0.6203071233967955,-0.0031951061715186,0.199274692488963,2
3.8535285937105312,-2.593329452312305,3.8016901366187854,2_0,-8.159016697499656,2.593329452312305,0.2168207521745052,0.0042037630763848,0.2621833358185046,2
4.229242874389499,,,0_0,,,,0.134165005570114,1.0,0
4.229242874389499,,,0_1,,,,0.0478088387155263,1.0,1
4.229242874389499,,,0_2,,,,0.014242239937729,1.0,2
4.229242874389499,-7.453508429792483,7.453508429792483,1_0,,,0.0,0.0298085899958976,0.6234953786111733,1
4.229242874389499,-1.0565775279833522,2.806280369377447,1_1,,,0.6234953786111733,-0.0027941329198169,0.1961863395107582,2
4.229242874389499,-2.6994057946603918,3.9634027041169335,2_0,-8.464286697240338,2.6994057946603918,0.2172089845088645,0.0038286971823229,0.2688268979502566,2
4.641588833612782,,,0_0,,,,0.1277783874564684,1.0,0
4.641588833612782,,,0_1,,,,0.0437405665422455,1.0,1
4.641588833612782,,,0_2,,,,0.0125514829319525,1.0,2
4.641588833612782,-7.8260496153207475,7.8260496153207475,1_0,,,0.0,0.0274132502412701,0.6267237122956306,1
4.641588833612782,-1.090444086327384,2.9212787477971367,1_1,,,0.6267237122956306,-0.0024216060193257,0.1929338574935263,2
4.641588833612782,-2.8174009138507032,4.143227664301842,2_0,-8.804418377984534,2.8174009138507032,0.2175994697915907,0.0034595629619819,0.2756298184635105,2
5.09413801481638,,,0_0,,,,0.1213512440778117,1.0,0
5.09413801481638,,,0_1,,,,0.0397972685135412,1.0,1
5.09413801481638,,,0_2,,,,0.010972068561541,1.0,2
5.09413801481638,-8.240541805725444,8.240541805725444,1_0,,,0.0,0.0250711440743085,0.6299714782128324,1
5.09413801481638,-1.1283041057922822,3.0492355030979432,1_1,,,0.6299714782128324,-0.002079487631186,0.1895255775629199,2
5.09413801481638,-2.94870193810496,4.343260751107625,2_0,-9.183536237465082,2.94870193810496,0.2179896645596139,0.0031002059926526,0.2825543766213273,2
5.590810182512229,,,0_0,,,,0.114919127863528,1.0,0
5.590810182512229,,,0_1,,,,0.03600599021957,1.0,1
5.590810182512229,,,0_2,,,,0.0095122258186375,1.0,2
5.590810182512229,-8.701771572679768,8.701771572679768,1_0,,,0.0,0.0227995842706561,0.6332164212571515,1
5.590810182512229,-1.170651014643727,3.1916669188302698,1_1,,,0.6332164212571515,-0.0017690234894093,0.1859736641179483,2
5.590810182512229,-3.0948520021178387,4.565831062239709,2_0,-9.60623559327464,3.0948520021178387,0.2183769013613573,0.0027543404847069,0.289557937040386,2
6.135907273413175,,,0_0,,,,0.1085183805268733,1.0,0
6.135907273413175,,,0_1,,,,0.0323910264429128,1.0,1
6.135907273413175,,,0_2,,,,0.0081774985094614,1.0,2
6.135907273413175,-9.21502878263431,9.21502878263431,1_0,,,0.0,0.0206147875307376,0.6364351425253489,1
6.135907273413175,-1.2180370269885357,3.3502606259832506,1_1,,,0.6364351425253489,-0.0014907124326071,0.1822944303667415,2
6.135907273413175,-3.257564219212236,4.813521620865239,2_0,-10.07762537963876,3.257564219212236,0.2187584488355384,0.0024253934185321,0.296593562900193,2
6.7341506577508286,,,0_0,,,,0.102185284000008,1.0,0
6.7341506577508286,,,0_1,,,,0.0289731923754248,1.0,1
6.7341506577508286,,,0_2,,,,0.0069706237462796,1.0,2
6.7341506577508286,-9.786144940399844,9.786144940399844,1_0,,,0.0,0.0185313601092625,0.639603667733242,1
6.7341506577508286,-1.2710784882813586,3.526890743550996,1_1,,,0.6396036677332418,-0.0012443152700204,0.1785084542376285,2
6.7341506577508286,-3.438736018382499,5.089190472496025,2_0,-10.6033720219082,3.438736018382499,0.2191315803017327,0.0021163575593385,0.3036109301507078,2
7.390722033525781,,,0_0,,,,0.0959551792955567,1.0,0
7.390722033525781,,,0_1,,,,0.0257692345076079,1.0,1
7.390722033525781,,,0_2,,,,0.0058915506435074,1.0,2
7.390722033525781,-10.421532296030067,10.421532296030067,1_0,,,0.0,0.0165618380739655,0.6426981006779965,1
7.390722033525781,-1.3304612444721136,3.723633283217144,1_1,,,0.6426981006779965,-0.0010289038018196,0.1746405766626957,2
7.390722033525781,-3.640463754056873,5.395992211958557,2_0,-11.189744020605572,3.640463754056873,0.2194936482173913,0.0018296649841693,0.3105574567513325,2
8.111308307896872,,,0_0,,,,0.0898615987091096,1.0,0
8.111308307896872,,,0_1,,,,0.0227914212903301,1.0,1
8.111308307896872,,,0_2,,,,0.0049375986485194,1.0,2
8.111308307896872,-11.128224006308775,11.128224006308775,1_0,,,0.0,0.014716314367773,0.645695333358471,1
8.111308307896872,-1.3969459547489589,3.942781696867491,1_1,,,0.645695333358471,-0.0008429448972816,0.17071960628764,2
8.111308307896872,-3.865057541676708,5.737399912540236,2_0,-11.843656986383102,3.865057541676708,0.2198421610201036,0.0015670935583236,0.3173796960580293,2
8.902150854450392,,,0_0,,,,0.0839354586349434,1.0,0
8.902150854450392,,,0_1,,,,0.0200473405727485,1.0,1
8.902150854450392,,,0_2,,,,0.0041037407911858,1.0,2
8.902150854450392,-11.913915957131454,11.913915957131454,1_0,,,0.0,0.0130021793564902,0.6485737751253067,1
8.902150854450392,-1.47137328535742,4.186862508289076,1_1,,,0.6485737751253066,-0.0006844127565026,0.1667777745545478,2
8.902150854450392,-4.115056347499699,6.117227549118272,2_0,-12.572719073548411,4.115056347499699,0.2201748582047348,0.0013297141782604,0.3240248948268121,2
9.770099572992256,,,0_0,,,,0.0782043577989097,1.0,0
9.770099572992256,,,0_1,,,,0.0175399143234919,1.0,1
9.770099572992256,,,0_2,,,,0.0033829868844361,1.0,2
9.770099572992256,-12.787011211975472,12.787011211975472,1_0,,,0.0,0.011423992744752,0.6513140562751453,1
9.770099572992256,-1.554668956734117,4.458651071867966,1_1,,,0.6513140562751453,-0.0005509191424697,0.162849919697983,2
9.770099572992256,-4.393243466857685,6.539653167872897,2_0,-13.385277070674752,4.393243466857685,0.2204897790988659,0.0011178831328168,0.330442644622654,2
10.722672220103243,,,0_0,,,,0.0726920188579332,1.0,0
10.722672220103243,,,0_1,,,,0.0152676231960855,1.0,1
10.722672220103243,,,0_2,,,,0.0027668336253918,1.0,2
10.722672220103243,-13.756668417125203,13.756668417125203,1_0,,,0.0,0.0099834935904434,0.653899658265282,1
10.722672220103243,-1.6478486693703371,4.761187640298238,1_1,,,0.6538996582652817,-0.0004398501580537,0.1589723914069516,2
10.722672220103243,-4.702662656871045,7.009243248180896,2_0,-14.29046381484873,4.702662656871045,0.2207853208006583,0.0009312789677615,0.3365865439884161,2
11.768119524349991,,,0_0,,,,0.067417900653075,1.0,0
11.768119524349991,,,0_1,,,,0.0132249163934146,1.0,1
11.768119524349991,,,0_2,,,,0.002245744390327,1.0,2
11.768119524349991,-14.832855818900198,14.832855818900198,1_0,,,0.0,0.0086797430649467,0.6563174243784877,1
11.768119524349991,-1.752023003410577,5.097794091662155,1_1,,,0.6563174243784877,-0.000348498561746,0.1551817576600039,2
11.768119524349991,-5.046635336668151,7.530978910232114,2_0,-15.298248073456916,5.046635336668151,0.2210602812032951,0.0007689782351238,0.3424157434995707,2
12.91549665014884,,,0_0,,,,0.0623969951084109,1.0,0
12.91549665014884,,,0_1,,,,0.0114027682387789,1.0,1
12.91549665014884,,,0_2,,,,0.0018096222752593,1.0,2
12.91549665014884,-16.02641278257969,16.02641278257969,1_0,,,0.0,0.0075093832402199,0.6585579118131786,1
12.91549665014884,-1.8684024668627368,5.472091846627978,1_1,,,0.6585579118131786,-0.000274181973349,0.1515133722089875,2
12.91549665014884,-5.428779413890532,8.11028482018394,2_0,-16.419488534040948,5.428779413890532,0.2213138839685001,0.0006295608519347,0.3478962767766144,2
14.174741629268064,,,0_0,,,,0.057639808444303,1.0,0
14.174741629268064,,,0_1,,,,0.0097893336012437,1.0,1
14.174741629268064,,,0_2,,,,0.0014482444733655,1.0,2
14.174741629268064,-17.3491208071292,17.3491208071292,1_0,,,0.0,0.0064669860837477,0.6606155584406831,1
14.174741629268064,-1.9983029486267063,5.888021676672668,1_1,,,0.6606155584406831,-0.0002143400310406,0.1479998957237671,2
14.174741629268064,-5.853030421560584,8.753061806260032,2_0,-17.66599399721653,5.853030421560584,0.2215457836608364,0.0005112333207132,0.3530020863986101,2
15.556761439304724,,,0_0,,,,0.0531525127800349,1.0,0
15.556761439304724,,,0_1,,,,0.0083706507825217,1.0,1
15.556761439304724,,,0_2,,,,0.0011516335221016,1.0,2
15.556761439304724,-18.813785984839047,18.813785984839047,1_0,,,0.0,0.0055454611676899,0.6624886537220138,1
15.556761439304724,-2.1431519021085075,6.349866236328934,1_1,,,0.6624886537220138,-0.0001666069684824,0.1446701275058895,2
15.556761439304724,-6.323665733493347,9.465724297172043,2_0,-19.05059220495269,6.323665733493347,0.2217560508918525,0.0004119572038195,0.3577155370293586,2
17.07352647470692,,,0_0,,,,0.0489372429387343,1.0,0
17.07352647470692,,,0_1,,,,0.0071313426260678,1.0,1
17.07352647470692,,,0_2,,,,0.0009103515011871,1.0,2
17.07352647470692,-20.434334669239995,20.434334669239995,1_0,,,0.0,0.0047364888796231,0.6641791213774267,1
17.07352647470692,-2.304495630455183,6.862276222691885,1_1,,,0.6641791213774266,-0.0001288579964553,0.1415475190487501,2
17.07352647470692,-6.845332654217912,10.255243711002477,2_0,-20.587209895757518,6.845332654217912,0.2219451390442414,0.0003295725476372,0.3620277960847177,2
18.738174228603853,,,0_0,,,,0.0449925055014866,1.0,0
18.738174228603853,,,0_1,,,,0.006055273553579,1.0,1
18.738174228603853,,,0_2,,,,0.0007157101853981,1.0,2
18.738174228603853,-22.225923825623735,22.225923825623735,1_0,,,0.0,0.0040309480022777,0.665692138697053,1
18.738174228603853,-2.48400805608075,7.430301059626484,1_1,,,0.6656921386970531,-9.923304570197996e-05,0.1386497603730069,2
18.738174228603853,-7.423081145187236,11.12919885485402,2_0,-22.290966626619625,7.423081145187236,0.2221138357110229,0.000261905806557,0.3659383531217723,2
20.565123083486537,,,0_0,,,,0.0413136634373765,1.0,0
20.565123083486537,,,0_1,,,,0.0051261304352598,1.0,1
20.565123083486537,,,0_2,,,,0.0005599016999,1.0,2
20.565123083486537,-24.20506720532796,24.20506720532796,1_0,,,0.0,0.0034193116486429,0.6670356308383095,1
20.565123083486537,-2.6835013384686297,8.059424932538343,1_1,,,0.6670356308383095,-7.614001252587242e-05,0.1359881788883036,2
20.565123083486537,-8.062401865917844,12.095834263915414,2_0,-24.178284675761496,8.062401865917844,0.2222632031208103,0.000206858181722,0.3694544627369752,2
22.57019719633921,,,0_0,,,,0.0378934598600893,1.0,0
22.57019719633921,,,0_1,,,,0.0043279068853831,1.0,1
22.57019719633921,,,0_2,,,,0.0004360578017254,1.0,2
22.57019719633921,-26.389778175236867,26.389778175236867,1_0,,,0.0,0.0028919925852149,0.6682196872077403,1
22.57019719633921,-2.904938645427512,8.755608857498439,1_1,,,0.6682196872077403,-5.824327496968844e-05,0.1335677855991129,2
22.57019719633921,-8.76927008069054,13.16412722572206,2_0,-26.267016926690182,8.76927008069054,0.2223945124897946,0.0001624708309424,0.3725901252072266,2
24.77076355991711,,,0_0,,,,0.0347225479771899,1.0,0
24.77076355991711,,,0_1,,,,0.0036452820143554,1.0,1
24.77076355991711,,,0_2,,,,0.0003382511180179,1.0,2
24.77076355991711,-28.79972980833445,28.79972980833445,1_0,,,0.0,0.0024396266763271,0.669255949668562,1
24.77076355991711,-3.15044929598792,9.525339285259586,1_1,,,0.6692559496685621,-4.444202342178177e-05,0.131387661575804,2
24.77076355991711,-9.550195834706829,14.343864038554935,2_0,-28.576594117348936,9.550195834706829,0.2225091773255725,0.0001269675840689,0.3753648615055736,2
27.18588242732943,,,0_0,,,,0.0317900001009318,1.0,0
27.18588242732943,,,0_1,,,,0.0030638945241276,1.0,1
27.18588242732943,,,0_2,,,,0.0002614527965315,1.0,2
27.18588242732943,-31.45643274064311,31.45643274064311,1_0,,,0.0,0.0020532904177103,0.6701570179851424,1
27.18588242732943,-3.422346412048757,10.375683578723526,1_1,,,0.6701570179851424,-3.384288214648153e-05,0.1294416529310227,2
27.18588242732943,-10.412280684361146,15.6457259003664,2_0,-31.1281923974248,10.412280684361146,0.2226086901266265,9.877748671402825e-05,0.377802372070289,2
29.836472402833405,,,0_0,,,,0.029083775558155,1.0,0
29.836472402833405,,,0_1,,,,0.0025705205179384,1.0,1
29.836472402833405,,,0_2,,,,0.0002014607178901,1.0,2
29.836472402833405,-34.383431339594445,34.383431339594445,1_0,,,0.0,0.0017246545172212,0.6709359077998988,1
29.836472402833405,-3.723147173892772,11.314352620488156,1_1,,,0.6709359077998988,-2.5730408651538592e-05,0.1277192344046483,2
29.836472402833405,-11.3632812155823,17.081384766051976,2_0,-33.94492193697139,11.3632812155823,0.2226945657995077,7.65408111845574e-05,0.3799292089602263,2
32.74549162877732,,,0_0,,,,0.0265911344434796,1.0,0
32.74549162877732,,,0_1,,,,0.0021531682832714,1.0,1
32.74549162877732,,,0_2,,,,0.0001548107031494,1.0,2
32.74549162877732,-37.606518899204325,37.606518899204325,1_0,,,0.0,0.0014460798522802,0.6716055886180505,1
32.74549162877732,-4.0555956593774045,12.34977063802836,1_1,,,0.6716055886180506,-1.9538144807430656e-05,0.126206679576762,2
32.74549162877732,-12.411679489695793,18.66360941955452,2_0,-37.05203686465699,12.411679489695793,0.2227682943204585,5.9102612081510494e-05,0.3817734231493685,2
35.93813663804629,,,0_0,,,,0.0242989906130729,1.0,0
35.93813663804629,,,0_1,,,,0.0018011056185376,1.0,1
35.93813663804629,,,0_2,,,,0.0001186809120299,1.0,2
35.93813663804629,-41.153972851119,41.153972851119,1_0,,,0.0,0.0012106646737233,0.6721786114388931,1
35.93813663804629,-4.422688353989264,13.491152524859924,1_1,,,0.6721786114388931,-1.4821812457015726e-05,0.1248879217685745,2
35.93813663804629,-13.566760713149996,20.40638221382226,2_0,-40.4771674117925,13.566760713149996,0.2228313033089355,4.549793396953808e-05,0.3833635349723959,2
39.4420605943766,,,0_0,,,,0.0221942026221199,1.0,0
39.4420605943766,,,0_1,,,,0.0015048357098641,1.0,1
39.4420605943766,,,0_2,,,,9.079681881398418e-05,1.0,2
39.4420605943766,-45.05681132258135,45.05681132258135,1_0,,,0.0,0.0010122530798324,0.6726668387765841,1
39.4420605943766,-4.827702092334967,14.748588484867552,1_1,,,0.6726668387765841,-1.123570527523002e-05,0.123745582961983,2
39.4420605943766,-14.838698164038645,22.32502667329937,2_0,-44.25057381591104,14.838698164038645,0.2228849316416377,3.4932040197591245e-05,0.3847275780570756,2
43.28761281083062,,,0_0,,,,0.0202638052611384,1.0,0
43.28761281083062,,,0_1,,,,0.0012560362721676,1.0,1
43.28761281083062,,,0_2,,,,6.934190304492525e-05,1.0,2
43.28761281083062,-49.349072748827766,49.349072748827766,1_0,,,0.0,0.0008454144685063,0.6730812534954178,1
43.28761281083062,-5.274224926603091,16.133137004210205,1_1,,,0.6730812534954178,-8.512532322473213e-06,0.1227617349491852,2
43.28761281083062,-16.238646234632093,24.4363471331402,2_0,-48.40542504227563,16.238646234632093,0.222930411351423,2.6758514470032287e-05,0.3858924156248779,2
47.508101621027976,,,0_0,,,,0.0184951869661495,1.0,0
47.508101621027976,,,0_1,,,,0.0010474749353971,1.0,1
47.508101621027976,,,0_2,,,,5.287703911093827e-05,1.0,2
47.508101621027976,-54.06812063215303,54.06812063215303,1_0,,,0.0,0.0007054029944843,0.6734318604166578,1
47.508101621027976,-5.766189332722788,17.65692556560993,1_1,,,0.6734318604166578,-6.446705076855061e-06,0.1219187985040085,2
47.508101621027976,-17.778841431795122,26.75878048618483,2_0,-52.97810066311475,17.778841431795122,0.2229688592723606,2.045723406894316e-05,0.3868831238077271,2
52.1400828799969,,,0_0,,,,0.0168762198368328,1.0,0
52.1400828799969,,,0_1,,,,0.0008729111886383,1.0,1
52.1400828799969,,,0_2,,,,4.02700256496703e-05,1.0,2
52.1400828799969,-59.254975916909615,59.254975916909615,1_0,,,0.0,0.0005881043926572,0.6737276372578389,1
52.1400828799969,-6.3079087448845845,19.333260996639947,1_1,,,0.6737276372578389,-4.880722006924111e-06,0.1211998733098415,2
52.1400828799969,-19.472712870325115,29.31256207168378,2_0,-58.00852157741059,19.472712870325115,0.2230012736509033,1.561360551468719e-05,0.3877227606090442,2
57.223676593502205,,,0_0,,,,0.0153953495402921,1.0,0
57.223676593502205,,,0_1,,,,0.0007269930544838,1.0,1
57.223676593502205,,,0_2,,,,3.063546915295789e-05,1.0,2
57.223676593502205,-64.95467981307172,64.95467981307172,1_0,,,0.0,0.0004899762670161,0.6739765448845496,1
57.223676593502205,-6.904116922271506,21.17674913857544,1_1,,,0.6739765448845495,-3.694306854050208e-06,0.120589204480765,2
57.223676593502205,-21.3350023644272,32.119906167735614,2_0,-63.54050870844119,21.3350023644272,0.2230285368513538,1.1899801068652888e-05,0.3884321473661501,2
62.8029144183426,,,0_0,,,,0.0140416522651387,1.0,0
62.8029144183426,,,0_1,,,,0.0006051542751547,1.0,1
62.8029144183426,,,0_2,,,,2.328452044037293e-05,1.0,2
62.8029144183426,-71.21669025252116,71.21669025252116,1_0,,,0.0,0.0004079862768197,0.6741855648551042,1
