sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
0.464158883361278,1,0,[1.],[-0.1855918  1.       ],"[1.0, 0.18559179768776685, 0.03444431536897698]",(5.388169156496695+0j),(-5.388169156496695+0j),[1],,,0j,[]
0.464158883361278,1,1,[-0.02304618  1.        ],[-0.20863798  1.        ],"[1.0, 0.18559179768776685, 0.03872149685038892]",(4.792991304154678+0j),(-4.2635568733033065+0j),[1],,,(0.11046012756009918+0j),[0.11046013]
0.464158883361278,2,0,[1.],[-0.00427718 -0.1855918   1.        ],"[1.0, 0.18559179768776685, 0.03872149685038892]",(4.846784115979619+0j),(-4.404259041104914+0j),[1],(-48.23792814255972+0j),(4.404259041104914+0j),(0.08296661795310822+0j),[]
0.5214008287999684,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
0.5214008287999684,0,1,[0.17659609 1.        ],[1.],"[1.0, 0.1765960922118638, 0.0]",,,,,,,
0.5214008287999684,0,2,[0.03524234 0.17659609 1.        ],[1.],"[1.0, 0.1765960922118638, 0.03524233870277931]",,,,,,,
0.5214008287999684,1,0,[1.],[-0.17659609  1.        ],"[1.0, 0.1765960922118638, 0.031186179784501097]",(5.662639458637011+0j),(-5.662639458637011+0j),[1],,,0j,[]
0.5214008287999684,1,1,[-0.02296857  1.        ],[-0.19956466  1.        ],"[1.0, 0.1765960922118638, 0.03524233870277931]",(5.010907298213354+0j),(-4.434185177195017+0j),[1],,,(0.11509335269961336+0j),[0.11509335]
0.5214008287999684,2,0,[1.],[-0.00405616 -0.17659609  1.        ],"[1.0, 0.1765960922118638, 0.03524233870277931]",(5.071812556188196+0j),(-4.592628191973696+0j),[1],(-48.609577167942234+0j),(4.592628191973696+0j),(0.08555345186805502+0j),[]
0.5857020818056667,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
0.5857020818056667,0,1,[0.16765191 1.        ],[1.],"[1.0, 0.1676519108364828, 0.0]",,,,,,,
0.5857020818056667,0,2,[0.03194183 0.16765191 1.        ],[1.],"[1.0, 0.1676519108364828, 0.03194183003621252]",,,,,,,
0.5857020818056667,1,0,[1.],[-0.16765191  1.        ],"[1.0, 0.1676519108364828, 0.028107163207123975]",(5.9647396502109515+0j),(-5.9647396502109515+0j),[1],,,0j,[]
0.5857020818056667,1,1,[-0.02287279  1.        ],[-0.1905247  1.       ],"[1.0, 0.1676519108364828, 0.03194183003621252]",(5.248663293443597+0j),(-4.618553027200088+0j),[1],,,(0.12005156951687403+0j),[0.12005157]
0.5857020818056667,2,0,[1.],[-0.00383467 -0.16765191  1.        ],"[1.0, 0.1676519108364828, 0.03194183003621252]",(5.317896611842553+0j),(-4.7976211249950325+0j),[1],(-49.037968865507366+0j),(4.7976211249950325+0j),(0.08826317238926497+0j),[]
0.6579332246575679,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
0.6579332246575679,0,1,[0.15876864 1.        ],[1.],"[1.0, 0.1587686382337254, 0.0]",,,,,,,
0.6579332246575679,0,2,[0.02882036 0.15876864 1.        ],[1.],"[1.0, 0.1587686382337254, 0.028820360628077607]",,,,,,,
0.6579332246575679,1,0,[1.],[-0.15876864  1.        ],"[1.0, 0.1587686382337254, 0.025207480486591567]",(6.298473118651348+0j),(-6.298473118651348+0j),[1],,,0j,[]
0.6579332246575679,1,1,[-0.02275563  1.        ],[-0.18152427  1.        ],"[1.0, 0.1587686382337254, 0.028820360628077604]",(5.508905328514471+0j),(-4.8183166533912845+0j),[1],,,(0.1253586028332438+0j),[0.1253586]
0.6579332246575679,2,0,[1.],[-0.00361288 -0.15876864  1.        ],"[1.0, 0.1587686382337254, 0.028820360628077607]",(5.587929595093306+0j),(-5.021449675502148+0j),[1],(-49.53310131850981+0j),(5.021449675502148+0j),(0.09109861684867224+0j),[]
0.739072203352578,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
0.739072203352578,0,1,[0.1499571 1.       ],[1.],"[1.0, 0.14995710359411749, 0.0]",,,,,,,
0.739072203352578,0,2,[0.02587818 0.1499571  1.        ],[1.],"[1.0, 0.14995710359411749, 0.025878179626549314]",,,,,,,
0.739072203352578,1,0,[1.],[-0.1499571  1.       ],"[1.0, 0.14995710359411749, 0.022487132918336882]",(6.668573718966042+0j),(-6.668573718966042+0j),[1],,,0j,[]
0.739072203352578,1,1,[-0.02261344  1.        ],[-0.17257055  1.        ],"[1.0, 0.14995710359411749, 0.025878179626549314]",(5.794731536690909+0j),(-5.035396622641907+0j),[1],,,(0.1310388426523417+0j),[0.13103884]
0.739072203352578,2,0,[1.],[-0.00339105 -0.1499571   1.        ],"[1.0, 0.14995710359411749, 0.025878179626549314]",(5.885313696058753+0j),(-5.266710128122371+0j),[1],(-50.10679352143292+0j),(5.266710128122371+0j),(0.09406165243370365+0j),[]
0.8302175681319743,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
0.8302175681319743,0,1,[0.14122972 1.        ],[1.],"[1.0, 0.14122972316154225, 0.0]",,,,,,,
0.8302175681319743,0,2,[0.02311535 0.14122972 1.        ],[1.],"[1.0, 0.14122972316154225, 0.023115354597461644]",,,,,,,
0.8302175681319743,1,0,[1.],[-0.14122972  1.        ],"[1.0, 0.14122972316154225, 0.019945834704285865]",(7.080662466895682+0j),(-7.080662466895682+0j),[1],,,0j,[]
0.8302175681319743,1,1,[-0.0224423  1.       ],[-0.16367202  1.        ],"[1.0, 0.14122972316154225, 0.023115354597461644]",(6.109779651706102+0j),(-5.2720218718133545+0j),[1],,,(0.13711751121152319+0j),[0.13711751]
0.8302175681319743,2,0,[1.],[-0.00316952 -0.14122972  1.        ],"[1.0, 0.14122972316154225, 0.023115354597461644]",(6.214062593602061+0j),(-5.5364574478625395+0j),[1],(-50.77277429805318+0j),(5.5364574478625395+0j),(0.09715326819048735+0j),[]
0.93260334688322,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
0.93260334688322,0,1,[0.13260063 1.        ],[1.],"[1.0, 0.13260063156293395, 0.0]",,,,,,,
0.93260334688322,0,2,[0.02053169 0.13260063 1.        ],[1.],"[1.0, 0.13260063156293395, 0.020531693988038432]",,,,,,,
0.93260334688322,1,0,[1.],[-0.13260063  1.        ],"[1.0, 0.13260063156293395, 0.017582927490888953]",(7.541442210442168+0j),(-7.541442210442168+0j),[1],,,0j,[]
0.93260334688322,1,1,[-0.02223795  1.        ],[-0.15483858  1.        ],"[1.0, 0.13260063156293395, 0.020531693988038432]",(6.458338588145031+0j),(-5.53079055109243+0j),[1],,,(0.1436202243647018+0j),[0.14362022]
0.93260334688322,2,0,[1.],[-0.00294877 -0.13260063  1.        ],"[1.0, 0.13260063156293395, 0.020531693988038432]",(6.578931587042553+0j),(-5.834302393198937+0j),[1],(-51.54710105421353+0j),(5.834302393198937+0j),(0.10037331171744082+0j),[]
1.0476157527896652,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
1.0476157527896652,0,1,[0.12408579 1.        ],[1.],"[1.0, 0.1240857919613328, 0.0]",,,,,,,
1.0476157527896652,0,2,[0.01812661 0.12408579 1.        ],[1.],"[1.0, 0.1240857919613328, 0.018126612217687386]",,,,,,,
1.0476157527896652,1,0,[1.],[-0.12408579  1.        ],"[1.0, 0.1240857919613328, 0.015397283766671165]",(8.058940384662383+0j),(-8.058940384662383+0j),[1],,,0j,[]
1.0476157527896652,1,1,[-0.0219955  1.       ],[-0.14608129  1.        ],"[1.0, 0.1240857919613328, 0.018126612217687386]",(6.845503752778124+0j),(-5.814774572409564+0j),[1],,,(0.15057024546225065+0j),[0.15057025]
1.0476157527896652,2,0,[1.],[-0.00272933 -0.12408579  1.        ],"[1.0, 0.1240857919613328, 0.018126612217687386]",(6.98559299853075+0j),(-6.164553607992524+0j),[1],(-52.44944763835305+0j),(6.164553607992524+0j),(0.10371917882002703+0j),[]
1.1768119524349978,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
1.1768119524349978,0,1,[0.11570307 1.        ],[1.],"[1.0, 0.1157030720871691, 0.0]",,,,,,,
1.1768119524349978,0,2,[0.01589911 0.11570307 1.        ],[1.],"[1.0, 0.1157030720871691, 0.01589910561338907]",,,,,,,
1.1768119524349978,1,0,[1.],[-0.11570307  1.        ],"[1.0, 0.1157030720871691, 0.013387200890408648]",(8.642812865388862+0j),(-8.642812865388862+0j),[1],,,0j,[]
1.1768119524349978,1,1,[-0.02170992  1.        ],[-0.13741299  1.        ],"[1.0, 0.1157030720871691, 0.01589910561338907]",(7.277332128024383+0j),(-6.127584124106002+0j),[1],,,(0.15799031618892315+0j),[0.15799032]
1.1768119524349978,2,0,[1.],[-0.0025119  -0.11570307  1.        ],"[1.0, 0.1157030720871691, 0.01589910561338907]",(7.440824225988692+0j),(-6.532346164439026+0j),[1],(-53.502711457875925+0j),(6.532346164439026+0j),(0.10718685896933491+0j),[]
1.3219411484660286,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
1.3219411484660286,0,1,[0.10747227 1.        ],[1.],"[1.0, 0.10747227172204876, 0.0]",,,,,,,
1.3219411484660286,0,2,[0.01384762 0.10747227 1.        ],[1.],"[1.0, 0.10747227172204876, 0.013847621727452441]",,,,,,,
1.3219411484660286,1,0,[1.],[-0.10747227  1.        ],"[1.0, 0.10747227172204876, 0.011550289189097881]",(9.304725618774116+0j),(-9.304725618774116+0j),[1],,,0j,[]
1.3219411484660286,1,1,[-0.02137605  1.        ],[-0.12884832  1.        ],"[1.0, 0.10747227172204876, 0.013847621727452441]",(7.761063512371126+0j),(-6.473496297572092+0j),[1],,,(0.1659008733463722+0j),[0.16590087]
1.3219411484660286,2,0,[1.],[-0.00229733 -0.10747227  1.        ],"[1.0, 0.10747227172204876, 0.013847621727452441]",(7.9527657143846975+0j),(-6.943838468527565+0j),[1],(-54.73409576903349+0j),(6.943838468527565+0j),(0.11077023644522922+0j),[]
1.4849682622544653,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
1.4849682622544653,0,1,[0.09941508 1.        ],[1.],"[1.0, 0.09941508382974686, 0.0]",,,,,,,
1.4849682622544653,0,2,[0.01196994 0.09941508 1.        ],[1.],"[1.0, 0.09941508382974686, 0.011969943869476134]",,,,,,,
1.4849682622544653,1,0,[1.],[-0.09941508  1.        ],"[1.0, 0.09941508382974686, 0.009883358892875595]",(10.058835756881203+0j),(-10.058835756881203+0j),[1],,,0j,[]
1.4849682622544653,1,1,[-0.02098862  1.        ],[-0.1204037  1.       ],"[1.0, 0.09941508382974686, 0.011969943869476134]",(8.305392649606281+0j),(-6.857607453918855+0j),[1],,,(0.1743186935004281+0j),[0.17431869]
1.4849682622544653,2,0,[1.],[-0.00208658 -0.09941508  1.        ],"[1.0, 0.09941508382974686, 0.011969943869476134]",(8.53124085724369+0j),(-7.40645269707182+0j),[1],(-56.17611750718189+0j),(7.40645269707182+0j),(0.1144607488897846+0j),[]
1.6681005372000592,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
1.6681005372000592,0,1,[0.09155497 1.        ],[1.],"[1.0, 0.09155497110796916, 0.0]",,,,,,,
1.6681005372000592,0,2,[0.01026308 0.09155497 1.        ],[1.],"[1.0, 0.09155497110796916, 0.01026308123421168]",,,,,,,
1.6681005372000592,1,0,[1.],[-0.09155497  1.        ],"[1.0, 0.09155497110796916, 0.008382312734581067]",(10.92239982054844+0j),(-10.92239982054844+0j),[1],,,0j,[]
1.6681005372000592,1,1,[-0.02054251  1.        ],[-0.11209748  1.        ],"[1.0, 0.09155497110796916, 0.01026308123421168]",(8.9208074084782+0j),(-7.286018285967087+0j),[1],,,(0.18325573545702104+0j),[0.18325574]
1.6681005372000592,2,0,[1.],[-0.00188077 -0.09155497  1.        ],"[1.0, 0.09155497110796916, 0.01026308123421168]",(9.18815606634919+0j),(-7.929172815650222+0j),[1],(-57.86770973068947+0j),(7.929172815650222+0j),(0.11824726623692915+0j),[]
1.873817422860383,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
1.873817422860383,0,1,[0.08391694 1.        ],[1.],"[1.0, 0.08391693887731935, 0.0]",,,,,,,
1.873817422860383,0,2,[0.00872316 0.08391694 1.        ],[1.],"[1.0, 0.08391693887731935, 0.008723159454806749]",,,,,,,
1.873817422860383,1,0,[1.],[-0.08391694  1.        ],"[1.0, 0.08391693887731935, 0.007042052630539752]",(11.916545257470956+0j),(-11.916545257470956+0j),[1],,,0j,[]
1.873817422860383,1,1,[-0.02003299  1.        ],[-0.10394992  1.        ],"[1.0, 0.08391693887731935, 0.008723159454806749]",(9.620016613484962+0j),(-7.7660695817612675+0j),[1],,,(0.19271765384738573+0j),[0.19271765]
1.873817422860383,2,0,[1.],[-0.00168111 -0.08391694  1.        ],"[1.0, 0.08391693887731935, 0.008723159454806749]",(9.938007579418542+0j),(-8.522922651038487+0j),[1],(-59.85567947627089+0j),(8.522922651038487+0j),(0.12211595361394102+0j),[]
2.10490414451202,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
2.10490414451202,0,1,[0.07652719 1.        ],[1.],"[1.0, 0.07652718712327397, 0.0]",,,,,,,
2.10490414451202,0,2,[0.00734533 0.07652719 1.        ],[1.],"[1.0, 0.07652718712327397, 0.0073453276243252265]",,,,,,,
2.10490414451202,1,0,[1.],[-0.07652719  1.        ],"[1.0, 0.07652718712327397, 0.005856410369000589]",(13.06725149049511+0j),(-13.06725149049511+0j),[1],,,0j,[]
2.10490414451202,1,1,[-0.01945606  1.        ],[-0.09598324  1.        ],"[1.0, 0.07652718712327397, 0.007345327624325226]",(10.418485197289494+0j),(-8.306630807947172+0j),[1],,,(0.20270263376596698+0j),[0.20270263]
2.10490414451202,2,0,[1.],[-0.00148892 -0.07652719  1.        ],"[1.0, 0.07652718712327397, 0.0073453276243252265]",(10.798519310750361+0j),(-9.20103793748601+0j),[1],(-62.19639709717464+0j),(9.20103793748601+0j),(0.12605039351051384+0j),[]
2.3644894126454066,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
2.3644894126454066,0,1,[0.06941263 1.        ],[1.],"[1.0, 0.06941262831129975, 0.0]",,,,,,,
2.3644894126454066,0,2,[0.00612367 0.06941263 1.        ],[1.],"[1.0, 0.06941262831129975, 0.006123673812344586]",,,,,,,
2.3644894126454066,1,0,[1.],[-0.06941263  1.        ],"[1.0, 0.06941262831129975, 0.004818112969082652]",(14.406600417365395+0j),(-14.406600417365395+0j),[1],,,0j,[]
2.3644894126454066,1,1,[-0.01880869  1.        ],[-0.08822132  1.        ],"[1.0, 0.06941262831129975, 0.006123673812344586]",(11.335128296901166+0j),(-8.91849081566366+0j),[1],,,(0.2131989526663032+0j),[0.21319895]
2.3644894126454066,2,0,[1.],[-0.00130556 -0.06941263  1.        ],"[1.0, 0.06941262831129975, 0.006123673812344586]",(11.791465096672571+0j),(-9.9798826980527+0j),[1],(-64.95836931989729+0j),(9.9798826980527+0j),(0.13003132546039864+0j),[]
2.656087782946687,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
2.656087782946687,0,1,[0.06260026 1.        ],[1.],"[1.0, 0.06260026477139467, 0.0]",,,,,,,
2.656087782946687,0,2,[0.00505119 0.06260026 1.        ],[1.],"[1.0, 0.06260026477139467, 0.005051187553406458]",,,,,,,
2.656087782946687,1,0,[1.],[-0.06260026  1.        ],"[1.0, 0.06260026477139467, 0.003918793149448717]",(15.974373329758697+0j),(-15.974373329758697+0j),[1],,,0j,[]
2.656087782946687,1,1,[-0.01808929  1.        ],[-0.08068956  1.        ],"[1.0, 0.06260026477139467, 0.005051187553406458]",(12.393177665552694+0j),(-9.614828042351391+0j),[1],,,(0.22418379677746647+0j),[0.2241838]
2.656087782946687,2,0,[1.],[-0.00113239 -0.06260026  1.        ],"[1.0, 0.06260026477139467, 0.005051187553406458]",(12.943703353085827+0j),(-10.879614757934776+0j),[1],(-68.22502985258589+0j),(10.879614757934776+0j),(0.13403701558785147+0j),[]
2.9836472402833403,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
2.9836472402833403,0,1,[0.05611643 1.        ],[1.],"[1.0, 0.05611642977616619, 0.0]",,,,,,,
2.9836472402833403,0,2,[0.00411976 0.05611643 1.        ],[1.],"[1.0, 0.05611642977616619, 0.004119756766402241]",,,,,,,
2.9836472402833403,1,0,[1.],[-0.05611643  1.        ],"[1.0, 0.05611642977616619, 0.0031490536908233913]",(17.82009304563279+0j),(-17.82009304563279+0j),[1],,,0j,[]
2.9836472402833403,1,1,[-0.01729802  1.        ],[-0.07341445  1.        ],"[1.0, 0.05611642977616619, 0.004119756766402241]",(13.621296828446583+0j),(-10.411827077082494+0j),[1],,,(0.23562145306616208+0j),[0.23562145]
2.9836472402833403,2,0,[1.],[-9.70703076e-04 -5.61164298e-02  1.00000000e+00],"[1.0, 0.05611642977616619, 0.004119756766402241]",(14.28850545080882+0j),(-11.92517352165668+0j),[1],(-72.09859299246295+0j),(11.92517352165668+0j),(0.13804345482777894+0j),[]
3.3516026509388412,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
3.3516026509388412,0,1,[0.04998591 1.        ],[1.],"[1.0, 0.049985910090457976, 0.0]",,,,,,,
3.3516026509388412,0,2,[0.00332022 0.04998591 1.        ],[1.],"[1.0, 0.049985910090457976, 0.0033202214051376213]",,,,,,,
3.3516026509388412,1,0,[1.],[-0.04998591  1.        ],"[1.0, 0.049985910090457976, 0.0024985912075713487]",(20.005637552468897+0j),(-20.005637552468897+0j),[1],,,0j,[]
3.3516026509388412,1,1,[-0.01643724  1.        ],[-0.06642315  1.        ],"[1.0, 0.049985910090457976, 0.0033202214051376217]",(15.054993023390283+0j),(-11.329447229056637+0j),[1],,,(0.2474624723203412+0j),[0.24746247]
3.3516026509388412,2,0,[1.],[-8.21630198e-04 -4.99859101e-02  1.00000000e+00],"[1.0, 0.049985910090457976, 0.0033202214051376213]",(15.867243996707069+0j),(-13.147528303444568+0j),[1],(-76.70472324043473+0j),(13.147528303444568+0j),(0.14202494227830892+0j),[]
3.7649358067924674,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
3.7649358067924674,0,1,[0.04423098 1.        ],[1.],"[1.0, 0.04423098399156194, 0.0]",,,,,,,
3.7649358067924674,0,2,[0.00264248 0.04423098 1.        ],[1.],"[1.0, 0.04423098399156194, 0.002642476159345572]",,,,,,,
3.7649358067924674,1,0,[1.],[-0.04423098  1.        ],"[1.0, 0.04423098399156194, 0.0019563799448618084]",(22.60858587705787+0j),(-22.60858587705787+0j),[1],,,0j,[]
3.7649358067924674,1,1,[-0.01551167  1.        ],[-0.05974265  1.        ],"[1.0, 0.04423098399156194, 0.002642476159345572]",(16.738460945099334+0j),(-12.392463479767004+0j),[1],,,(0.25964140189392665+0j),[0.2596414]
3.7649358067924674,2,0,[1.],[-6.86096214e-04 -4.42309840e-02  1.00000000e+00],"[1.0, 0.04423098399156194, 0.002642476159345572]",(17.731579893304747+0j),(-14.585312507869874+0j),[1],(-82.19919107935755+0j),(14.585312507869874+0j),(0.14595416772937664+0j),[]
4.229242874389499,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
4.229242874389499,0,1,[0.03887043 1.        ],[1.],"[1.0, 0.038870426066730086, 0.0]",,,,,,,
4.229242874389499,0,2,[0.00207565 0.03887043 1.        ],[1.],"[1.0, 0.038870426066730086, 0.0020756475804756206]",,,,,,,
4.229242874389499,1,0,[1.],[-0.03887043  1.        ],"[1.0, 0.038870426066730086, 0.0015109100226091297]",(25.726499583083253+0j),(-25.726499583083253+0j),[1],,,0j,[]
4.229242874389499,1,1,[-0.01452872  1.        ],[-0.05339915  1.        ],"[1.0, 0.038870426066730086, 0.0020756475804756206]",(18.726891035049018+0j),(-13.631720347575142+0j),[1],,,(0.2720777665624166+0j),[0.27207777]
4.229242874389499,2,0,[1.],[-5.64737558e-04 -3.88704261e-02  1.00000000e+00],"[1.0, 0.038870426066730086, 0.0020756475804756206]",(19.94622223265605+0j),(-16.286860412139834+0j),[1],(-88.7754076220213+0j),(16.286860412139834+0j),(0.1498033135992318+0j),[]
4.750810162102797,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
4.750810162102797,0,1,[0.03391855 1.        ],[1.],"[1.0, 0.0339185459803133, 0.0]",,,,,,,
4.750810162102797,0,2,[0.00160832 0.03391855 1.        ],[1.],"[1.0, 0.0339185459803133, 0.0016083163208843606]",,,,,,,
4.750810162102797,1,0,[1.],[-0.03391855  1.        ],"[1.0, 0.0339185459803133, 0.0011504677614186272]",(29.482395872170084+0j),(-29.482395872170084+0j),[1],,,0j,[]
4.750810162102797,1,1,[-0.01349847  1.        ],[-0.04741702  1.        ],"[1.0, 0.0339185459803133, 0.0016083163208843606]",(21.089474464614394+0j),(-15.085813755504843+0j),[1],,,(0.2846756906713334+0j),[0.28467569]
4.750810162102797,2,0,[1.],[-4.57848559e-04 -3.39185460e-02  1.00000000e+00],"[1.0, 0.0339185459803133, 0.0016083163208843606]",(22.592494590650496+0j),(-18.312862298658818+0j),[1],(-96.67495106903951+0j),(18.312862298658818+0j),(0.1535445166731545+0j),[]
5.336699231206307,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
5.336699231206307,0,1,[0.02938434 1.        ],[1.],"[1.0, 0.0293843400631868, 0.0]",,,,,,,
5.336699231206307,0,2,[0.00122879 0.02938434 1.        ],[1.],"[1.0, 0.0293843400631868, 0.0012287901325388983]",,,,,,,
5.336699231206307,1,0,[1.],[-0.02938434  1.        ],"[1.0, 0.0293843400631868, 0.0008634394409490049]",(34.03173247551736+0j),(-34.03173247551736+0j),[1],,,0j,[]
5.336699231206307,1,1,[-0.01243352  1.        ],[-0.04181786  1.        ],"[1.0, 0.0293843400631868, 0.0012287901325388983]",(23.913229187862655+0j),(-16.80321536973275+0j),[1],,,(0.2973255415349194+0j),[0.29732554]
5.336699231206307,2,0,[1.],[-3.65350692e-04 -2.93843401e-02  1.00000000e+00],"[1.0, 0.0293843400631868, 0.0012287901325388983]",(25.772877831536338+0j),(-20.739737686986267+0j),[1],(-106.2006441929882+0j),(20.739737686986267+0j),(0.15715074788359606+0j),[]
5.994842503189409,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
5.994842503189409,0,1,[0.02527084 1.        ],[1.],"[1.0, 0.025270838484523744, 0.0]",,,,,,,
5.994842503189409,0,2,[9.25403686e-04 2.52708385e-02 1.00000000e+00],[1.],"[1.0, 0.025270838484523744, 0.0009254036855458115]",,,,,,,
5.994842503189409,1,0,[1.],[-0.02527084  1.        ],"[1.0, 0.025270838484523744, 0.0006386152777108863]",(39.571302733481346+0j),(-39.571302733481346+0j),[1],,,0j,[]
5.994842503189409,1,1,[-0.01134859  1.        ],[-0.03661943  1.        ],"[1.0, 0.025270838484523744, 0.0009254036855458115]",(27.307907758783966+0j),(-18.845015823330403+0j),[1],,,(0.30990627367749757+0j),[0.30990627]
5.994842503189409,2,0,[1.],[-2.86788408e-04 -2.52708385e-02  1.00000000e+00],"[1.0, 0.025270838484523744, 0.0009254036855458115]",(29.616818697861692+0j),(-23.663957205964238+0j),[1],(-117.73348518136052+0j),(23.663957205964238+0j),(0.16059659588731312+0j),[]
6.734150657750821,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
6.734150657750821,0,1,[0.02157472 1.        ],[1.],"[1.0, 0.021574724228142026, 0.0]",,,,,,,
6.734150657750821,0,2,[6.86824924e-04 2.15747242e-02 1.00000000e+00],[1.],"[1.0, 0.021574724228142026, 0.000686824923689524]",,,,,,,
6.734150657750821,1,0,[1.],[-0.02157472  1.        ],"[1.0, 0.021574724228142026, 0.00046546872552037855]",(46.3505345155514+0j),(-46.3505345155514+0j),[1],,,0j,[]
6.734150657750821,1,1,[-0.01025998  1.        ],[-0.0318347  1.       ],"[1.0, 0.021574724228142026, 0.000686824923689524]",(31.41226167542921+0j),(-21.288431598012615+0j),[1],,,(0.3222891169703802+0j),[0.32228912]
6.734150657750821,2,0,[1.],[-2.21356198e-04 -2.15747242e-02  1.00000000e+00],"[1.0, 0.021574724228142026, 0.000686824923689524]",(34.28812762060872+0j),(-27.20755031978475+0j),[1],(-131.75422256887884+0j),(27.20755031978475+0j),(0.1638591015408749+0j),[]
7.5646332755462895,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
7.5646332755462895,0,1,[0.01828628 1.        ],[1.],"[1.0, 0.01828628158104983, 0.0]",,,,,,,
7.5646332755462895,0,2,[5.02342426e-04 1.82862816e-02 1.00000000e+00],[1.],"[1.0, 0.01828628158104983, 0.0005023424263978653]",,,,,,,
7.5646332755462895,1,0,[1.],[-0.01828628  1.        ],"[1.0, 0.01828628158104983, 0.0003343880940614423]",(54.68580342962154+0j),(-54.68580342962154+0j),[1],,,0j,[]
7.5646332755462895,1,1,[-0.00918472  1.        ],[-0.027471  1.      ],"[1.0, 0.01828628158104983, 0.0005023424263978653]",(36.40202503335191+0j),(-24.231287526645556+0j),[1],,,(0.3343423201197021+0j),[0.33434232]
7.5646332755462895,2,0,[1.],[-1.67954332e-04 -1.82862816e-02  1.00000000e+00],"[1.0, 0.01828628158104983, 0.0005023424263978653]",(39.99438254991829+0j),(-31.52511453416496+0j),[1],(-148.8708927695015+0j),(31.52511453416496+0j),(0.16691853216981192+0j),[]
8.497534359086439,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
8.497534359086439,0,1,[0.0153897 1.       ],[1.],"[1.0, 0.015389702098764719, 0.0]",,,,,,,
8.497534359086439,0,2,[3.62110034e-04 1.53897021e-02 1.00000000e+00],[1.],"[1.0, 0.015389702098764719, 0.0003621100343409296]",,,,,,,
8.497534359086439,1,0,[1.],[-0.0153897  1.       ],"[1.0, 0.015389702098764719, 0.00023684293068872318]",(64.97851573619913+0j),(-64.97851573619913+0j),[1],,,0j,[]
8.497534359086439,1,1,[-0.00813967  1.        ],[-0.02352937  1.        ],"[1.0, 0.015389702098764719, 0.0003621100343409296]",(42.50007080520499+0j),(-27.797742038006938+0j),[1],,,(0.34593657113148757+0j),[0.34593657]
8.497534359086439,2,0,[1.],[-1.25267104e-04 -1.53897021e-02  1.00000000e+00],"[1.0, 0.015389702098764719, 0.0003621100343409296]",(46.998857684875944+0j),(-36.81271988317844+0j),[1],(-169.85395411540358+0j),(36.81271988317844+0j),(0.16975901570085605+0j),[]
9.545484566618338,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
9.545484566618338,0,1,[0.01286374 1.        ],[1.],"[1.0, 0.012863738405426496, 0.0]",,,,,,,
9.545484566618338,0,2,[2.57330066e-04 1.28637384e-02 1.00000000e+00],[1.],"[1.0, 0.012863738405426496, 0.0002573300657537263]",,,,,,,
9.545484566618338,1,0,[1.],[-0.01286374  1.        ],"[1.0, 0.012863738405426496, 0.00016547576576324461]",(77.7378992391633+0j),(-77.7378992391633+0j),[1],,,0j,[]
9.545484566618338,1,1,[-0.00714056  1.        ],[-0.0200043  1.       ],"[1.0, 0.012863738405426496, 0.0002573300657537263]",(49.98925550245471+0j),(-32.14552605803855+0j),[1],,,(0.3569512941343956+0j),[0.35695129]
9.545484566618338,2,0,[1.],[-9.18543000e-05 -1.28637384e-02  1.00000000e+00],"[1.0, 0.012863738405426496, 0.0002573300657537263]",(55.6355889486575+0j),(-43.31915796427696+0j),[1],(-195.68062120909048+0j),(43.31915796427696+0j),(0.17236913582727545+0j),[]
10.722672220103233,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
