solution variable
x	solution variable
0.5	0.00239967250952148
1.5	0.00241874571860897
2.5	0.00245217525708129
3.5	0.00249470966955133
4.5	0.00254288913347387
5.5	0.0025952551021572
6.5	0.00265175419282842
7.5	0.00271312425634804
8.5	0.00278048210511532
9.5	0.00285509158819821
10.5	0.00293824326639937
11.5	0.00303119258470271
12.5	0.0031351260645135
13.5	0.00325114040490934
14.5	0.00338022761808381
15.5	0.00352326320495169
16.5	0.00368099605759162
17.5	0.00385403946433491
18.5	0.00404286287322431
19.5	0.00424778419522563
20.5	0.00446896250325616
21.5	0.00470639104499773
22.5	0.0049598905484805
23.5	0.00522910286151273
24.5	0.00551348502789088
25.5	0.00581230396301047
26.5	0.00612463194734921
27.5	0.0064493432070957
28.5	0.00678511189602517
29.5	0.00713041183063723
30.5	0.00748351836029412
31.5	0.00784251277376255
32.5	0.00820528965056917
33.5	0.00856956755661048
34.5	0.00893290345465809
35.5	0.00929271114773419
36.5	0.0096462839930863
37.5	0.00999082201391201
38.5	0.0103234633939837
39.5	0.0106413201681874
40.5	0.0109415177240015
41.5	0.0112212375127907
42.5	0.011477762146682
43.5	0.0117085218410905
44.5	0.0119111409714053
45.5	0.0120834833626742
46.5	0.0122236948403827
47.5	0.0123302415529238
48.5	0.0124019426417305
49.5	0.0124379959865277
50.5	0.0124379959865277
51.5	0.0124019426417305
52.5	0.0123302415529238
53.5	0.0122236948403827
54.5	0.0120834833626742
55.5	0.0119111409714053
56.5	0.0117085218410905
57.5	0.011477762146682
58.5	0.0112212375127908
59.5	0.0109415177240015
60.5	0.0106413201681874
61.5	0.0103234633939837
62.5	0.00999082201391201
63.5	0.0096462839930863
64.5	0.0092927111477342
65.5	0.00893290345465809
66.5	0.00856956755661047
67.5	0.00820528965056917
68.5	0.00784251277376254
69.5	0.00748351836029411
70.5	0.00713041183063722
71.5	0.00678511189602516
72.5	0.0064493432070957
73.5	0.0061246319473492
74.5	0.00581230396301046
75.5	0.00551348502789088
76.5	0.00522910286151274
77.5	0.0049598905484805
78.5	0.00470639104499773
79.5	0.00446896250325616
80.5	0.00424778419522563
81.5	0.00404286287322431
82.5	0.00385403946433491
83.5	0.00368099605759161
84.5	0.00352326320495169
85.5	0.00338022761808381
86.5	0.00325114040490934
87.5	0.00313512606451351
88.5	0.00303119258470272
89.5	0.00293824326639937
90.5	0.00285509158819821
91.5	0.00278048210511532
92.5	0.00271312425634804
93.5	0.00265175419282842
94.5	0.0025952551021572
95.5	0.00254288913347388
96.5	0.00249470966955133
97.5	0.00245217525708129
98.5	0.00241874571860898
99.5	0.00239967250952148
