solution variable
x	solution variable
0.5	-0.000222885494853443
1.5	-0.000223011139390075
2.5	-0.000223243934979744
3.5	-0.000223546816545942
4.5	-0.000223864000423553
5.5	-0.000224120787902927
6.5	-0.00022422334789073
7.5	-0.000224058516726788
8.5	-0.000223493662400513
9.5	-0.000222376669320824
10.5	-0.000220536108280189
11.5	-0.000217781664168534
12.5	-0.000213904901177597
13.5	-0.000208680451525763
14.5	-0.000201867718954125
15.5	-0.000193213192197415
16.5	-0.000182453466058167
17.5	-0.000169319068224583
18.5	-0.000153539187975725
19.5	-0.000134847397492248
20.5	-0.000112988446274645
21.5	-8.77261922545182e-05
22.5	-5.88527070584873e-05
23.5	-2.6198554485214e-05
24.5	1.03558128407582e-05
25.5	5.08676668651273e-05
26.5	9.5318850822716e-05
27.5	0.000143602200787258
28.5	0.000195508024051439
29.5	0.000250711275397013
30.5	0.000308760244432381
31.5	0.00036906775024576
32.5	0.000430906052621712
33.5	0.000493407025193051
34.5	0.000555569915679112
35.5	0.000616281218659521
36.5	0.000674357606117991
37.5	0.00072864116381777
38.5	0.000778226399503454
39.5	0.000823030028861735
40.5	0.000865239571579011
41.5	0.000912917614174543
42.5	0.000988525945439026
43.5	0.00114746299809178
44.5	0.00151313050499395
45.5	0.00232714088425697
46.5	0.00397221600501117
47.5	0.00681705971031459
48.5	0.010626287765921
49.5	0.0137229357465621
50.5	0.0137229357465618
51.5	0.0106262877659201
52.5	0.0068170597103131
53.5	0.00397221600500914
54.5	0.00232714088425447
55.5	0.00151313050499112
56.5	0.00114746299808875
57.5	0.000988525945435979
58.5	0.00091291761417169
59.5	0.000865239571576586
60.5	0.000823030028859999
61.5	0.000778226399502695
62.5	0.000728641163818298
63.5	0.000674357606120137
64.5	0.000616281218663633
65.5	0.000555569915685552
66.5	0.000493407025202189
67.5	0.000430906052633925
68.5	0.000369067750261425
69.5	0.000308760244451868
70.5	0.000250711275420682
71.5	0.000195508024079638
72.5	0.000143602200820322
73.5	9.53188508609657e-05
74.5	5.08676669088829e-05
75.5	1.03558128903529e-05
76.5	-2.61985544294053e-05
77.5	-5.88527069960057e-05
78.5	-8.77261921847595e-05
79.5	-0.000112988446196777
80.5	-0.000134847397405103
81.5	-0.000153539187877673
82.5	-0.000169319068113389
83.5	-0.000182453465930854
84.5	-0.000193213192050161
85.5	-0.000201867718782245
86.5	-0.00020868045132383
87.5	-0.000213904900939787
88.5	-0.000217781663889261
89.5	-0.000220536107955072
90.5	-0.000222376668947989
91.5	-0.000223493661982095
92.5	-0.000224058516270432
93.5	-0.000224223347410712
94.5	-0.00022412078742047
95.5	-0.000223863999965936
96.5	-0.000223546816144174
97.5	-0.000223243934664926
98.5	-0.000223011139188989
99.5	-0.000222885494784268
