solution variable
x	solution variable
0.5	-1.58641495737935e-07
1.5	-1.84583244197108e-07
2.5	-2.39991895684114e-07
3.5	-3.32266557613129e-07
4.5	-4.73419140832997e-07
5.5	-6.81223716268433e-07
6.5	-9.80834230970327e-07
7.5	-1.40693650093502e-06
8.5	-2.0065064961325e-06
9.5	-2.84224383519897e-06
10.5	-3.99673321499257e-06
11.5	-5.57735255573433e-06
12.5	-7.72188978316894e-06
13.5	-1.06047452276905e-05
14.5	-1.44434792284625e-05
15.5	-1.95053122654218e-05
16.5	-2.61129988101666e-05
17.5	-3.46492822722893e-05
18.5	-4.55589101279732e-05
19.5	-5.93469674410779e-05
20.5	-7.65721051554915e-05
21.5	-9.78331380758329e-05
22.5	-0.00012374751563876
23.5	-0.000154920379668669
24.5	-0.000191903367983268
25.5	-0.000235143039866805
26.5	-0.000284919804888531
27.5	-0.000341279510836411
28.5	-0.000403961323644062
29.5	-0.000472327091812298
30.5	-0.000545298853806116
31.5	-0.00062131229351346
32.5	-0.00069829451277782
33.5	-0.000773674173069837
34.5	-0.000844430461725436
35.5	-0.000907183610559575
36.5	-0.000958321092525154
37.5	-0.000994130007763107
38.5	-0.00101082937215601
39.5	-0.00100412274259831
40.5	-0.000966885716303432
41.5	-0.000879861606830437
42.5	-0.000676285900245983
43.5	-0.000109302349005852
44.5	0.00174305483835112
45.5	0.00832151139573624
46.5	0.032356575490077
47.5	0.117485575605592
48.5	0.360163042012154
49.5	0.721328317532649
50.5	0.721328317532649
51.5	0.360163042012154
52.5	0.117485575605592
53.5	0.032356575490077
54.5	0.00832151139573624
55.5	0.00174305483835112
56.5	-0.000109302349005851
57.5	-0.000676285900245986
58.5	-0.000879861606830445
59.5	-0.000966885716303449
60.5	-0.00100412274259834
61.5	-0.00101082937215607
62.5	-0.000994130007763204
63.5	-0.000958321092525321
64.5	-0.00090718361055986
65.5	-0.000844430461725919
66.5	-0.000773674173070651
67.5	-0.000698294512779182
68.5	-0.000621312293515726
69.5	-0.000545298853809863
70.5	-0.000472327091818453
71.5	-0.00040396132365411
72.5	-0.000341279510852704
73.5	-0.000284919804914765
74.5	-0.000235143039908741
75.5	-0.000191903368049791
76.5	-0.000154920379773346
77.5	-0.000123747515802065
78.5	-9.78331383282807e-05
79.5	-7.657210554192e-05
80.5	-5.93469680263363e-05
81.5	-4.55589110041789e-05
82.5	-3.4649283567617e-05
83.5	-2.61130006987312e-05
84.5	-1.95053149771394e-05
85.5	-1.44434830567698e-05
86.5	-1.06047505316747e-05
87.5	-7.72189697916943e-06
88.5	-5.57736209222854e-06
89.5	-3.99674552430842e-06
90.5	-2.84225925736676e-06
91.5	-2.00652517519617e-06
92.5	-1.40695826306465e-06
93.5	-9.80858466225356e-07
94.5	-6.81249298950869e-07
95.5	-4.73444431191556e-07
96.5	-3.32289522383447e-07
97.5	-2.40010360275218e-07
98.5	-1.84595246223428e-07
99.5	-1.58645661270839e-07
