solution variable
x	solution variable
0.5	-4.50646883993525e-20
1.5	-5.13975345286444e-20
2.5	-7.58203464582594e-20
3.5	-1.06120070540461e-19
4.5	-1.44600067767452e-19
5.5	-1.94158347312999e-19
6.5	-2.58493104480531e-19
7.5	-3.42362458894067e-19
8.5	-4.51915463582294e-19
9.5	-5.95115917198063e-19
10.5	-7.82286273096108e-19
11.5	-1.02680633018061e-18
12.5	-1.34601083046321e-18
13.5	-1.76234210721522e-18
14.5	-2.30482919353134e-18
15.5	-3.01098415384634e-18
16.5	-3.92923089388963e-18
17.5	-5.12201265672792e-18
18.5	-6.66976347277394e-18
19.5	-8.67597805797092e-18
20.5	-1.12736766118776e-17
21.5	-1.46336388486266e-17
22.5	-1.89748793667295e-17
23.5	-2.45779590535624e-17
24.5	-3.18018807318231e-17
25.5	-4.11055092448906e-17
26.5	-5.30746959869333e-17
27.5	-6.84565870430031e-17
28.5	-8.82029668297674e-17
29.5	-1.13524952919715e-16
30.5	-1.45961934106372e-16
31.5	-1.87468359140864e-16
32.5	-2.40522870327622e-16
33.5	-3.08265373961874e-16
34.5	-3.94668996905315e-16
35.5	-5.04755554623468e-16
36.5	-6.44865222922259e-16
37.5	-8.22993651298468e-16
38.5	-1.04921288710429e-15
39.5	-1.33619632634755e-15
40.5	-1.69987262619395e-15
41.5	-2.16023929654156e-15
42.5	-2.74237376364205e-15
43.5	-3.47768834562276e-15
44.5	-4.40548613304572e-15
45.5	-5.57488763077591e-15
46.5	-7.04721367543801e-15
47.5	-8.8989291778492e-15
48.5	-1.12252753499553e-14
49.5	-1.41447460963791e-14
50.5	-1.78045981802493e-14
51.5	-2.23876258032849e-14
52.5	-2.81204797915218e-14
53.5	-3.52838713408694e-14
54.5	-4.42250722594936e-14
55.5	-5.53732102302034e-14
56.5	-6.92579616294676e-14
57.5	-8.65323692213235e-14
58.5	-1.08000661541021e-13
59.5	-1.34652129650301e-13
60.5	-1.67702330667196e-13
61.5	-2.08643142497085e-13
62.5	-2.59303498091467e-13
63.5	-3.21922989216335e-13
64.5	-3.99240959519176e-13
65.5	-4.94604216795756e-13
66.5	-6.12097098960091e-13
67.5	-7.56698343845436e-13
68.5	-9.34470058847925e-13
69.5	-1.1527850849181e-12
70.5	-1.42060022643611e-12
71.5	-1.74878420410307e-12
72.5	-2.15051081686861e-12
73.5	-2.64172971118497e-12
74.5	-3.24172939774424e-12
75.5	-3.97380978050031e-12
76.5	-4.86608453130659e-12
77.5	-5.95243722600384e-12
78.5	-7.273659334533e-12
79.5	-8.87880302038099e-12
80.5	-1.08267873581085e-11
