solution variable
x	solution variable
0.5	0.0531239616311957
1.5	0.112378730675057
2.5	0.292840053824323
3.5	0.750684193763411
4.5	1.91943374536747
5.5	4.90550402715133
6.5	12.5350697010274
7.5	32.0275177813445
8.5	81.8231334474084
9.5	209.018811173298
10.5	533.888785649209
11.5	1363.55303019352
12.5	3482.15991443668
13.5	8891.61121511204
14.5	22702.1462554365
15.5	57957.2390602762
16.5	147945.716065968
17.5	377616.223342166
18.5	963722.602102551
19.5	2459269.90386577
20.5	6274984.98337519
21.5	16009254.9937968
22.5	40839561.7776653
23.5	104169870.386248
24.5	265676931.867636
25.5	677510159.152225
26.5	1727537883.35266
27.5	4404419817.69951
28.5	11227905461.427
29.5	28619183683.1761
30.5	72939659421.5991
31.5	185873615603.703
32.5	473607766318.548
33.5	1206608710998.95
34.5	3073690838840.23
35.5	7828877558779.68
36.5	19938106453822.9
37.5	50770671099372.4
38.5	129266493203729
39.5	329080825753691
40.5	837649258855192
41.5	2.13188768731248e+15
42.5	5.4251078047975e+15
43.5	1.38036459263421e+16
44.5	3.51172157681288e+16
45.5	8.93277922788327e+16
46.5	2.27191881731062e+17
47.5	5.77747554380335e+17
48.5	1.46900045128062e+18
49.5	3.73459616920012e+18
50.5	9.492982055484e+18
51.5	2.41267235166151e+19
52.5	6.13098256484672e+19
53.5	1.55774807407557e+20
54.5	3.9573013699875e+20
55.5	1.00515984550606e+21
56.5	2.55272817654609e+21
57.5	6.48196633677275e+21
58.5	1.64566351380993e+22
59.5	4.1774059506505e+22
60.5	1.06023706708927e+23
61.5	2.69047665177325e+23
62.5	6.82628916325332e+23
63.5	1.73168382775894e+24
64.5	4.39218103382422e+24
65.5	1.11382973467316e+25
66.5	2.82412260943647e+25
67.5	7.15935109434276e+25
68.5	1.81463106739909e+26
69.5	4.59861205628532e+26
70.5	1.16516686185037e+27
71.5	2.95169547753194e+27
72.5	7.47611874867205e+27
73.5	1.89322039689173e+28
74.5	4.79342143497172e+28
75.5	1.21341289243869e+29
76.5	3.07106657423063e+29
77.5	7.77117266795155e+29
78.5	1.96607299638879e+30
79.5	4.97310357450436e+30
80.5	1.25767716155247e+31
81.5	3.1799745880765e+31
82.5	8.03877572194177e+31
83.5	2.03173437306063e+32
84.5	5.13397375253799e+32
85.5	1.29702691444519e+33
86.5	3.27606016942839e+33
87.5	8.27296482186102e+33
88.5	2.08869862841771e+34
89.5	5.27223220907816e+34
90.5	1.33050420189554e+35
91.5	3.35691039440053e+35
92.5	8.4676677463227e+35
93.5	2.13543910561338e+36
94.5	5.38404442393121e+36
95.5	1.35714687766703e+37
96.5	3.42011360930246e+37
97.5	8.61684619843207e+37
98.5	2.17044565547977e+38
99.5	5.46563806896998e+38
100.5	1.37601379011136e+39
101.5	3.46332480645196e+39
102.5	8.71466525930773e+39
103.5	2.19226850611389e+40
104.5	5.51341644696084e+40
105.5	1.38621408095358e+41
106.5	3.48434120825568e+41
107.5	8.75568815076737e+41
108.5	2.19956839042968e+42
109.5	5.52408735863396e+42
110.5	1.38694027556151e+43
111.5	3.4811871360908e+43
112.5	8.73509364665862e+43
113.5	2.19117217445908e+44
114.5	5.49480526432468e+44
115.5	1.37750456850085e+45
116.5	3.45220650995114e+45
117.5	8.64891157238202e+45
118.5	2.16613273582399e+46
119.5	5.42332332730695e+46
120.5	1.35737737699962e+47
121.5	3.39616046872557e+47
122.5	8.4942696225456e+47
123.5	2.12379127238453e+48
124.5	5.30815046088617e+48
125.5	1.32622685861303e+49
126.5	3.31232663589276e+49
127.5	8.26964225602891e+49
128.5	2.06383958968781e+50
129.5	5.14870689077527e+50
130.5	1.28395767934375e+51
131.5	3.20059551356557e+51
132.5	7.97508978606393e+51
133.5	1.98637924750739e+52
134.5	4.9454700573569e+52
135.5	1.23074689373647e+53
136.5	3.06155842124254e+53
137.5	7.61247311221272e+53
138.5	1.89197377905869e+54
139.5	4.7001010236543e+54
140.5	1.16707438725944e+55
141.5	2.89658038034025e+55
142.5	7.18562704550169e+55
143.5	1.78168958609345e+56
144.5	4.41554007035483e+56
145.5	1.09374497257559e+57
146.5	2.70785048525045e+57
147.5	6.70047313260912e+57
148.5	1.65712063189501e+58
149.5	4.09605904168131e+58
150.5	1.01189897590413e+59
151.5	2.49840173003938e+59
152.5	6.16505164126597e+59
153.5	1.5203917943358e+60
154.5	3.74725749631603e+60
155.5	9.23008060513379e+60
156.5	2.27209214097652e+61
157.5	5.58945235333739e+61
158.5	1.37413581325965e+62
159.5	3.3759901023862e+62
160.5	8.28853185454092e+62
161.5	2.03353958949439e+63
162.5	4.98562551445863e+63
163.5	1.2214392961518e+64
164.5	2.99021431593788e+64
165.5	7.31482070826557e+64
166.5	1.78800403604035e+65
167.5	4.3670582366734e+65
168.5	1.0657543663698e+66
169.5	2.59875053269029e+66
170.5	6.3314441984432e+66
171.5	1.54121339096926e+67
172.5	3.74830835943914e+67
173.5	9.1077437620043e+67
174.5	2.210951913801e+68
175.5	5.36204508023992e+68
176.5	1.29913285496175e+69
177.5	3.14439767369659e+69
178.5	7.60274763032785e+69
179.5	1.83628818828362e+70
180.5	4.43032642615788e+70
181.5	1.0676826302385e+71
182.5	2.57007973361692e+71
183.5	6.17923644540324e+71
184.5	1.48385699703964e+72
185.5	3.55879427212798e+72
186.5	8.5241526013073e+72
187.5	2.03901409858005e+73
188.5	4.87071073803179e+73
189.5	1.16184756626721e+74
190.5	2.76739669684546e+74
191.5	6.58171341035387e+74
192.5	1.56289808962201e+75
193.5	3.70530803729269e+75
194.5	8.76994075378281e+75
195.5	2.07215968904603e+76
196.5	4.88740445045076e+76
197.5	1.15062754382565e+77
198.5	2.70373525980134e+77
199.5	6.34068845097413e+77
200.5	1.48395179464295e+78
201.5	3.46561882095697e+78
202.5	8.07577085124633e+78
203.5	1.87755158571089e+79
204.5	4.35476512172889e+79
205.5	1.00753564323607e+80
206.5	2.3250600554465e+80
207.5	5.35104277861525e+80
208.5	1.22806827061588e+81
209.5	2.81016905889181e+81
210.5	6.41077606494286e+81
211.5	1.45779143117658e+82
212.5	3.3038542086594e+82
213.5	7.46133206987753e+82
214.5	1.67882713366275e+83
215.5	3.76277350720958e+83
216.5	8.39913791988918e+83
217.5	1.86677060556535e+84
218.5	4.13022905663707e+84
219.5	9.09437834353818e+84
220.5	1.99235531631043e+85
221.5	4.34134198692103e+85
222.5	9.40591895375412e+85
223.5	2.0255440416782e+86
224.5	4.33384600022125e+86
225.5	9.2088973229276e+86
226.5	1.94238744535767e+87
227.5	4.06469407161394e+87
228.5	8.43389494090055e+87
229.5	1.73401378182526e+88
230.5	3.53007102569201e+88
231.5	7.10992432497321e+88
232.5	1.41545680740753e+89
233.5	2.78243972158154e+89
234.5	5.3943451314516e+89
235.5	1.03003002760692e+90
236.5	1.93414235300348e+90
237.5	3.56518699937901e+90
238.5	6.43781612227772e+90
239.5	1.13610757184314e+91
240.5	1.95395024942144e+91
241.5	3.26438135547809e+91
242.5	5.27731508185916e+91
243.5	8.21840599242802e+91
244.5	1.22637538765051e+92
245.5	1.7427943701462e+92
246.5	2.34211488918837e+92
247.5	2.95371779843868e+92
248.5	3.46841597932808e+92
249.5	3.76636218675994e+92
250.5	3.76636218675994e+92
251.5	3.46841597932808e+92
252.5	2.95371779843868e+92
253.5	2.34211488918838e+92
254.5	1.7427943701462e+92
255.5	1.22637538765052e+92
256.5	8.21840599242802e+91
257.5	5.27731508185916e+91
258.5	3.26438135547809e+91
259.5	1.95395024942144e+91
260.5	1.13610757184314e+91
261.5	6.43781612227772e+90
262.5	3.56518699937901e+90
263.5	1.93414235300348e+90
264.5	1.03003002760692e+90
265.5	5.3943451314516e+89
266.5	2.78243972158154e+89
267.5	1.41545680740753e+89
268.5	7.10992432497321e+88
269.5	3.53007102569201e+88
270.5	1.73401378182526e+88
271.5	8.43389494090054e+87
272.5	4.06469407161393e+87
273.5	1.94238744535767e+87
274.5	9.20889732292759e+86
275.5	4.33384600022124e+86
276.5	2.02554404167819e+86
277.5	9.40591895375411e+85
278.5	4.34134198692103e+85
279.5	1.99235531631043e+85
280.5	9.09437834353818e+84
281.5	4.13022905663707e+84
282.5	1.86677060556535e+84
283.5	8.39913791988917e+83
284.5	3.76277350720958e+83
285.5	1.67882713366275e+83
286.5	7.46133206987752e+82
287.5	3.3038542086594e+82
288.5	1.45779143117658e+82
289.5	6.41077606494286e+81
290.5	2.81016905889181e+81
291.5	1.22806827061588e+81
292.5	5.35104277861525e+80
293.5	2.3250600554465e+80
294.5	1.00753564323607e+80
295.5	4.35476512172889e+79
296.5	1.87755158571089e+79
297.5	8.07577085124633e+78
298.5	3.46561882095697e+78
299.5	1.48395179464295e+78
300.5	6.34068845097413e+77
301.5	2.70373525980134e+77
302.5	1.15062754382565e+77
303.5	4.88740445045075e+76
304.5	2.07215968904603e+76
305.5	8.76994075378281e+75
306.5	3.70530803729269e+75
307.5	1.56289808962201e+75
308.5	6.58171341035387e+74
309.5	2.76739669684546e+74
310.5	1.16184756626721e+74
311.5	4.87071073803179e+73
312.5	2.03901409858005e+73
313.5	8.52415260130729e+72
314.5	3.55879427212798e+72
315.5	1.48385699703964e+72
316.5	6.17923644540323e+71
317.5	2.57007973361691e+71
318.5	1.0676826302385e+71
319.5	4.43032642615788e+70
320.5	1.83628818828362e+70
321.5	7.60274763032785e+69
322.5	3.14439767369659e+69
323.5	1.29913285496175e+69
324.5	5.36204508023992e+68
325.5	2.21095191380099e+68
326.5	9.10774376200429e+67
327.5	3.74830835943914e+67
328.5	1.54121339096926e+67
329.5	6.3314441984432e+66
330.5	2.59875053269029e+66
331.5	1.0657543663698e+66
332.5	4.3670582366734e+65
333.5	1.78800403604035e+65
334.5	7.31482070826556e+64
335.5	2.99021431593788e+64
336.5	1.2214392961518e+64
337.5	4.98562551445863e+63
338.5	2.03353958949439e+63
339.5	8.28853185454092e+62
340.5	3.3759901023862e+62
341.5	1.37413581325965e+62
342.5	5.58945235333738e+61
343.5	2.27209214097651e+61
344.5	9.23008060513378e+60
345.5	3.74725749631602e+60
346.5	1.5203917943358e+60
