solution variable
x	solution variable
0.5	1.56066464915567e-77
1.5	3.38792264743271e-77
2.5	9.03446039320208e-77
3.5	2.37154585322792e-76
4.5	6.21119152039002e-76
5.5	1.62620287080082e-75
6.5	4.25748946037995e-75
7.5	1.11462655103802e-74
8.5	2.91813070708631e-74
9.5	7.6397655702465e-74
10.5	2.0001166003717e-73
11.5	5.23637324410635e-73
12.5	1.3709003131987e-72
13.5	3.58906361519533e-72
14.5	9.39629053241191e-72
15.5	2.45998079821017e-71
16.5	6.44031334140458e-71
17.5	1.68609592260416e-70
18.5	4.41425643368148e-70
19.5	1.15566733784638e-69
20.5	3.02557637017686e-69
21.5	7.92106177269879e-69
22.5	2.07376089479558e-68
23.5	5.42917650712588e-68
24.5	1.42137686266045e-67
25.5	3.72121293727434e-67
26.5	9.74226194917642e-67
27.5	2.55055729102894e-66
28.5	6.67744567817773e-66
29.5	1.74817797435255e-65
30.5	4.57678935524516e-65
31.5	1.1982190091396e-64
32.5	3.13697809189755e-64
33.5	8.21271526656114e-64
34.5	2.15011677078059e-63
35.5	5.62907878569064e-63
36.5	1.47371195863037e-62
37.5	3.8582279973251e-62
38.5	1.01009720333525e-61
39.5	2.64446881027513e-61
40.5	6.9233092274948e-61
41.5	1.81254588722208e-60
42.5	4.74530673891964e-60
43.5	1.24233743295439e-59
44.5	3.25248162497297e-59
45.5	8.51510744196888e-59
46.5	2.22928407009444e-58
47.5	5.83634146608911e-58
48.5	1.52797403281795e-57
49.5	4.00028795184658e-57
50.5	1.04728898227258e-56
51.5	2.74183815163409e-56
52.5	7.17822547263217e-56
53.5	1.87928382662685e-55
54.5	4.92002893261886e-55
55.5	1.28808029712335e-54
56.5	3.37223799810909e-54
57.5	8.8286336972062e-54
58.5	2.31136630935152e-53
59.5	6.05123555833534e-53
60.5	1.5842340365658e-52
61.5	4.14757855386471e-52
62.5	1.08585016250305e-51
63.5	2.84279263212319e-51
64.5	7.44252773386781e-51
65.5	1.94847905694834e-50
66.5	5.10118439745904e-50
67.5	1.33550741354307e-49
68.5	3.4964038008838e-49
69.5	9.15370398910952e-49
70.5	2.39647081664477e-48
71.5	6.27404205102409e-48
72.5	1.64256553364293e-47
73.5	4.30029239582683e-47
74.5	1.12583116538387e-46
75.5	2.94746425656919e-46
76.5	7.71656160432439e-46
77.5	2.02022205564056e-45
78.5	5.28901000648967e-45
79.5	1.38468079638295e-44
80.5	3.62514138850013e-44
81.5	9.49074336911809e-44
82.5	2.48470887188557e-43
83.5	6.5050522787453e-43
84.5	1.70304479643513e-42
85.5	4.4586291614311e-42
86.5	1.16728426878588e-41
87.5	3.05598989021467e-41
88.5	8.00068540185852e-41
89.5	2.09460663153618e-40
90.5	5.48375135442293e-40
91.5	1.43566474317332e-39
92.5	3.75861909407781e-39
93.5	9.84019253906048e-39
94.5	2.57619585231045e-38
95.5	6.74456830302554e-38
96.5	1.76575090567668e-37
97.5	4.62279588672762e-37
98.5	1.21026367545066e-36
99.5	3.1685114376793e-36
100.5	8.29527063758747e-36
101.5	2.17173004750837e-35
102.5	5.68566307876651e-35
103.5	1.48852591887916e-34
104.5	3.89701144876091e-34
105.5	1.02025084274038e-33
106.5	2.67105138334512e-33
107.5	6.99290330729513e-33
108.5	1.83076585385407e-32
109.5	4.7930072308328e-32
110.5	1.25482558386446e-31
111.5	3.28517602851017e-31
112.5	8.60070250166621e-31
113.5	2.25169314764889e-30
114.5	5.89500919278017e-30
115.5	1.54333344306919e-29
116.5	4.04049940992963e-29
117.5	1.05781647867199e-28
118.5	2.76939949502306e-28
119.5	7.25038200639732e-28
120.5	1.89817465241692e-27
121.5	4.96948575661113e-27
122.5	1.30102826174167e-26
123.5	3.40613620956395e-26
124.5	8.91738036695034e-26
125.5	2.33460048912875e-25
126.5	6.11206343069131e-25
127.5	1.60015898029455e-24
128.5	4.18927059781458e-24
129.5	1.09676528131494e-23
130.5	2.8713687841634e-23
131.5	7.51734107117538e-23
132.5	1.96806544293631e-22
133.5	5.15246222169147e-22
134.5	1.34893212221383e-21
135.5	3.5315501444724e-21
136.5	9.24571831120353e-21
137.5	2.42056047891386e-20
138.5	6.33710960562132e-20
139.5	1.65907683379504e-19
140.5	4.34351954082304e-19
141.5	1.13714817886743e-18
142.5	2.97709258252003e-18
143.5	7.79412956869277e-18
144.5	2.04052961235586e-17
145.5	5.34217588019839e-17
146.5	1.39859980282395e-16
147.5	3.66158182045208e-16
148.5	9.58614565853243e-16
149.5	2.50968551551456e-15
150.5	6.57044198069054e-15
151.5	1.72016404265573e-14
152.5	4.50344792989821e-14
153.5	1.17901797470391e-13
154.5	3.08670913112195e-13
155.5	8.08110941866208e-13
156.5	2.11566191248646e-12
157.5	5.53887479559326e-12
158.5	1.45009624742935e-11
159.5	3.7964012627288e-11
160.5	9.93910754075719e-11
161.5	2.60209213595432e-10
162.5	6.81236565378734e-10
163.5	1.7835004825408e-09
164.5	4.66926488224373e-09
165.5	1.22242941641906e-08
166.5	3.20036176103285e-08
167.5	8.37865586667963e-08
168.5	2.19356058390064e-07
169.5	5.74281616503404e-07
170.5	1.50348879112017e-06
171.5	3.93618475685717e-06
172.5	1.03050654794515e-05
173.5	2.69790116814977e-05
174.5	7.06319695650428e-05
175.5	0.000184916897013634
176.5	0.000484118721475866
177.5	0.00126743926741398
178.5	0.00331819908076613
179.5	0.00868715797488455
180.5	0.0227432748438879
181.5	0.05954266655678
182.5	0.155884724826455
183.5	0.40811150792259
184.5	1.06844979894133
185.5	2.79723788890145
186.5	7.32326386776313
187.5	19.1725537143882
188.5	50.1943972754024
189.5	131.410638111821
190.5	344.037517060066
191.5	900.70191306839
192.5	2358.06822214514
193.5	6173.50275336713
194.5	16162.4400379565
195.5	42313.817360503
196.5	110779.012043554
197.5	290023.218770164
198.5	759290.64426695
199.5	1987848.71403072
200.5	5204255.49782528
201.5	13624917.7794453
202.5	35670497.8405113
