solution variable
x	solution variable
0.5	1.32074038008224e+15
1.5	2.77037770167786e+15
2.5	7.16481511904806e+15
3.5	1.82245811813525e+16
4.5	4.62335119459074e+16
5.5	1.17227714431837e+17
6.5	2.97181096710741e+17
7.5	7.53271303484586e+17
8.5	1.9090795967657e+18
9.5	4.83770181623459e+18
10.5	1.22573395371191e+19
11.5	3.105238306729e+19
12.5	7.86565279849532e+19
13.5	1.99211882974897e+20
14.5	5.04470583305173e+20
15.5	1.27730934940064e+21
16.5	3.2336682867289e+21
17.5	8.18527855364371e+21
18.5	2.07161744862356e+22
19.5	5.24231643720336e+22
20.5	1.32639827181781e+23
21.5	3.35553031185334e+23
22.5	8.48758903783316e+23
23.5	2.14655946960076e+24
24.5	5.4279564086631e+24
25.5	1.37234737038322e+25
26.5	3.46916902166856e+25
27.5	8.7683925447095e+25
28.5	2.2158840814415e+26
29.5	5.59894268642948e+26
30.5	1.41447843546328e+27
31.5	3.57287111468918e+27
32.5	9.02336358577649e+27
33.5	2.27849993730506e+28
34.5	5.75252350748276e+28
35.5	1.45209808311709e+29
36.5	3.66489058984197e+29
37.5	9.24810860476323e+29
38.5	2.33330224320591e+30
39.5	5.88592279337589e+30
40.5	1.48450927159397e+31
41.5	3.74347859487929e+31
42.5	9.4382432573506e+31
43.5	2.37919274574156e+32
44.5	5.99639179468809e+32
45.5	1.51102463207008e+33
46.5	3.80691780287467e+33
47.5	9.58948097408334e+33
48.5	2.41510252658637e+34
49.5	6.08126770482582e+34
50.5	1.53098152656771e+35
51.5	3.85356106028169e+35
52.5	9.69773206404861e+35
53.5	2.44001739187889e+36
54.5	6.13803864534535e+36
55.5	1.54375866594479e+37
56.5	3.88187384308617e+37
57.5	9.75921208256634e+37
58.5	2.45300550683458e+38
59.5	6.16441407004898e+38
60.5	1.54879402953492e+39
61.5	3.89047982297114e+39
62.5	9.77055758404869e+39
63.5	2.4532467715914e+40
64.5	6.15839924004401e+40
65.5	1.54560372701243e+41
66.5	3.87820858750544e+41
67.5	9.72894672350899e+41
68.5	2.4400632668109e+42
69.5	6.1183719960235e+42
70.5	1.53380133489245e+43
71.5	3.84414428408447e+43
72.5	9.63222147573009e+43
73.5	2.41294992199603e+44
74.5	6.04315961093295e+44
75.5	1.51311712843424e+45
76.5	3.78767367656153e+45
77.5	9.47900753620341e+45
78.5	2.37160438287674e+46
79.5	5.93211306461611e+46
80.5	1.48341651955598e+47
81.5	3.70853182933606e+47
82.5	9.26882728730015e+47
83.5	2.315954885698e+48
84.5	5.78517566604622e+48
85.5	1.44471690901096e+49
86.5	3.60684338268395e+49
87.5	9.00220060011689e+49
88.5	2.24618479715935e+50
89.5	5.60294258792054e+50
90.5	1.39720207422024e+51
91.5	3.48315717535135e+51
92.5	8.68072774903103e+51
93.5	2.16275236257073e+52
94.5	5.38670760757934e+52
95.5	1.34123315180933e+53
96.5	3.33847182910295e+53
97.5	8.30714840197917e+53
98.5	2.06640413686905e+54
99.5	5.13849320681872e+54
100.5	1.27735524614903e+55
101.5	3.17424986082236e+55
102.5	7.8853705806729e+55
103.5	1.95818057024957e+56
104.5	4.86106021381276e+56
105.5	1.20629871286151e+57
106.5	2.99241795825663e+57
107.5	7.42046373044207e+57
108.5	1.8394122996977e+58
109.5	4.5578934167314e+58
110.5	1.12897424026544e+59
111.5	2.79535127291079e+59
112.5	6.9186106671986e+59
113.5	1.71170587654325e+60
114.5	4.23316008246684e+60
115.5	1.04646099237004e+61
116.5	2.58583997309738e+61
117.5	6.38701424047065e+61
118.5	1.57691795315987e+62
119.5	3.89163911092037e+62
120.5	9.59987292824789e+62
121.5	2.36703688192668e+63
122.5	5.83375611382294e+63
123.5	1.43711737000254e+64
124.5	3.53861967029214e+64
125.5	8.70903625675908e+64
126.5	2.14238581088392e+65
127.5	5.26760714150202e+65
128.5	1.2945351319501e+66
129.5	3.17976959947282e+66
130.5	7.80648106756423e+66
131.5	1.91553118897785e+67
132.5	4.69779140377785e+67
133.5	1.15150293611931e+68
134.5	2.8209756138913e+68
135.5	6.90705033597843e+68
136.5	1.69021076286099e+69
137.5	4.13370899969079e+69
138.5	1.01038169592837e+70
139.5	2.46815936404768e+70
140.5	6.02557638333884e+70
141.5	1.47013446613849e+71
142.5	3.58462607561708e+71
143.5	8.73482367683753e+71
144.5	2.12707558672364e+72
145.5	5.17636723803525e+72
146.5	1.25885396224117e+73
147.5	3.05934411654487e+73
148.5	7.42982278932139e+73
149.5	1.8031008293771e+74
150.5	4.37267423464511e+74
151.5	1.05962876226128e+75
152.5	2.56586399709534e+75
153.5	6.20841016447589e+75
154.5	1.50102334379359e+76
155.5	3.62616844562692e+76
156.5	8.75296085031081e+76
157.5	2.11106336012374e+77
158.5	5.08720671793149e+77
159.5	1.22484651532821e+78
160.5	2.94645773775362e+78
161.5	7.08152611877334e+78
162.5	1.70040817406738e+79
163.5	4.07915763484212e+79
164.5	9.77619359956537e+79
165.5	2.34067878614783e+80
166.5	5.5985682199959e+80
167.5	1.33772037913448e+81
168.5	3.19298345548827e+81
169.5	7.6130790011719e+81
170.5	1.81319854702371e+82
171.5	4.31360495987122e+82
172.5	1.02502291438907e+83
173.5	2.43283559650858e+83
174.5	5.76720340832111e+83
175.5	1.36545679083416e+84
176.5	3.22877073740508e+84
177.5	7.62480705690608e+84
178.5	1.79820090899271e+85
179.5	4.23496667403742e+85
180.5	9.95974754926484e+85
181.5	2.33892714136072e+86
182.5	5.48451077372909e+86
183.5	1.284085758094e+87
184.5	3.00169420972317e+87
185.5	7.00544463734631e+87
186.5	1.63223062590745e+88
