solution variable
x	solution variable
0.5	1930.40468659943
1.5	4190.5618608953
2.5	11174.8316290541
3.5	29333.9330262671
4.5	76826.9674497471
5.5	201146.969322974
6.5	526613.940519175
7.5	1378694.85223455
8.5	3609470.61618448
9.5	9449716.99631889
10.5	24739680.3727722
11.5	64769324.1219977
12.5	169568291.993221
13.5	443935551.857665
14.5	1162238363.57977
15.5	3042779538.88166
16.5	7966100253.0652
17.5	20855521220.3139
18.5	54600463407.8766
19.5	142945869003.316
20.5	374237143602.071
21.5	979765561802.897
22.5	2565059541806.62
23.5	6715413063616.96
24.5	17581179649044.3
25.5	46028125883515.9
26.5	120503198001503
27.5	315481468120994
28.5	825941206361479
29.5	2.16234215096344e+15
30.5	5.66108524652885e+15
31.5	1.48209135886231e+16
32.5	3.88016555193405e+16
33.5	1.01584052969398e+17
34.5	2.65950503388854e+17
35.5	6.96267457197165e+17
36.5	1.82285186820264e+18
37.5	4.77228814741076e+18
38.5	1.24940125740296e+19
39.5	3.27097495746781e+19
40.5	8.56352361500047e+19
41.5	2.24195958875336e+20
42.5	5.86952640476004e+20
43.5	1.53666196255267e+21
44.5	4.02303324718202e+21
45.5	1.05324377789934e+22
46.5	2.75742800897981e+22
47.5	7.2190402490401e+22
48.5	1.88996927381405e+23
49.5	4.94800379653814e+23
50.5	1.29540421158004e+24
51.5	3.3914122550863e+24
52.5	8.87883255367885e+24
53.5	2.32450854059503e+25
54.5	6.08564236641719e+25
55.5	1.59324185586566e+26
56.5	4.17116133095525e+26
57.5	1.09202421370001e+27
58.5	2.8589565080045e+27
59.5	7.48484531031349e+27
60.5	1.9595579422936e+28
61.5	5.13018929584944e+28
62.5	1.34310099452547e+29
63.5	3.51628405399148e+29
64.5	9.20575116744895e+29
65.5	2.41009694483554e+30
66.5	6.30971571776172e+30
67.5	1.65190502084496e+31
68.5	4.32474349075872e+31
69.5	1.13223254514312e+32
70.5	2.96422328635348e+32
71.5	7.76043731391733e+32
72.5	2.03170886553985e+33
73.5	5.31908286522782e+33
74.5	1.39255397301436e+34
75.5	3.6457536325203e+34
76.5	9.54470692454654e+34
77.5	2.49883671411193e+35
78.5	6.54203944988115e+35
79.5	1.71272816355315e+36
80.5	4.48398054567134e+36
