solution variable
x	solution variable
0.5	2.0982694497113e+19
1.5	4.32911985241423e+19
2.5	1.10317418919235e+20
3.5	2.76368300171441e+20
4.5	6.90389844152585e+20
5.5	1.72359013428787e+21
6.5	4.30191404926865e+21
7.5	1.07349938614219e+22
8.5	2.67828959143925e+22
9.5	6.68080651230386e+22
10.5	1.66615462619907e+23
11.5	4.15447441404838e+23
12.5	1.03569184134856e+24
13.5	2.581415996845e+24
14.5	6.43276519964829e+24
15.5	1.6026878308644e+25
16.5	3.99218798792687e+25
17.5	9.94221362653658e+25
18.5	2.475508997524e+26
19.5	6.16246518963187e+26
20.5	1.5337417163285e+27
21.5	3.81642720106728e+27
22.5	9.49440922462906e+27
23.5	2.361480275149e+28
24.5	5.87226031992173e+28
25.5	1.45992336207889e+29
26.5	3.62875599845296e+29
27.5	9.01752973553867e+29
28.5	2.24036435554686e+30
29.5	5.56480712569126e+30
30.5	1.38191424523666e+31
31.5	3.43092084912785e+31
32.5	8.51604668464183e+31
33.5	2.11330502782687e+32
34.5	5.24302868871659e+32
35.5	1.30046072716381e+33
36.5	3.22482580208808e+33
37.5	7.99481334514284e+33
38.5	1.98153831105138e+34
39.5	4.91007025712184e+34
40.5	1.21636251110849e+35
41.5	3.01250251870379e+35
42.5	7.4589870605936e+35
43.5	1.84637235152139e+36
44.5	4.56924729881084e+36
45.5	1.13045923849118e+37
46.5	2.79607573605003e+37
47.5	6.91394037773079e+37
48.5	1.70916458656013e+38
49.5	4.2239868952854e+38
50.5	1.04361546745475e+39
51.5	2.57772481299492e+39
52.5	6.3651627271194e+39
53.5	1.57129663631463e+40
54.5	3.87776369786032e+40
55.5	9.56704356289691e+40
56.5	2.35964220841207e+41
57.5	5.81815488208429e+41
58.5	1.43414750790232e+42
59.5	3.53403197357928e+42
60.5	8.70590450077692e+42
61.5	2.14398992831694e+43
62.5	5.27831888917798e+43
63.5	1.29906581019164e+44
64.5	3.19615554800415e+44
65.5	7.86112037422419e+44
66.5	1.93285514597153e+45
67.5	4.7508465701767e+45
68.5	1.16734177604452e+46
69.5	2.86733768975616e+46
70.5	7.04063601205141e+46
71.5	1.7282063352791e+47
72.5	4.2406100190379e+47
73.5	1.04017996507629e+48
74.5	2.55055315986706e+48
75.5	6.25178928547656e+48
76.5	1.53185135214304e+49
77.5	3.75205772995722e+49
78.5	9.18673567051909e+49
79.5	2.24848475058036e+50
80.5	5.50115466343837e+50
81.5	1.3453989403801e+51
82.5	3.28912006866864e+51
83.5	8.03781237544826e+51
84.5	1.96346664754652e+52
85.5	4.79440506002409e+52
86.5	1.17022511893584e+53
87.5	2.85512771585811e+53
88.5	6.96307367996472e+53
89.5	1.6974368533535e+54
90.5	4.13619751328276e+54
91.5	1.00744581823471e+55
92.5	2.45274645190934e+55
93.5	5.96886617876702e+55
94.5	1.45190070000789e+56
95.5	3.53008764736118e+56
96.5	8.57896971076547e+56
97.5	2.08393120674458e+57
98.5	5.05973415341053e+57
99.5	1.22790714970109e+58
100.5	2.97847698636847e+58
101.5	7.22123026868957e+58
102.5	1.74990166763305e+59
103.5	4.23836965254496e+59
104.5	1.0260391400108e+60
105.5	2.48259602001688e+60
106.5	6.00374550971481e+60
107.5	1.45114093355276e+61
108.5	3.50562093359725e+61
109.5	8.46418682406916e+61
110.5	2.04252449919532e+62
111.5	4.92615202442993e+62
112.5	1.18741775210369e+63
113.5	2.86056009697872e+63
114.5	6.88726790832632e+63
115.5	1.65724881699746e+64
116.5	3.98537967885602e+64
117.5	9.57831812902476e+64
118.5	2.3006080358158e+65
119.5	5.52237628159186e+65
120.5	1.32475458180978e+66
121.5	3.17590086127333e+66
122.5	7.60880452081308e+66
123.5	1.82171200235883e+67
124.5	4.35865548595309e+67
125.5	1.04215070840983e+68
126.5	2.4900565284599e+68
127.5	5.94544010118122e+68
128.5	1.41856832298274e+69
129.5	3.38223026692808e+69
130.5	8.05819651577183e+69
131.5	1.91844474439641e+70
