solution variable
x	solution variable
0.5	2.34362083247114e-18
1.5	2.60893257841446e-18
2.5	3.76464917319997e-18
3.5	5.13862794795591e-18
4.5	6.80903339229758e-18
5.5	8.87000498995092e-18
6.5	1.14366049242657e-17
7.5	1.46508040124649e-17
8.5	1.86887935230167e-17
9.5	2.37699703686891e-17
10.5	3.01680180666224e-17
11.5	3.8224598839303e-17
12.5	4.83662870132214e-17
13.5	6.11255149961932e-17
14.5	7.71664761032212e-17
15.5	9.73171400501897e-17
16.5	1.22608795140166e-16
17.5	1.54324845795127e-16
18.5	1.94060976896733e-16
19.5	2.43799261530565e-16
20.5	3.0599935314738e-16
21.5	3.83710587199446e-16
22.5	4.80709645320029e-16
23.5	6.01669436181129e-16
24.5	7.52366056012462e-16
25.5	9.39932149784653e-16
26.5	1.17316675052539e-15
27.5	1.46291378772838e-15
28.5	1.82252399588237e-15
29.5	2.26841800325806e-15
30.5	2.8207720368978e-15
31.5	3.50435205773413e-15
32.5	4.3495273762966e-15
33.5	5.39350105538939e-15
34.5	6.68180187086634e-15
35.5	8.27009149799709e-15
36.5	1.02263511805991e-14
37.5	1.26335247300508e-14
38.5	1.55927096510235e-14
39.5	1.92270059207925e-14
40.5	2.36861529504794e-14
41.5	2.91521101024057e-14
42.5	3.5845765495118e-14
43.5	4.4034992472534e-14
44.5	5.40443139471814e-14
45.5	6.62664828945973e-14
46.5	8.1176343786536e-14
47.5	9.93474061035058e-14
48.5	1.21471638877118e-13
49.5	1.48383086341003e-13
50.5	1.81086011357583e-13
51.5	2.20788397798e-13
52.5	2.68941788307392e-13
53.5	3.2728860312137e-13
54.5	3.97918282509835e-13
55.5	4.83333824232421e-13
56.5	5.86530552906828e-13
57.5	7.11089265890137e-13
58.5	8.61286256369774e-13
59.5	1.04222312590153e-12
60.5	1.25997977359066e-12
61.5	1.52179449649419e-12
62.5	1.83627576578079e-12
63.5	2.21365096713954e-12
64.5	2.66605822470629e-12
65.5	3.20788837974259e-12
66.5	3.85618528452331e-12
67.5	4.63111381628348e-12
68.5	5.55650643558632e-12
69.5	6.66050073024634e-12
70.5	7.97628222449361e-12
71.5	9.54294882048562e-12
72.5	1.14065156053963e-11
73.5	1.36210814349071e-11
74.5	1.62501817288746e-11
75.5	1.93683553264139e-11
76.5	2.3062957088213e-11
77.5	2.74362522497377e-11
78.5	3.26078333699136e-11
79.5	3.87174061394353e-11
80.5	4.59279963683059e-11
81.5	5.44296372245272e-11
82.5	6.44436033095164e-11
83.5	7.62272664986675e-11
84.5	9.00796577182999e-11
85.5	1.06347829046409e-10
86.5	1.25434121789392e-10
87.5	1.47804458576659e-10
88.5	1.73997791106252e-10
89.5	2.04636850042637e-10
90.5	2.40440359785625e-10
91.5	2.82236898465161e-10
92.5	3.30980602632641e-10
93.5	3.87768936768409e-10
94.5	4.53862769948363e-10
95.5	5.30709025836465e-10
96.5	6.19966197601784e-10
97.5	7.23533046383114e-10
98.5	8.43580830498035e-10
99.5	9.82589442640968e-10
100.5	1.14338786372189e-09
101.5	1.32919937460552e-09
102.5	1.54369200061003e-09
103.5	1.79103469794691e-09
104.5	2.07595982599654e-09
105.5	2.40383248401053e-09
106.5	2.78072732502624e-09
107.5	3.2135134928944e-09
108.5	3.70994835968856e-09
109.5	4.27878076960936e-09
110.5	4.92986452093611e-09
111.5	5.67428283861464e-09
112.5	6.52448460558789e-09
113.5	7.49443312973708e-09
114.5	8.59976822394737e-09
115.5	9.85798236786444e-09
116.5	1.12886116997732e-08
117.5	1.29134425540068e-08
118.5	1.47567342115846e-08
119.5	1.68454584675076e-08
120.5	1.92095565353648e-08
121.5	2.18822137066477e-08
122.5	2.49001520564419e-08
123.5	2.83039413369886e-08
124.5	3.21383280240592e-08
125.5	3.64525822763296e-08
126.5	4.13008623332497e-08
127.5	4.67425956107201e-08
128.5	5.28428754548198e-08
129.5	5.9672872180712e-08
130.5	6.7310256655726e-08
131.5	7.58396342817473e-08
132.5	8.53529867919243e-08
133.5	9.59501187999544e-08
134.5	1.07739105526607e-07
135.5	1.20836737577422e-07
136.5	1.35368958057334e-07
137.5	1.51471286681614e-07
138.5	1.6928922487689e-07
139.5	1.88978635159017e-07
140.5	2.1070608732332e-07
141.5	2.3464916318266e-07
142.5	2.60996710733605e-07
143.5	2.89949037712282e-07
144.5	3.21718033508057e-07
145.5	3.56527207320863e-07
146.5	3.94611629259407e-07
147.5	4.36217759761204e-07
148.5	4.81603151246798e-07
149.5	5.31036004270709e-07
150.5	5.84794558568717e-07
151.5	6.43166297290092e-07
152.5	7.06446940307683e-07
153.5	7.74939199781444e-07
154.5	8.48951268076818e-07
155.5	9.28795004677763e-07
156.5	1.01478378486225e-06
157.5	1.10722996861509e-06
158.5	1.20644194354553e-06
159.5	1.31272069048416e-06
160.5	1.42635581501509e-06
