solution variable
x	solution variable
0.5	91344804049135.7
1.5	192410484076507
2.5	499486474113872
3.5	1.27541647910193e+15
4.5	3.2482402245324e+15
5.5	8.26853463886333e+15
6.5	2.10442722157999e+16
7.5	5.35532169773197e+16
8.5	1.36265670577923e+17
9.5	3.46686314818918e+17
10.5	8.81933727832825e+17
11.5	2.24328167979764e+18
12.5	5.70531791267248e+18
13.5	1.45085376345656e+19
14.5	3.68905175399782e+19
15.5	9.37891781678541e+19
16.5	2.38416957142355e+20
17.5	6.05992887966576e+20
18.5	1.54008053302959e+21
19.5	3.91349144808473e+21
20.5	9.94328598797342e+21
21.5	2.52603625909068e+22
22.5	6.41642105638541e+22
23.5	1.62963096355863e+23
24.5	4.13836052556318e+23
25.5	1.05077448614794e+24
26.5	2.66767149912966e+24
27.5	6.77167798044979e+24
28.5	1.71870303424055e+25
29.5	4.36159623214181e+25
30.5	1.10669923057701e+26
31.5	2.80771322827778e+26
32.5	7.12220269589673e+26
33.5	1.80639945854775e+27
34.5	4.58089753972363e+27
35.5	1.1615130876101e+28
36.5	2.94465081645604e+28
37.5	7.46412792388604e+28
38.5	1.89173075765522e+29
39.5	4.79373420982068e+29
40.5	1.21456940565028e+30
41.5	3.07683255693298e+30
42.5	7.7932371975688e+30
43.5	1.97362116801535e+31
44.5	4.99736317621952e+31
45.5	1.26516913866745e+32
46.5	3.20247802470609e+32
47.5	8.10499853511587e+32
48.5	2.05091777524971e+33
49.5	5.18885322214035e+33
50.5	1.31256748938844e+34
51.5	3.31969590228756e+34
52.5	8.39461213075226e+34
53.5	2.12240323886456e+35
54.5	5.36511884709236e+35
55.5	1.35598290213678e+36
56.5	3.42650780747368e+36
57.5	8.657073362671e+36
58.5	2.18681242198112e+37
59.5	5.52296407963136e+37
60.5	1.3946085862873e+38
61.5	3.52087855329811e+38
62.5	8.88725213260944e+38
63.5	2.24285316325313e+39
64.5	5.65913678416319e+39
65.5	1.42762669527454e+40
66.5	3.60075311994902e+40
67.5	9.07998914912543e+40
68.5	2.289231320583e+41
69.5	5.77039372335082e+41
70.5	1.45422520990539e+42
71.5	3.66410041630857e+42
72.5	9.23020923145466e+42
73.5	2.32468007482139e+43
74.5	5.85357626460466e+43
75.5	1.47361747647878e+44
76.5	3.70896365046963e+44
77.5	9.33305103281257e+44
78.5	2.34799330393771e+45
79.5	5.90569615411814e+45
80.5	1.4850642287026e+46
81.5	3.73351681152068e+46
82.5	9.38401175584337e+46
83.5	2.35806262317774e+47
84.5	5.92403022331066e+47
85.5	1.48789777744312e+48
86.5	3.7361263892399e+48
87.5	9.37910446073211e+48
88.5	2.35391743545823e+49
89.5	5.90622224399862e+49
90.5	1.48154788517312e+50
91.5	3.71541702802799e+50
92.5	9.31502446034397e+50
93.5	2.33476705229752e+51
94.5	5.85038942073982e+51
95.5	1.46556865567108e+52
96.5	3.67033933520351e+52
97.5	9.18932008144082e+52
98.5	2.30004363590504e+53
99.5	5.75523022096782e+53
100.5	1.43966556942867e+54
101.5	3.60023755645152e+54
102.5	9.00056178700682e+54
103.5	2.24944438868648e+55
104.5	5.62012942573575e+55
105.5	1.40372158946631e+56
106.5	3.50491431466316e+56
107.5	8.74850236092602e+56
108.5	2.18297109317488e+57
109.5	5.44525547842077e+57
110.5	1.35782106212397e+58
111.5	3.3846891126833e+58
112.5	8.43421963252505e+58
113.5	2.10096480443054e+59
114.5	5.23164447156831e+59
115.5	1.30226995766065e+60
116.5	3.2404468645145e+60
117.5	8.06023216715908e+60
118.5	2.00413324512157e+61
119.5	4.98126451353373e+61
120.5	1.23761085455649e+62
121.5	3.07367239132306e+62
122.5	7.63057759516741e+62
123.5	1.8935682833319e+63
124.5	4.69705384114786e+63
125.5	1.16463099114589e+64
126.5	2.88646665473838e+64
127.5	7.15084294121191e+64
128.5	1.77075082227267e+65
129.5	4.3829259890413e+65
130.5	1.08436171344141e+66
131.5	2.68154056399263e+66
132.5	6.62813661162608e+66
133.5	1.63754054088845e+67
134.5	4.04373569576157e+67
135.5	9.98067765434091e+67
136.5	2.46218255294341e+68
137.5	6.07099276927705e+68
138.5	1.49614823768336e+69
139.5	3.68520012875848e+69
140.5	9.07225124583901e+69
141.5	2.2321968446451e+70
142.5	5.48920083875231e+70
143.5	1.34908908765915e+71
144.5	3.31377154451902e+71
145.5	8.13486504970465e+71
146.5	1.99581046375106e+72
147.5	4.89355598072044e+72
148.5	1.19911595764829e+73
149.5	2.93645974554055e+73
