solution variable
x	solution variable
0.5	1.28585661826302e-47
1.5	1.99358111995423e-47
2.5	3.9205739811592e-47
3.5	7.50338847550994e-47
4.5	1.42454196684732e-46
5.5	2.69661840986192e-46
6.5	5.09677458900658e-46
7.5	9.62206245713465e-46
8.5	1.8146024344531e-45
9.5	3.41857861680472e-45
10.5	6.43370744717586e-45
11.5	1.2095588376505e-44
12.5	2.27164366162843e-44
13.5	4.26185116724565e-44
14.5	7.98727214058677e-44
15.5	1.49533343550143e-43
16.5	2.79649577082844e-43
17.5	5.22425088969829e-43
18.5	9.74910550542666e-43
19.5	1.81732887912964e-42
20.5	3.38397697477847e-42
21.5	6.29424234495883e-42
22.5	1.16944220017201e-41
23.5	2.17035275943889e-41
24.5	4.02341803193022e-41
25.5	7.45023933626751e-41
26.5	1.37801033107425e-40
27.5	2.54588524569449e-40
28.5	4.6981423190441e-40
29.5	8.65986997522369e-40
30.5	1.59437791257529e-39
31.5	2.93199126096741e-39
32.5	5.38545446852138e-39
33.5	9.88023062734816e-39
34.5	1.81047930730674e-38
35.5	3.31358794934159e-38
36.5	6.05729264661727e-38
37.5	1.10593693407891e-37
38.5	2.0167428386401e-37
39.5	3.67312420230959e-37
40.5	6.6816261958916e-37
41.5	1.2139106437203e-36
42.5	2.20265117626412e-36
43.5	3.99167929050299e-36
44.5	7.22458459897536e-36
45.5	1.30591174631142e-35
46.5	2.35751699457017e-35
47.5	4.25042354359898e-35
48.5	7.65318549355494e-35
49.5	1.37619879560369e-34
50.5	2.4714124108027e-34
51.5	4.43231448801043e-34
52.5	7.9384067780359e-34
53.5	1.41987357087943e-33
54.5	2.5361539774377e-33
55.5	4.52383971763968e-33
56.5	8.05824464880018e-33
57.5	1.43341285497455e-32
58.5	2.54621850809525e-32
59.5	4.51657742194757e-32
60.5	8.00034112973796e-32
61.5	1.41510483558014e-31
62.5	2.49945633305477e-31
63.5	4.40833964213386e-31
64.5	7.76377214991147e-31
65.5	1.36531983346854e-30
66.5	2.39748281744111e-30
67.5	4.20369941375102e-30
68.5	7.35967047263297e-30
69.5	1.28656319533954e-29
70.5	2.24566694896727e-29
71.5	3.91378016216554e-29
72.5	6.81051112317861e-29
73.5	1.18328805651701e-28
74.5	2.05269300295142e-28
75.5	3.55529362484378e-28
76.5	6.14808771964945e-28
77.5	1.06148254220118e-27
78.5	1.82973812863206e-27
79.5	3.14893224170596e-27
80.5	5.4104196632677e-27
81.5	9.2808288547764e-27
82.5	1.5893722034956e-26
83.5	2.71732956281047e-26
84.5	4.63800941562302e-26
85.5	7.9029322518094e-26
86.5	1.34433302655023e-25
87.5	2.2828745970131e-25
88.5	3.86997685922405e-25
89.5	6.54908004292161e-25
90.5	1.10634934389618e-24
91.5	1.86568663560083e-24
92.5	3.14060902741377e-24
93.5	5.2773034761125e-24
94.5	8.85171638235778e-24
95.5	1.48202074656852e-23
96.5	2.47677487919017e-23
97.5	4.13159998660965e-23
98.5	6.87928726899292e-23
99.5	1.14328884953015e-22
100.5	1.89648613065893e-22
101.5	3.1399181434512e-22
102.5	5.18866509830179e-22
103.5	8.55766442653215e-22
104.5	1.40867476934231e-21
105.5	2.31427836806297e-21
106.5	3.7945761084325e-21
107.5	6.2093639810352e-21
108.5	1.01405250331583e-20
109.5	1.65270926390178e-20
110.5	2.68811799657477e-20
111.5	4.36324017148788e-20
112.5	7.06759793564551e-20
113.5	1.14242948355793e-19
114.5	1.84278500906882e-19
115.5	2.96619985843422e-19
116.5	4.7643023226508e-19
117.5	7.63596605892371e-19
118.5	1.22120049468919e-18
119.5	1.94877054446055e-18
120.5	3.10296987199512e-18
121.5	4.92980575522101e-18
122.5	7.81465205431929e-18
123.5	1.23597355962663e-17
124.5	1.95038535939828e-17
125.5	3.07068535577979e-17
126.5	4.82331567065735e-17
127.5	7.5586333212318e-17
128.5	1.18173403557814e-16
129.5	1.84317529771629e-16
130.5	2.86797545355436e-16
131.5	4.4518187314756e-16
132.5	6.89356750293546e-16
133.5	1.06484470050316e-15
134.5	1.64079852848317e-15
135.5	2.52198177195592e-15
136.5	3.86667067056313e-15
137.5	5.91332472573104e-15
138.5	9.02020103826559e-15
139.5	1.37240149027458e-14
140.5	2.08265360077212e-14
141.5	3.15220248934655e-14
142.5	4.7584178366078e-14
143.5	7.1639496198146e-14
144.5	1.07565726760351e-13
145.5	1.61070719314471e-13
146.5	2.40530577959575e-13
147.5	3.58199197706071e-13
148.5	5.31947802813947e-13
149.5	7.87758105708835e-13
150.5	1.16328310037257e-12
