solution variable
x	solution variable
0.5	1.14545262808882e-07
1.5	2.46497314700551e-07
2.5	6.52230511245448e-07
3.5	1.6984672994807e-06
4.5	4.41251141848422e-06
5.5	1.14590922193636e-05
6.5	2.97562297484257e-05
7.5	7.72658732888003e-05
8.5	0.000200623749647348
9.5	0.000520909255727251
10.5	0.00135246753622384
11.5	0.00351136966518017
12.5	0.00911614154806293
13.5	0.0236662933089539
14.5	0.0614375617369877
15.5	0.159485834641986
16.5	0.413994471579676
17.5	1.07461058812073
18.5	2.78927735070854
19.5	7.23962645690475
20.5	18.7898948589699
21.5	48.7658875714244
22.5	126.558513234686
23.5	328.435352484206
24.5	852.298231023698
25.5	2211.64940037907
26.5	5738.83623073324
27.5	14890.6646183081
28.5	38635.5303882456
29.5	100240.232043322
30.5	260063.544016779
31.5	674681.740449397
32.5	1750251.01917734
33.5	4540288.58744545
34.5	11777365.26941
35.5	30548805.1149329
36.5	79235815.9318476
37.5	205508546.870877
38.5	532990062.239976
39.5	1382257716.35587
40.5	3584589592.00257
41.5	9295444770.2914
42.5	24103551647.2662
43.5	62498823879.3827
44.5	162047521784.456
45.5	420138509308.531
46.5	1089235868737.95
47.5	2823777823359.73
48.5	7320117476716.62
49.5	18975110275789.9
50.5	49184593231652.8
51.5	127482966871966
52.5	330410107548656
53.5	856312628396701
54.5	2.21916201640489e+15
55.5	5.75073135808265e+15
56.5	1.49016488906049e+16
57.5	3.861201916035e+16
58.5	1.00043159894596e+17
59.5	2.59196269094856e+17
60.5	6.71500440719756e+17
61.5	1.73956162273582e+18
62.5	4.50618521901289e+18
63.5	1.16722264684757e+19
64.5	3.02324647093731e+19
65.5	7.83011822009749e+19
66.5	2.02785887202504e+20
67.5	5.25147742009189e+20
68.5	1.35987617276752e+21
69.5	3.52120270863133e+21
70.5	9.1170891440942e+21
71.5	2.36044883547921e+22
72.5	6.11091013665671e+22
73.5	1.5819392969354e+23
74.5	4.09492576092576e+23
75.5	1.05992280446696e+24
76.5	2.74330505868671e+24
77.5	7.0997868514755e+24
78.5	1.83733150867896e+25
79.5	4.75445129988743e+25
80.5	1.23022233606086e+26
81.5	3.18300108573526e+26
82.5	8.23492377929408e+26
83.5	2.13035331539615e+27
84.5	5.51077368021227e+27
85.5	1.42541729990995e+28
86.5	3.68671531840274e+28
87.5	9.53465361237207e+28
88.5	2.46568491606409e+29
89.5	6.37583653860821e+29
90.5	1.64855444991342e+30
91.5	4.26221667763006e+30
92.5	1.10187779487421e+31
93.5	2.84837117283905e+31
94.5	7.36248684823418e+31
95.5	1.90290378249215e+32
96.5	4.91782434736747e+32
97.5	1.27084507986899e+33
98.5	3.28378827106967e+33
99.5	8.48438036384727e+33
100.5	2.19193192302979e+34
101.5	5.66233334937102e+34
102.5	1.46259716059576e+35
103.5	3.7775864353262e+35
104.5	9.75582375317892e+35
105.5	2.51925878246085e+36
106.5	6.50489594200462e+36
107.5	1.67944616985851e+37
108.5	4.3356019054063e+37
109.5	1.11915357179724e+38
110.5	2.88859287838646e+38
111.5	7.45484686326964e+38
112.5	1.92373930259424e+39
113.5	4.96373008067454e+39
114.5	1.28063060933612e+40
115.5	3.30363986803147e+40
116.5	8.52145827636266e+40
117.5	2.19779325281239e+41
118.5	5.66775033859151e+41
119.5	1.46145283500853e+42
120.5	3.76797793607867e+42
121.5	9.71360798586904e+42
122.5	2.50380596948382e+43
123.5	6.45309157302076e+43
124.5	1.66295772489688e+44
125.5	4.28489275782308e+44
126.5	1.10393421830108e+45
127.5	2.84374091063786e+45
128.5	7.32452606409866e+45
129.5	1.88629998445083e+46
130.5	4.85716388168378e+46
131.5	1.25053118270521e+47
132.5	3.21917844986913e+47
133.5	8.28577801855278e+47
134.5	2.13234849729491e+48
135.5	5.48679364579837e+48
136.5	1.41160600528358e+49
137.5	3.6311286910796e+49
138.5	9.33903221258789e+49
139.5	2.4015574348649e+50
140.5	6.17466931317677e+50
141.5	1.5873137124348e+51
142.5	4.07979978764285e+51
143.5	1.04843279326647e+52
144.5	2.69380782539845e+52
145.5	6.92014920151774e+52
146.5	1.77740200338283e+53
147.5	4.56431610414932e+53
148.5	1.1718824282557e+54
149.5	3.00821617297393e+54
150.5	7.72056451750046e+54
151.5	1.98108167383741e+55
152.5	5.08238143499048e+55
153.5	1.30359255340111e+56
154.5	3.34290748394181e+56
155.5	8.57063083423331e+56
156.5	2.19687414492025e+57
157.5	5.62988433152794e+57
158.5	1.44242604220795e+58
159.5	3.69475153517958e+58
160.5	9.46176730773438e+58
161.5	2.42243590410818e+59
162.5	6.20044584384303e+59
163.5	1.58665183452798e+60
164.5	4.05906373313327e+60
165.5	1.03813286896735e+61
166.5	2.65436158759136e+61
167.5	6.7849152817222e+61
168.5	1.73381600045269e+62
169.5	4.42927591380336e+62
170.5	1.13117661603647e+63
171.5	2.88797043463215e+63
172.5	7.37082780083133e+63
173.5	1.88060423963388e+64
174.5	4.796588534184e+64
175.5	1.22297496137788e+65
176.5	3.11708536090852e+65
177.5	7.94184988949518e+65
178.5	2.02270313753157e+66
179.5	5.1496247349335e+66
180.5	1.31053084883555e+67
181.5	3.33382051963093e+67
182.5	8.47725674266338e+67
183.5	2.15467234127254e+68
184.5	5.47411983006389e+68
185.5	1.39010835320941e+69
186.5	3.5284027398988e+69
187.5	8.95151117592033e+69
188.5	2.26984673302692e+70
189.5	5.75269840069068e+70
190.5	1.45718320069415e+71
191.5	3.68906571307915e+71
192.5	9.33404997934895e+71
193.5	2.36029741988959e+72
194.5	5.96481733646504e+72
195.5	1.50643990959484e+73
196.5	3.80207465482708e+73
197.5	9.58943420103307e+73
198.5	2.4168939264965e+74
199.5	6.08698953938958e+74
200.5	1.53184657450496e+75
201.5	3.85196528113867e+75
202.5	9.67808977440767e+75
203.5	2.42952869618998e+76
204.5	6.09345310337601e+76
205.5	1.52685172077639e+77
206.5	3.8221167869495e+77
207.5	9.55796076276121e+77
208.5	2.38759063100023e+78
209.5	5.95751926200398e+78
210.5	1.48476595172708e+79
211.5	3.69582738382217e+79
212.5	9.18752798938325e+79
213.5	2.28080923917636e+80
214.5	5.65392538372639e+80
215.5	1.3994159242939e+81
216.5	3.45812715197134e+81
217.5	8.53082239337091e+81
218.5	2.10063804586094e+82
219.5	5.16264483576866e+82
220.5	1.2661916538372e+83
221.5	3.09865215002629e+83
222.5	7.56530010238033e+83
223.5	1.84240923533435e+84
224.5	4.47477417923543e+84
225.5	1.08365306038165e+85
226.5	2.61602331098293e+85
227.5	6.29376457566643e+85
228.5	1.50857623417494e+86
229.5	3.60134368262752e+86
230.5	8.55921678847483e+86
231.5	2.02433331019901e+87
232.5	4.76194587424433e+87
233.5	1.11347390266509e+88
234.5	2.58619752912997e+88
235.5	5.96163325594433e+88
236.5	1.36255692112801e+89
237.5	3.08391147261262e+89
238.5	6.90175961173802e+89
239.5	1.52448835328639e+90
240.5	3.31573163378792e+90
241.5	7.07979878154943e+90
242.5	1.4782173922469e+91
243.5	3.00218768209735e+91
244.5	5.88795843975217e+91
245.5	1.10371985137492e+92
246.5	1.94821066318138e+92
247.5	3.1670116153748e+92
248.5	4.58683749777486e+92
249.5	5.65124661979506e+92
250.5	5.65124661979506e+92
251.5	4.58683749777486e+92
252.5	3.1670116153748e+92
253.5	1.94821066318138e+92
254.5	1.10371985137492e+92
255.5	5.88795843975216e+91
256.5	3.00218768209735e+91
257.5	1.4782173922469e+91
258.5	7.07979878154943e+90
259.5	3.31573163378792e+90
260.5	1.52448835328639e+90
261.5	6.90175961173801e+89
262.5	3.08391147261262e+89
263.5	1.36255692112801e+89
264.5	5.96163325594433e+88
265.5	2.58619752912997e+88
266.5	1.11347390266509e+88
267.5	4.76194587424433e+87
268.5	2.02433331019901e+87
269.5	8.55921678847482e+86
270.5	3.60134368262752e+86
271.5	1.50857623417494e+86
272.5	6.29376457566642e+85
273.5	2.61602331098293e+85
274.5	1.08365306038165e+85
275.5	4.47477417923543e+84
276.5	1.84240923533435e+84
277.5	7.56530010238033e+83
278.5	3.09865215002629e+83
279.5	1.2661916538372e+83
280.5	5.16264483576866e+82
281.5	2.10063804586094e+82
282.5	8.5308223933709e+81
283.5	3.45812715197133e+81
284.5	1.3994159242939e+81
285.5	5.65392538372638e+80
286.5	2.28080923917636e+80
287.5	9.18752798938324e+79
288.5	3.69582738382216e+79
289.5	1.48476595172708e+79
290.5	5.95751926200398e+78
291.5	2.38759063100023e+78
292.5	9.55796076276119e+77
293.5	3.8221167869495e+77
294.5	1.52685172077639e+77
295.5	6.09345310337601e+76
296.5	2.42952869618997e+76
297.5	9.67808977440766e+75
298.5	3.85196528113866e+75
299.5	1.53184657450495e+75
300.5	6.08698953938957e+74
301.5	2.41689392649649e+74
302.5	9.58943420103306e+73
303.5	3.80207465482708e+73
304.5	1.50643990959484e+73
305.5	5.96481733646503e+72
306.5	2.36029741988958e+72
307.5	9.33404997934894e+71
308.5	3.68906571307915e+71
309.5	1.45718320069415e+71
310.5	5.75269840069067e+70
311.5	2.26984673302691e+70
312.5	8.95151117592031e+69
313.5	3.5284027398988e+69
314.5	1.3901083532094e+69
