solution variable
x	solution variable
0.5	2.7131757970512e-36
1.5	3.73422569594472e-36
2.5	6.5730741135127e-36
3.5	1.11801919816006e-35
4.5	1.87823064427124e-35
5.5	3.13936006910617e-35
6.5	5.23392448881072e-35
7.5	8.71153290697231e-35
8.5	1.44803122514308e-34
9.5	2.40394198049847e-34
10.5	3.98609543109233e-34
11.5	6.60165457155491e-34
12.5	1.09204125072527e-33
13.5	1.80428340991527e-33
14.5	2.9774723550538e-33
15.5	4.90755980919562e-33
16.5	8.07896781767884e-33
17.5	1.3283608374456e-32
18.5	2.18144178270738e-32
19.5	3.57796445515462e-32
20.5	5.86125588693567e-32
21.5	9.58970011064544e-32
22.5	1.56702691711682e-31
23.5	2.55742177674805e-31
24.5	4.16850285113383e-31
25.5	6.78589353002762e-31
26.5	1.1032667016379e-30
27.5	1.79142169995307e-30
28.5	2.90506801078945e-30
29.5	4.70493055159137e-30
30.5	7.61002071813977e-30
31.5	1.22928171482873e-29
32.5	1.9831118048029e-29
33.5	3.19499653054244e-29
34.5	5.14065188472506e-29
35.5	8.26014736711673e-29
36.5	1.32548969841591e-28
37.5	2.12412967597789e-28
38.5	3.39937388869042e-28
39.5	5.43284346125595e-28
40.5	8.67087434871166e-28
41.5	1.38198431261515e-27
42.5	2.19960607508597e-27
43.5	3.49611189361054e-27
44.5	5.54908496052649e-27
45.5	8.79528798327401e-27
46.5	1.39209340921707e-26
47.5	2.20025633063603e-26
48.5	3.4726556155149e-26
49.5	5.47306512953632e-26
50.5	8.61344505982817e-26
51.5	1.35362205268652e-25
52.5	2.1241690978312e-25
53.5	3.32850133609164e-25
54.5	5.2080266850399e-25
55.5	8.13690592750801e-25
56.5	1.26941554385699e-24
57.5	1.97744095868406e-24
58.5	3.07577944461894e-24
59.5	4.77700329855037e-24
60.5	7.40800545547574e-24
61.5	1.14706794293374e-23
62.5	1.7734369975807e-23
63.5	2.73764931000152e-23
64.5	4.21960627208565e-23
65.5	6.49373742641436e-23
66.5	9.97798381298006e-23
67.5	1.53077978472695e-22
68.5	2.34477432397219e-22
69.5	3.58595078810453e-22
70.5	5.47544045472664e-22
71.5	8.34721790540178e-22
72.5	1.27048304195161e-21
73.5	1.93062035499501e-21
74.5	2.92901914889987e-21
75.5	4.43650809912602e-21
76.5	6.70888703857767e-21
77.5	1.01285246393025e-20
78.5	1.52659825936454e-20
79.5	2.2971139400488e-20
80.5	3.45076853046092e-20
81.5	5.17512607220177e-20
82.5	7.74808062160869e-20
83.5	1.15806164445535e-19
84.5	1.72794459782303e-19
85.5	2.57385904582949e-19
86.5	3.82730186716077e-19
87.5	5.68132809629372e-19
88.5	8.41884250321295e-19
89.5	1.2453642909937e-18
90.5	1.8389845168769e-18
91.5	2.71077511855046e-18
92.5	3.98876784463129e-18
93.5	5.85881739676912e-18
94.5	8.5901977940408e-18
95.5	1.25722907333427e-17
96.5	1.83670646476995e-17
97.5	2.67839857258651e-17
98.5	3.89867270273035e-17
99.5	5.66448552193155e-17
100.5	8.21489987774074e-17
101.5	1.18915417910216e-16
102.5	1.71816202593259e-16
103.5	2.47785612668085e-16
104.5	3.56672833438194e-16
105.5	5.12438680943982e-16
106.5	7.34831308888859e-16
107.5	1.05172747606183e-15
108.5	1.5023964694641e-15
109.5	2.14204013290015e-15
110.5	3.04809374152402e-15
111.5	4.32895090184857e-15
112.5	6.13601755389532e-15
113.5	8.68032722781375e-15
114.5	1.22553908035475e-14
115.5	1.72685473264414e-14
116.5	2.42838783563326e-14
117.5	3.40808132257933e-14
118.5	4.7733973528182e-14
119.5	6.67216960671615e-14
120.5	9.30731829646228e-14
121.5	1.29567548857148e-13
122.5	1.80002418576872e-13
123.5	2.49555498079077e-13
124.5	3.4527011360117e-13
125.5	4.76705624548896e-13
126.5	6.56806549797609e-13
127.5	9.03061079516362e-13
128.5	1.23904148759363e-12
129.5	1.69644722345032e-12
130.5	2.31780792849247e-12
131.5	3.16005053628357e-12
132.5	4.29919479476916e-12
133.5	5.83651852007866e-12
134.5	7.90663205326992e-12
135.5	1.06880262126254e-11
136.5	1.44168162917844e-11
137.5	1.94046047191663e-11
138.5	2.60616371734606e-11
139.5	3.49267438924083e-11
140.5	4.67059550916704e-11
141.5	6.23221756968727e-11
142.5	8.29789229224415e-11
143.5	1.10241898399977e-10
144.5	1.46143118140436e-10
145.5	1.93313499035979e-10
146.5	2.55151248396527e-10
147.5	3.36035181239361e-10
148.5	4.41594267965584e-10
149.5	5.79047375003995e-10
150.5	7.5763040054496e-10
151.5	9.89131941830521e-10
152.5	1.28856339516104e-09
153.5	1.67499514369826e-09
154.5	2.1725974167468e-09
155.5	2.81193272301026e-09
156.5	3.63155671860689e-09
157.5	4.67999625511747e-09
158.5	6.01818749144008e-09
159.5	7.72247371795361e-09
160.5	9.8882823517041e-09
161.5	1.26346238848981e-08
162.5	1.61095829222939e-08
163.5	2.0497003388498e-08
164.5	2.60246071261699e-08
165.5	3.29738280728943e-08
166.5	4.16916936434763e-08
167.5	5.26051414904827e-08
168.5	6.62382240595249e-08
169.5	8.32327257979736e-08
170.5	1.04372798868247e-07
171.5	1.30614312885918e-07
172.5	1.6311971235438e-07
173.5	2.03299281470141e-07
174.5	2.52859828617462e-07
175.5	3.13861920209001e-07
176.5	3.88786912683576e-07
177.5	4.80615148430966e-07
178.5	5.92916790804176e-07
179.5	7.29956868236872e-07
180.5	8.96816169021335e-07
181.5	1.099529665705e-06
182.5	1.34524413832349e-06
183.5	1.64239659351279e-06
184.5	2.00091492437517e-06
185.5	2.43244200415993e-06
186.5	2.95058403398842e-06
187.5	3.57118344854718e-06
188.5	4.31261600131718e-06
189.5	5.19611078115358e-06
190.5	6.24609083657573e-06
191.5	7.49053079002858e-06
192.5	8.96132630693963e-06
193.5	1.06946685506297e-05
194.5	1.27314148267631e-05
195.5	1.51174445429576e-05
196.5	1.79039874482794e-05
197.5	2.11479089712047e-05
198.5	2.49119354748047e-05
199.5	2.92648005631178e-05
200.5	3.4281292409814e-05
201.5	4.00421816821824e-05
202.5	4.66340102718078e-05
203.5	5.41487230045158e-05
204.5	6.26831280646528e-05
205.5	7.23381772687831e-05
206.5	8.3218064708291e-05
207.5	9.54291516450189e-05
208.5	0.000109078736657984
209.5	0.000124273702357582
210.5	0.000141119082555738
211.5	0.000159716605164167
212.5	0.00018016327429363
213.5	0.000202550057485356
214.5	0.000226960737664717
215.5	0.000253470970896318
216.5	0.000282147556990808
217.5	0.000313047877660744
218.5	0.000346219384696903
219.5	0.000381698929142586
220.5	0.000419511615457573
221.5	0.000459668750151974
222.5	0.000502164345329096
223.5	0.000546969552438607
224.5	0.000594024363855824
225.5	0.000643225956975621
226.5	0.000694413195743182
227.5	0.000747347073351852
228.5	0.000801687294239296
229.5	0.000856965755885935
230.5	0.000912558382964078
231.5	0.000967657545387452
232.5	0.00102124809388889
233.5	0.00107209080968613
234.5	0.00111871780914693
235.5	0.00115944553938687
236.5	0.00119241403287531
237.5	0.00121567170258506
238.5	0.00122736207716257
239.5	0.00122619413397999
240.5	0.00121278711099934
241.5	0.00119377694220121
242.5	0.00119452939278427
243.5	0.00129777171782537
244.5	0.0017558841019331
245.5	0.00329185673535835
246.5	0.00778113661481276
247.5	0.0191552589484614
248.5	0.0414351192163238
249.5	0.0658368218747509
250.5	0.0658368218747509
251.5	0.0414351192163238
252.5	0.0191552589484614
253.5	0.00778113661481275
254.5	0.00329185673535835
255.5	0.0017558841019331
256.5	0.00129777171782537
257.5	0.00119452939278427
258.5	0.00119377694220122
259.5	0.00121278711099934
260.5	0.00122619413397999
261.5	0.00122736207716257
262.5	0.00121567170258506
263.5	0.00119241403287531
264.5	0.00115944553938687
265.5	0.00111871780914693
266.5	0.00107209080968613
267.5	0.00102124809388889
268.5	0.000967657545387452
269.5	0.000912558382964078
270.5	0.000856965755885935
271.5	0.000801687294239296
272.5	0.000747347073351852
273.5	0.000694413195743182
274.5	0.00064322595697562
275.5	0.000594024363855824
276.5	0.000546969552438607
277.5	0.000502164345329096
278.5	0.000459668750151974
279.5	0.000419511615457573
280.5	0.000381698929142586
281.5	0.000346219384696903
282.5	0.000313047877660744
283.5	0.000282147556990808
284.5	0.000253470970896318
285.5	0.000226960737664717
286.5	0.000202550057485356
287.5	0.00018016327429363
288.5	0.000159716605164167
289.5	0.000141119082555738
290.5	0.000124273702357582
291.5	0.000109078736657984
292.5	9.54291516450189e-05
293.5	8.3218064708291e-05
294.5	7.23381772687831e-05
295.5	6.26831280646529e-05
296.5	5.41487230045158e-05
297.5	4.66340102718078e-05
298.5	4.00421816821824e-05
299.5	3.4281292409814e-05
300.5	2.92648005631178e-05
301.5	2.49119354748047e-05
302.5	2.11479089712047e-05
303.5	1.79039874482794e-05
304.5	1.51174445429576e-05
305.5	1.27314148267631e-05
306.5	1.06946685506297e-05
307.5	8.96132630693963e-06
308.5	7.49053079002858e-06
309.5	6.24609083657573e-06
310.5	5.19611078115358e-06
311.5	4.31261600131718e-06
312.5	3.57118344854718e-06
313.5	2.95058403398842e-06
314.5	2.43244200415993e-06
315.5	2.00091492437517e-06
316.5	1.64239659351279e-06
317.5	1.34524413832349e-06
318.5	1.099529665705e-06
319.5	8.96816169021335e-07
320.5	7.29956868236872e-07
321.5	5.92916790804176e-07
322.5	4.80615148430966e-07
323.5	3.88786912683576e-07
324.5	3.13861920209001e-07
325.5	2.52859828617462e-07
326.5	2.03299281470141e-07
327.5	1.6311971235438e-07
328.5	1.30614312885918e-07
329.5	1.04372798868247e-07
330.5	8.32327257979736e-08
331.5	6.62382240595249e-08
332.5	5.26051414904827e-08
333.5	4.16916936434763e-08
334.5	3.29738280728943e-08
335.5	2.60246071261699e-08
336.5	2.0497003388498e-08
337.5	1.61095829222939e-08
338.5	1.26346238848981e-08
339.5	9.8882823517041e-09
340.5	7.72247371795361e-09
341.5	6.01818749144008e-09
342.5	4.67999625511747e-09
343.5	3.63155671860689e-09
344.5	2.81193272301026e-09
345.5	2.1725974167468e-09
346.5	1.67499514369826e-09
347.5	1.28856339516104e-09
348.5	9.89131941830521e-10
349.5	7.5763040054496e-10
350.5	5.79047375003995e-10
351.5	4.41594267965584e-10
352.5	3.36035181239361e-10
353.5	2.55151248396527e-10
354.5	1.93313499035979e-10
355.5	1.46143118140436e-10
356.5	1.10241898399977e-10
357.5	8.29789229224415e-11
358.5	6.23221756968727e-11
359.5	4.67059550916704e-11
360.5	3.49267438924083e-11
361.5	2.60616371734606e-11
362.5	1.94046047191663e-11
363.5	1.44168162917844e-11
364.5	1.06880262126254e-11
365.5	7.90663205326993e-12
366.5	5.83651852007866e-12
367.5	4.29919479476916e-12
368.5	3.16005053628357e-12
369.5	2.31780792849246e-12
370.5	1.69644722345032e-12
371.5	1.23904148759362e-12
372.5	9.03061079516362e-13
373.5	6.56806549797609e-13
374.5	4.76705624548896e-13
375.5	3.4527011360117e-13
376.5	2.49555498079077e-13
377.5	1.80002418576872e-13
378.5	1.29567548857147e-13
379.5	9.30731829646227e-14
380.5	6.67216960671614e-14
381.5	4.77339735281819e-14
382.5	3.40808132257933e-14
383.5	2.42838783563325e-14
384.5	1.72685473264414e-14
385.5	1.22553908035475e-14
386.5	8.68032722781373e-15
387.5	6.13601755389531e-15
388.5	4.32895090184857e-15
389.5	3.04809374152401e-15
390.5	2.14204013290014e-15
391.5	1.5023964694641e-15
392.5	1.05172747606183e-15
393.5	7.34831308888859e-16
394.5	5.12438680943982e-16
395.5	3.56672833438194e-16
396.5	2.47785612668085e-16
397.5	1.71816202593259e-16
398.5	1.18915417910216e-16
399.5	8.21489987774073e-17
400.5	5.66448552193155e-17
