8.023440000000429950e-03,4.165640000000084102e-03,4.155860000000096213e-03,3.236519999999908602e-03
1.220459999999971845e-03,1.072159999999983473e-03,1.065919999999984319e-03,9.685999999999932945e-04
2.517600000000137306e-04,2.474800000000112847e-04,2.484000000000118383e-04,2.442200000000095575e-04
