solution variable
x	solution variable
0.5	6.11617745195828e-135
1.5	1.32771227414465e-134
2.5	3.54056606438573e-134
3.5	9.29398591901253e-134
4.5	2.43413916926519e-133
5.5	6.37301891589431e-133
6.5	1.66849175784177e-132
7.5	4.36817338193589e-132
8.5	1.14360283879659e-131
9.5	2.99399117819618e-131
10.5	7.83837069579195e-131
11.5	2.05211209091797e-130
12.5	5.37249920317471e-130
13.5	1.40653855186062e-129
14.5	3.68236573526438e-129
15.5	9.64055865393251e-129
16.5	2.52393102265331e-128
17.5	6.60773720256669e-128
18.5	1.72992805850468e-127
19.5	4.52901045525736e-127
20.5	1.18571033072674e-126
21.5	3.10422994665449e-126
22.5	8.12697950923671e-126
23.5	2.12767085810557e-125
24.5	5.57031462339303e-125
25.5	1.45832730120735e-124
26.5	3.81795044128275e-124
27.5	9.9955240226409e-124
28.5	2.616862162664e-123
29.5	6.85103408572789e-123
30.5	1.79362400945197e-122
31.5	4.69576861978312e-122
32.5	1.22936818498974e-121
33.5	3.2185276929909e-121
34.5	8.42621489398297e-121
35.5	2.2060116988958e-120
36.5	5.77541360728911e-120
37.5	1.51202291229715e-119
38.5	3.95852737616254e-119
39.5	1.03635592161905e-118
40.5	2.71321502724089e-118
41.5	7.10328916010362e-118
42.5	1.859665245307e-117
43.5	4.86866681991063e-117
44.5	1.27463352144249e-116
45.5	3.33703388233641e-116
46.5	8.73646812556673e-116
47.5	2.28723704943638e-115
48.5	5.98806433575246e-115
49.5	1.5676955957821e-114
50.5	4.10428035377106e-114
51.5	1.07451454655311e-113
52.5	2.81311560428221e-113
53.5	7.36483226629353e-113
54.5	1.92813811945984e-112
55.5	5.04793113175017e-112
56.5	1.32156552757907e-111
57.5	3.45990346956218e-111
58.5	9.05814488110747e-111
59.5	2.37145311737602e-110
60.5	6.20854486401733e-110
61.5	1.6254181474676e-109
62.5	4.25539995600105e-109
63.5	1.11407817205356e-108
64.5	2.91669452056056e-108
65.5	7.63600538962813e-108
66.5	1.99913216483238e-107
67.5	5.23379595553434e-107
68.5	1.37022557017706e-106
69.5	3.58729711497776e-106
70.5	9.3916657747562e-106
71.5	2.45877002092909e-105
72.5	6.43714348531164e-105
73.5	1.68526604350058e-104
74.5	4.41208378197058e-104
75.5	1.15509853024112e-103
76.5	3.02408721252629e-103
77.5	7.91716310733776e-103
78.5	2.0727402109487e-102
79.5	5.42650432211232e-102
80.5	1.42067727553883e-101
81.5	3.71938139440524e-101
82.5	9.73746690767691e-101
83.5	2.54930193286255e-100
84.5	6.67415910781995e-100
85.5	1.74731753905973e-99
86.5	4.5745367063972e-99
87.5	1.19762925801319e-98
88.5	3.13543410339984e-98
89.5	8.20867305218633e-98
90.5	2.14905850531592e-97
91.5	5.62630821072911e-97
92.5	1.47298661268714e-96
93.5	3.85632901698852e-96
94.5	1.00960004382784e-95
95.5	2.64316722978467e-95
96.5	6.91990164552617e-95
97.5	1.81165377067938e-94
98.5	4.74297114748553e-94
99.5	1.24172596717772e-93
100.5	3.25088078678461e-93
101.5	8.51091639317611e-93
102.5	2.22818683927437e-92
103.5	5.83346887850551e-92
104.5	1.52722197962422e-91
105.5	3.99831905102209e-91
106.5	1.04677351734421e-90
107.5	2.74048864693041e-90
108.5	7.17469242344703e-90
109.5	1.87835886234107e-89
110.5	4.9176073446785e-89
111.5	1.28744631716944e-88
112.5	3.37057821704048e-88
113.5	8.82428833395199e-88
114.5	2.31022867848155e-87
115.5	6.04825720204945e-87
116.5	1.58345429276668e-86
117.5	4.14553715809509e-86
118.5	1.08531571815186e-85
119.5	2.84139343864607e-85
120.5	7.43886459778635e-85
121.5	1.9475200354713e-84
122.5	5.09867364663526e-84
123.5	1.33485009044345e-83
124.5	3.49468290666682e-83
125.5	9.14919862955701e-83
126.5	2.39529129820042e-82
127.5	6.27095403164556e-82
128.5	1.64175707967363e-81
129.5	4.29817583585632e-81
130.5	1.12527704278953e-80
131.5	2.94601354478297e-80
132.5	7.71276359155938e-80
133.5	2.01922772298952e-79
134.5	5.28640680981261e-79
135.5	1.38399927064483e-78
136.5	3.62335713095323e-78
137.5	9.48607212221487e-78
138.5	2.48348592356914e-77
139.5	6.50185055848593e-77
140.5	1.70220657518886e-76
141.5	4.456434669718e-76
142.5	1.16670974339651e-75
143.5	3.05448576321774e-75
144.5	7.99674754625671e-75
145.5	2.09357568755524e-74
146.5	5.48105230804004e-74
