solution variable
x	solution variable
0.5	1.83654232495835e-36
1.5	2.52999701004217e-36
2.5	4.45716213447762e-36
3.5	7.58815299972963e-36
4.5	1.27599563779554e-35
5.5	2.13482602901569e-35
6.5	3.56264339953802e-35
7.5	5.9355758864493e-35
8.5	9.87570704664378e-35
9.5	1.64109717696549e-34
10.5	2.72380397127535e-34
11.5	4.51540237781228e-34
12.5	7.47645623994131e-34
13.5	1.23643739133008e-33
14.5	2.04231731326378e-33
15.5	3.3693539063549e-33
16.5	5.5518772412077e-33
17.5	9.13693100508807e-33
18.5	1.50184644899383e-32
19.5	2.46554438706715e-32
20.5	4.04258928196424e-32
21.5	6.62008086115314e-32
22.5	1.08273259036241e-31
23.5	1.76860444177929e-31
24.5	2.88528773889189e-31
25.5	4.70103818940735e-31
26.5	7.64965688278609e-31
27.5	1.24317120086413e-30
28.5	2.01770652668857e-30
29.5	3.27054687548237e-30
30.5	5.2943824507889e-30
31.5	8.55933472677699e-30
32.5	1.38194792253801e-29
33.5	2.2282683554188e-29
34.5	3.5881006903963e-29
35.5	5.77005845934605e-29
36.5	9.26640758014469e-29
37.5	1.48612483851235e-28
38.5	2.380175574481e-28
39.5	3.80688347388353e-28
40.5	6.0804276533465e-28
41.5	9.69839051178909e-28
42.5	1.54476791087186e-27
43.5	2.45709447414457e-27
44.5	3.90276598656041e-27
45.5	6.19030699299056e-27
46.5	9.80477982460941e-27
47.5	1.55076657559559e-26
48.5	2.44925991426458e-26
49.5	3.86278099247478e-26
50.5	6.08329615244698e-26
51.5	9.56639643974287e-26
52.5	1.50219112197556e-25
53.5	2.35540858328536e-25
54.5	3.68780873712177e-25
55.5	5.76538625410554e-25
56.5	9.00001235212013e-25
57.5	1.40284360833742e-24
58.5	2.18335133444822e-24
59.5	3.39299292725799e-24
60.5	5.26482537603556e-24
61.5	8.15686712662768e-24
62.5	1.26182143382721e-23
63.5	1.94896566390167e-23
64.5	3.00565351541273e-23
65.5	4.62805731224538e-23
66.5	7.11508776751328e-23
67.5	1.09214457099375e-22
68.5	1.67376676084042e-22
69.5	2.56106895423209e-22
70.5	3.91251216412825e-22
71.5	5.96753237527358e-22
72.5	9.08730413802044e-22
73.5	1.38157055366774e-21
74.5	2.09703323208713e-21
75.5	3.17781271444762e-21
76.5	4.80771275668994e-21
77.5	7.26160178605096e-21
78.5	1.09498081781231e-20
79.5	1.64837950967908e-20
80.5	2.47731341956237e-20
81.5	3.71684268851056e-20
82.5	5.56715479823778e-20
83.5	8.32443390328228e-20
84.5	1.24260990023534e-19
85.5	1.85169724581914e-19
86.5	2.75458765104427e-19
87.5	4.09063773679514e-19
88.5	6.06414544654304e-19
89.5	8.97405464886966e-19
90.5	1.32569818857504e-18
91.5	1.9549416585798e-18
92.5	2.87774595377786e-18
93.5	4.2286032197258e-18
94.5	6.20245425472352e-18
95.5	9.0813134260861e-18
96.5	1.32723714926879e-17
97.5	1.93624124654276e-17
98.5	2.81953689919341e-17
99.5	4.09826253366575e-17
100.5	5.94595677136769e-17
101.5	8.61073052816625e-17
102.5	1.24466027794462e-16
103.5	1.79576931040692e-16
104.5	2.58604126710628e-16
105.5	3.71707955819301e-16
106.5	5.3326867906638e-16
107.5	7.63597382643543e-16
108.5	1.09132284532563e-15
109.5	1.5567140946775e-15
110.5	2.21629520576279e-15
111.5	3.14924064427542e-15
112.5	4.46621827238995e-15
113.5	6.32158921960021e-15
114.5	8.93020071975281e-15
115.5	1.25904483077325e-14
116.5	1.7715875248992e-14
117.5	2.48783695784726e-14
118.5	3.4867078173742e-14
119.5	4.87685687670652e-14
120.5	6.80756469559805e-14
121.5	9.48347223439301e-14
122.5	1.31844905885179e-13
123.5	1.82926355284987e-13
124.5	2.53281084404138e-13
125.5	3.49976924543975e-13
126.5	4.8259509417695e-13
127.5	6.64094568926346e-13
128.5	9.1196299881899e-13
129.5	1.24974537884762e-12
130.5	1.70906941343612e-12
131.5	2.33232225578349e-12
132.5	3.17617922428574e-12
133.5	4.31624392484399e-12
134.5	5.85313434078295e-12
135.5	7.92044512144954e-12
136.5	1.06951377489674e-11
137.5	1.44110639640378e-11
138.5	1.93765217513857e-11
139.5	2.59969870875443e-11
140.5	3.48044704630073e-11
141.5	4.64953294169522e-11
142.5	6.19788445545803e-11
143.5	8.24394579966027e-11
144.5	1.09416305496032e-10
145.5	1.44904577187674e-10
146.5	1.9148435370425e-10
147.5	2.52483927748755e-10
148.5	3.32186287798436e-10
149.5	4.36089471462891e-10
150.5	5.71233963014274e-10
151.5	7.46613297158177e-10
152.5	9.73687638029284e-10
153.5	1.26702444402666e-09
