solution variable
x	solution variable
0.5	6.74052756693164e-127
1.5	1.46324747035586e-126
2.5	3.90199325428229e-126
3.5	1.0242732292491e-125
4.5	2.68262036231907e-125
5.5	7.02358785770812e-125
6.5	1.83881432108053e-124
7.5	4.81408417747078e-124
8.5	1.26034382113318e-123
9.5	3.29962304565246e-123
10.5	8.63852531582421e-123
11.5	2.26159529018202e-122
12.5	5.92093333896363e-122
13.5	1.55012047267089e-121
14.5	4.0582680841163e-121
15.5	1.0624683779678e-120
16.5	2.78157832549177e-120
17.5	7.28226659850751e-120
18.5	1.90652214700308e-119
19.5	4.99133978115848e-119
20.5	1.30674971964724e-118
21.5	3.42111518082586e-118
22.5	8.95659582283034e-118
23.5	2.34486722876652e-117
24.5	6.13894210401652e-117
25.5	1.6071959083283e-116
26.5	4.20769351458326e-116
27.5	1.10158846354215e-115
28.5	2.88399603916812e-115
29.5	7.5503996539622e-115
30.5	1.97672029227185e-114
31.5	5.17512091141932e-114
32.5	1.35486424419861e-113
33.5	3.5470806414539e-113
34.5	9.2863776801631e-113
35.5	2.43120523990354e-112
36.5	6.36497795169431e-112
37.5	1.66637286151794e-111
38.5	4.36262078938439e-111
39.5	1.14214895066352e-110
40.5	2.99018477305213e-110
41.5	7.82840536849286e-110
42.5	2.04950313324265e-109
43.5	5.36566886287865e-109
44.5	1.40475034553933e-108
45.5	3.67768415033013e-108
46.5	9.62830210545105e-108
47.5	2.5207222166023e-107
48.5	6.5993364392618e-107
49.5	1.72772871011831e-106
50.5	4.52325248642875e-106
51.5	1.18420287491679e-105
52.5	3.10028337610751e-105
53.5	8.11664725340573e-105
54.5	2.12496583841097e-104
55.5	5.56323278989233e-104
56.5	1.4564732531266e-103
57.5	3.81309648039057e-103
58.5	9.98281618804512e-103
59.5	2.61353520837448e-102
60.5	6.84232400631892e-102
61.5	1.79134368105823e-101
62.5	4.68979864254279e-101
63.5	1.22780522465702e-100
64.5	3.21443580971677e-100
65.5	8.41550220449328e-100
66.5	2.20320708037631e-99
67.5	5.7680710206796e-99
68.5	1.51010059816625e-98
69.5	3.95349469243078e-98
70.5	1.03503834791261e-97
71.5	2.70976557449475e-97
72.5	7.09425837557165e-97
73.5	1.85730095522202e-96
74.5	4.86247702810889e-96
75.5	1.27301301291047e-95
76.5	3.33279133592051e-95
77.5	8.72536099485106e-95
78.5	2.28432916486327e-94
79.5	5.9804513951047e-94
80.5	1.56570250204508e-93
81.5	4.09906236662478e-93
82.5	1.07314845978292e-92
83.5	2.8095391426863e-92
84.5	7.35546896827596e-92
85.5	1.92568677621416e-91
86.5	5.04151343181488e-91
87.5	1.31988535192305e-90
88.5	3.45550471258766e-90
89.5	9.04662878583992e-90
90.5	2.36843816449321e-89
91.5	6.20065161489564e-89
92.5	1.62335166801937e-88
93.5	4.24998984256855e-88
94.5	1.11266178596863e-87
95.5	2.91298637364903e-87
96.5	7.62629733497846e-87
97.5	1.99659056312863e-86
98.5	5.22714195588806e-86
99.5	1.36848353045355e-85
100.5	3.58273639577186e-85
101.5	9.37972565686201e-85
102.5	2.45564405748142e-84
103.5	6.42895960675805e-84
104.5	1.68312347627927e-83
105.5	4.40647446816202e-83
106.5	1.15362999282068e-82
