solution variable
x	solution variable
0.5	2.14321833586896e-98
1.5	4.5709971064801e-98
2.5	1.19985072323091e-97
3.5	3.0989390219085e-97
4.5	7.98412858355154e-97
5.5	2.05615457182331e-96
6.5	5.29456925549258e-96
7.5	1.36323885033876e-95
8.5	3.50980100940888e-95
9.5	9.03571357530795e-95
10.5	2.326010385068e-94
11.5	5.98728354297183e-94
12.5	1.54104997444056e-93
13.5	3.96617683104211e-93
14.5	1.02069410652432e-92
15.5	2.6265583334528e-92
16.5	6.75843475940841e-92
17.5	1.73889176964153e-91
18.5	4.4736916202109e-91
19.5	1.15087011766027e-90
20.5	2.96041822142289e-90
21.5	7.61458102945982e-90
22.5	1.958415533961e-89
23.5	5.03650492201194e-89
24.5	1.29514668004553e-88
25.5	3.3302252903912e-88
26.5	8.56234888947316e-88
27.5	2.20128640765874e-87
28.5	5.65879791749778e-87
29.5	1.45457289153728e-86
30.5	3.73860972174051e-86
31.5	9.6083269002557e-86
32.5	2.46915335634524e-85
33.5	6.34469374782329e-85
34.5	1.63017870635591e-84
35.5	4.18814165227494e-84
36.5	1.07589214952788e-83
37.5	2.76361140939427e-83
38.5	7.09815867009179e-83
39.5	1.82294908079182e-82
40.5	4.68126359648589e-82
41.5	1.20201804698742e-81
42.5	3.08615558737553e-81
43.5	7.92288187987025e-81
44.5	2.03379264619667e-80
45.5	5.22020883815055e-80
46.5	1.33975805220877e-79
47.5	3.43812562503417e-79
48.5	8.82213178165752e-79
49.5	2.26350435966245e-78
50.5	5.80690443352581e-78
51.5	1.48957755009316e-77
52.5	3.82064066878926e-77
53.5	9.79858669901837e-77
54.5	2.51272164316392e-76
55.5	6.44285763990893e-76
56.5	1.65183025010365e-75
57.5	4.23452326295112e-75
58.5	1.08541383922493e-74
59.5	2.78187362603199e-74
60.5	7.12902487007959e-74
61.5	1.82672437294186e-73
62.5	4.68021215392397e-73
63.5	1.19896673374678e-72
64.5	3.07112326483817e-72
65.5	7.86566270452731e-72
66.5	2.01428432360442e-71
67.5	5.15766375608181e-71
68.5	1.32047895671105e-70
69.5	3.3803023420021e-70
70.5	8.65216110250899e-70
71.5	2.21430792299757e-69
72.5	5.66624255851922e-69
73.5	1.44975760335905e-68
74.5	3.70883965388868e-68
75.5	9.48685977611319e-68
76.5	2.4263194889442e-67
77.5	6.20460133197178e-67
78.5	1.58642469949532e-66
79.5	4.05568310596605e-66
80.5	1.03668497669172e-65
81.5	2.64951934139215e-65
82.5	6.77055274425763e-65
83.5	1.72988458951271e-64
84.5	4.41921695214203e-64
85.5	1.12877636310356e-63
86.5	2.88273066553977e-63
87.5	7.36093493453296e-63
88.5	1.87928996810828e-62
89.5	4.79717606233027e-62
90.5	1.224355933138e-61
91.5	3.12434510924319e-61
92.5	7.97147475290125e-61
93.5	2.033507551666e-60
94.5	5.18655988902294e-60
95.5	1.32263049852379e-59
96.5	3.37226902437535e-59
97.5	8.59665375847949e-59
98.5	2.19108474543725e-58
99.5	5.58354973823836e-58
100.5	1.42259740381463e-57
101.5	3.62387288929635e-57
102.5	9.2295836924953e-57
103.5	2.35021908224891e-56
104.5	5.98343403355286e-56
105.5	1.52302632290306e-55
