solution variable
x	solution variable
0.5	-2.02103023966005e-63
1.5	-3.59663369570095e-63
2.5	-8.02336659383326e-63
3.5	-1.75179236594858e-62
4.5	-3.80577844432584e-62
5.5	-8.25501344034544e-62
6.5	-1.78901813719245e-61
7.5	-3.87434245615434e-61
8.5	-8.38454191782866e-61
9.5	-1.81325775254824e-60
10.5	-3.91865538778095e-60
11.5	-8.4627181373402e-60
12.5	-1.82631537002422e-59
13.5	-3.93851533318894e-59
14.5	-8.48746354138087e-59
15.5	-1.8277198906975e-58
16.5	-3.93301303363489e-58
17.5	-8.45712665270165e-58
18.5	-1.81718703728082e-57
19.5	-3.90169567032234e-57
20.5	-8.37108423971189e-57
21.5	-1.79465989853904e-56
22.5	-3.8446098151747e-56
23.5	-8.22980527923916e-56
24.5	-1.7603195467704e-55
25.5	-3.76231870715058e-55
26.5	-8.03487637936585e-55
27.5	-1.71458793108831e-54
28.5	-3.6559028031414e-54
29.5	-7.78899050942218e-54
30.5	-1.65812273143936e-53
31.5	-3.5269427908055e-53
32.5	-7.49589765822322e-53
33.5	-1.59180399015014e-52
34.5	-3.37748493587127e-52
35.5	-7.16031774291449e-52
36.5	-1.5167127218235e-51
37.5	-3.20998948325357e-51
38.5	-6.7878179394823e-51
39.5	-1.4341021030416e-50
40.5	-3.02726369357796e-50
41.5	-6.38465844877207e-50
42.5	-1.34536223431217e-49
43.5	-2.83238191988137e-49
44.5	-5.95761243074328e-49
45.5	-1.25197982241089e-48
46.5	-2.62859585811992e-48
47.5	-5.51376731649175e-48
48.5	-1.15549442666175e-47
49.5	-2.41923868701359e-47
50.5	-5.06031583281097e-47
51.5	-1.0574531252539e-46
52.5	-2.20762720201881e-46
53.5	-4.60434575642482e-46
54.5	-9.5936556947949e-46
55.5	-1.99696621037064e-45
56.5	-4.1526375900861e-45
57.5	-8.62661393208916e-45
58.5	-1.79025936949306e-44
59.5	-3.71147899007801e-44
60.5	-7.68651828137082e-44
61.5	-1.5902303173157e-43
62.5	-3.2865038824776e-43
63.5	-6.7849714698337e-43
64.5	-1.39925737638998e-42
65.5	-2.88256283211593e-42
66.5	-5.93181230126068e-42
67.5	-1.2193243485407e-41
68.5	-2.50362945976005e-41
69.5	-5.13494147175392e-41
70.5	-1.05198900354042e-40
71.5	-2.15274565818269e-40
72.5	-4.40023191194392e-40
73.5	-8.98369866725374e-40
74.5	-1.83200617830125e-39
75.5	-3.73152331359493e-39
76.5	-7.59150896692478e-39
77.5	-1.54258099601394e-38
78.5	-3.13069593120361e-38
79.5	-6.34602686782584e-38
80.5	-1.28477188095652e-37
81.5	-2.59781465427464e-37
82.5	-5.24617989753806e-37
83.5	-1.05809790772575e-36
84.5	-2.13133100331291e-36
85.5	-4.28758710015816e-36
86.5	-8.61403388946951e-36
87.5	-1.72832832665165e-35
88.5	-3.46311072567498e-35
89.5	-6.92980942198438e-35
90.5	-1.38479419652629e-34
91.5	-2.76345483848953e-34
92.5	-5.50702160907833e-34
93.5	-1.09590385752215e-33
94.5	-2.17777647971705e-33
95.5	-4.32148630041181e-33
96.5	-8.56299509750434e-33
97.5	-1.69427773021212e-32
98.5	-3.34736755912301e-32
99.5	-6.60352067483122e-32
100.5	-1.30075159553972e-31
