solution variable
x	solution variable
0.5	7.1018051671386e-86
1.5	1.43938874407338e-85
2.5	3.6099616568468e-85
3.5	8.89646296972601e-85
4.5	2.18573073558325e-84
5.5	5.36613550756948e-84
6.5	1.31698295422918e-83
7.5	3.23131444530642e-83
8.5	7.92615448849505e-83
9.5	1.94370302321838e-82
10.5	4.76519335363076e-82
11.5	1.16792092745698e-81
12.5	2.86172353857063e-81
13.5	7.01006822061371e-81
14.5	1.71670686907328e-80
15.5	4.20289328035714e-80
16.5	1.02867425351675e-79
17.5	2.51700238478177e-79
18.5	6.15693515402476e-79
19.5	1.50563485605097e-78
20.5	3.68084718985414e-78
21.5	8.9959672938558e-78
22.5	2.19795496637461e-77
23.5	5.36858001763346e-77
24.5	1.31089724529469e-76
25.5	3.19996550684772e-76
26.5	7.8088701259933e-76
27.5	1.90500524088725e-75
28.5	4.6458803544873e-75
29.5	1.13266771653363e-74
30.5	2.76056797258907e-74
31.5	6.72596401649864e-74
32.5	1.63820987203102e-73
33.5	3.98879905546901e-73
34.5	9.70892388535244e-73
35.5	2.36240869765386e-72
36.5	5.7463573430215e-72
37.5	1.39727706082411e-71
38.5	3.39643537896917e-71
39.5	8.25303552336531e-71
40.5	2.00471291934321e-70
41.5	4.86785176792223e-70
42.5	1.18159250046152e-69
43.5	2.86709349298436e-69
44.5	6.95437706708378e-69
45.5	1.68622430235046e-68
46.5	4.08706591696737e-68
47.5	9.90251624918261e-68
48.5	2.3983663442185e-67
49.5	5.80657317370004e-67
50.5	1.40526126359468e-66
51.5	3.39958086801467e-66
52.5	8.22097113264289e-66
53.5	1.98723215203318e-65
54.5	4.8017559832402e-65
55.5	1.15978050377856e-64
56.5	2.8001027526789e-64
57.5	6.75760438434751e-64
58.5	1.63016041019028e-63
59.5	3.93083514774123e-63
60.5	9.47445693668533e-63
61.5	2.28263722098935e-62
62.5	5.49706119711489e-62
63.5	1.32322397848666e-61
64.5	3.18378137834792e-61
65.5	7.65699105438251e-61
66.5	1.84067016499719e-60
67.5	4.4227726001691e-60
68.5	1.06221367769508e-59
69.5	2.54991445937193e-59
70.5	6.11833908771451e-59
71.5	1.46734896577825e-58
72.5	3.51740927764204e-58
73.5	8.42751777198773e-58
74.5	2.01818669298792e-57
75.5	4.8306487403847e-57
76.5	1.15565863285029e-56
77.5	2.76331981291101e-56
