solution variable
x	solution variable
0.5	-1.53403513459944e-17
1.5	-1.650967977385e-17
2.5	-2.3114646906188e-17
3.5	-3.04706792116781e-17
4.5	-3.88046776510995e-17
5.5	-4.83662772581881e-17
6.5	-5.94327549413549e-17
7.5	-7.23139984175281e-17
8.5	-8.73574634755334e-17
9.5	-1.04952998098908e-16
10.5	-1.25537348093321e-16
11.5	-1.49598075792572e-16
12.5	-1.77676516215201e-16
13.5	-2.10369257592667e-16
14.5	-2.48327457956612e-16
15.5	-2.92253087220573e-16
16.5	-3.42890903635754e-16
17.5	-4.01014620897762e-16
18.5	-4.67405280841857e-16
19.5	-5.42819296376679e-16
20.5	-6.27942945656586e-16
21.5	-7.23329252064828e-16
22.5	-8.29312140016889e-16
23.5	-9.4589147149852e-16
24.5	-1.07258099190546e-15
25.5	-1.20820928561164e-15
26.5	-1.35066148966196e-15
27.5	-1.49654665239557e-15
28.5	-1.6407721510823e-15
29.5	-1.77600237863772e-15
30.5	-1.89197383232482e-15
31.5	-1.9746326199759e-15
32.5	-2.00505304530732e-15
33.5	-1.95808711305147e-15
34.5	-1.80068423738909e-15
35.5	-1.48980782882677e-15
36.5	-9.6986040855279e-16
37.5	-1.69511029119483e-16
38.5	1.00220242847846e-15
39.5	2.66064863101499e-15
40.5	4.95143808396391e-15
41.5	8.05753560394796e-15
42.5	1.22079084740333e-14
43.5	1.76880172310162e-14
44.5	2.48525128438174e-14
45.5	3.4140570525469e-14
46.5	4.60943680708514e-14
47.5	6.13813071236994e-14
48.5	8.08206810697905e-14
49.5	1.05415615497959e-13
50.5	1.36391248810458e-13
51.5	1.7524028434439e-13
52.5	2.23777234361084e-13
53.5	2.84202893903334e-13
54.5	3.5918083263224e-13
55.5	4.51927979574087e-13
56.5	5.66321703917748e-13
57.5	7.07026169762875e-13
58.5	8.79641169686082e-13
59.5	1.09087712734525e-12
60.5	1.34876050979765e-12
61.5	1.66287451303161e-12
62.5	2.04464058722048e-12
63.5	2.50764715976057e-12
64.5	3.06803280313169e-12
65.5	3.74493209037985e-12
66.5	4.5609934933527e-12
67.5	5.5429799178414e-12
68.5	6.72246384585126e-12
69.5	8.13663057876745e-12
70.5	9.8292047565272e-12
71.5	1.18515171770356e-11
72.5	1.42637309663151e-11
73.5	1.71362483616148e-11
74.5	2.05513217738567e-11
75.5	2.46048953973634e-11
76.5	2.94087064362393e-11
77.5	3.5092678017238e-11
78.5	4.18076390535e-11
79.5	4.9728409702108e-11
80.5	5.9057294604668e-11
81.5	7.00280297901445e-11
82.5	8.29102329199253e-11
83.5	9.80144104226382e-11
84.5	1.15697578943826e-10
85.5	1.36369562351306e-10
86.5	1.60500029201305e-10
87.5	1.88626338973203e-10
88.5	2.21362268387906e-10
89.5	2.59407691575372e-10
90.5	3.03559289557779e-10
91.5	3.54722365237779e-10
92.5	4.13923839556971e-10
93.5	4.82326502402594e-10
94.5	5.61244587823121e-10
95.5	6.52160736739889e-10
96.5	7.5674440112081e-10
97.5	8.76871730949309e-10
98.5	1.01464696863166e-09
99.5	1.17242535400437e-09
100.5	1.3528375159969e-09
101.5	1.55881529333342e-09
102.5	1.79361888536134e-09
103.5	2.060865183989e-09
104.5	2.3645570774761e-09
105.5	2.70911344497751e-09
106.5	3.09939947566632e-09
107.5	3.54075684616045e-09
108.5	4.03903317288135e-09
109.5	4.60061001973229e-09
110.5	5.23242858376255e-09
111.5	5.9420119997554e-09
112.5	6.73748299622801e-09
113.5	7.62757539725809e-09
114.5	8.62163769377527e-09
115.5	9.72962660122782e-09
116.5	1.09620881744638e-08
117.5	1.23301236617318e-08
118.5	1.38453368443063e-08
119.5	1.55197591227177e-08
120.5	1.73657480712761e-08
121.5	1.93958545859285e-08
122.5	2.16226530930523e-08
123.5	2.40585285653466e-08
124.5	2.67154133026597e-08
125.5	2.96044655779575e-08
126.5	3.27356813198283e-08
127.5	3.61174290018024e-08
128.5	3.97558968350788e-08
129.5	4.36544402157687e-08
130.5	4.78128161625139e-08
131.5	5.22262901987259e-08
132.5	5.688459979077e-08
133.5	6.1770757056021e-08
134.5	6.68596720116981e-08
135.5	7.21165761577787e-08
136.5	7.7495224688494e-08
137.5	8.29358541228324e-08
138.5	8.83628706536841e-08
139.5	9.36822430590341e-08
140.5	9.87785726210392e-08
141.5	1.03511811186785e-07
142.5	1.07713597307658e-07
143.5	1.1118317934491e-07
144.5	1.13682893561966e-07
145.5	1.14933164576627e-07
146.5	1.14606995157849e-07
147.5	1.12323912263644e-07
148.5	1.07643336471907e-07
149.5	1.00057342599341e-07
150.5	8.89827803813222e-08
151.5	7.37527256454971e-08
152.5	5.36072345038567e-08
153.5	2.76833757644904e-08
154.5	-4.99547991899375e-09
155.5	-4.55311316244042e-08
156.5	-9.51627931413392e-08
157.5	-1.55280118398919e-07
158.5	-2.27437007815295e-07
159.5	-3.13366188430458e-07
160.5	-4.14994551898717e-07
161.5	-5.34459224303388e-07
162.5	-6.74124330123602e-07
163.5	-8.36598399300605e-07
164.5	-1.02475235093965e-06
165.5	-1.24173796940968e-06
166.5	-1.49100676807091e-06
167.5	-1.77632911210881e-06
168.5	-2.10181344444944e-06
169.5	-2.47192542687699e-06
170.5	-2.89150677160353e-06
171.5	-3.36579349593804e-06
172.5	-3.90043328361438e-06
173.5	-4.50150158001132e-06
174.5	-5.17551598420986e-06
175.5	-5.92944842795382e-06
176.5	-6.77073454963538e-06
177.5	-7.70727958019339e-06
178.5	-8.74745995741283e-06
179.5	-9.90011977615268e-06
180.5	-1.11745610657282e-05
181.5	-1.2580526764034e-05
182.5	-1.41281751339742e-05
183.5	-1.58280442454535e-05
184.5	-1.76910050309904e-05
185.5	-1.9728201321824e-05
186.5	-2.19509751927333e-05
187.5	-2.43707758979082e-05
188.5	-2.69990506791246e-05
189.5	-2.98471157849086e-05
190.5	-3.29260061705738e-05
191.5	-3.62463025704775e-05
192.5	-3.98179349627723e-05
193.5	-4.36499619005944e-05
194.5	-4.77503257784102e-05
195.5	-5.21255848525196e-05
196.5	-5.67806237514543e-05
197.5	-6.17183453011575e-05
198.5	-6.69393477505104e-05
199.5	-7.24415929052851e-05
200.5	-7.82200722423711e-05
201.5	-8.42664797475935e-05
202.5	-9.0568901950975e-05
203.5	-9.71115373571965e-05
204.5	-0.000103874459101581
205.5	-0.000110833436097559
206.5	-0.000117959829051765
207.5	-0.000125220578354062
208.5	-0.000132578300820444
209.5	-0.000139991511364987
210.5	-0.000147414983657131
211.5	-0.000154800260402404
212.5	-0.000162096318756392
213.5	-0.000169250389212038
214.5	-0.000176208916768524
215.5	-0.000182918641042819
216.5	-0.000189327757136858
217.5	-0.000195387101762003
218.5	-0.0002010512901329
219.5	-0.000206279710099643
220.5	-0.000211037263690502
221.5	-0.000215294736986387
222.5	-0.000219028683032053
223.5	-0.000222220726871629
224.5	-0.00022485625524269
225.5	-0.000226922543820946
226.5	-0.000228406506748766
227.5	-0.000229292423772946
228.5	-0.000229560194028465
229.5	-0.000229184846167989
230.5	-0.00022813813382862
231.5	-0.000226392940417648
232.5	-0.000223930676647283
233.5	-0.00022075039957055
234.5	-0.000216874932449895
235.5	-0.000212341281384625
236.5	-0.000207144212495185
237.5	-0.000201059816406445
238.5	-0.000193183247872607
239.5	-0.000180823057598266
240.5	-0.000157036509465386
241.5	-0.000105534843558547
242.5	8.85039705328118e-06
243.5	0.000255459039056116
244.5	0.000755873517964139
245.5	0.00168863072327619
246.5	0.00323933806954768
247.5	0.00543602833263746
248.5	0.00787336191344998
249.5	0.00958653415871608
250.5	0.00958653415871608
251.5	0.00787336191344998
252.5	0.00543602833263746
253.5	0.00323933806954768
254.5	0.00168863072327618
255.5	0.000755873517964139
256.5	0.000255459039056116
257.5	8.85039705328169e-06
258.5	-0.000105534843558547
259.5	-0.000157036509465385
260.5	-0.000180823057598266
261.5	-0.000193183247872606
262.5	-0.000201059816406444
263.5	-0.000207144212495184
264.5	-0.000212341281384624
265.5	-0.000216874932449894
266.5	-0.00022075039957055
267.5	-0.000223930676647282
268.5	-0.000226392940417648
269.5	-0.00022813813382862
270.5	-0.000229184846167989
271.5	-0.000229560194028465
272.5	-0.000229292423772946
273.5	-0.000228406506748766
274.5	-0.000226922543820946
275.5	-0.00022485625524269
276.5	-0.000222220726871629
277.5	-0.000219028683032053
278.5	-0.000215294736986387
279.5	-0.000211037263690502
280.5	-0.000206279710099643
281.5	-0.0002010512901329
282.5	-0.000195387101762003
283.5	-0.000189327757136858
284.5	-0.000182918641042818
285.5	-0.000176208916768524
286.5	-0.000169250389212038
287.5	-0.000162096318756392
288.5	-0.000154800260402404
289.5	-0.000147414983657131
290.5	-0.000139991511364987
291.5	-0.000132578300820443
292.5	-0.000125220578354062
293.5	-0.000117959829051765
294.5	-0.000110833436097558
295.5	-0.000103874459101581
296.5	-9.71115373571964e-05
297.5	-9.05689019509749e-05
298.5	-8.42664797475934e-05
299.5	-7.8220072242371e-05
300.5	-7.24415929052851e-05
301.5	-6.69393477505104e-05
302.5	-6.17183453011574e-05
303.5	-5.67806237514543e-05
304.5	-5.21255848525196e-05
305.5	-4.77503257784102e-05
306.5	-4.36499619005944e-05
307.5	-3.98179349627723e-05
308.5	-3.62463025704775e-05
309.5	-3.29260061705738e-05
310.5	-2.98471157849086e-05
311.5	-2.69990506791246e-05
312.5	-2.43707758979082e-05
313.5	-2.19509751927333e-05
314.5	-1.9728201321824e-05
315.5	-1.76910050309904e-05
316.5	-1.58280442454535e-05
317.5	-1.41281751339742e-05
318.5	-1.2580526764034e-05
319.5	-1.11745610657282e-05
320.5	-9.90011977615269e-06
321.5	-8.74745995741283e-06
322.5	-7.7072795801934e-06
323.5	-6.77073454963538e-06
324.5	-5.92944842795382e-06
325.5	-5.17551598420987e-06
326.5	-4.50150158001132e-06
327.5	-3.90043328361438e-06
328.5	-3.36579349593804e-06
329.5	-2.89150677160353e-06
330.5	-2.47192542687699e-06
331.5	-2.10181344444945e-06
332.5	-1.77632911210882e-06
333.5	-1.49100676807092e-06
334.5	-1.24173796940968e-06
335.5	-1.02475235093965e-06
336.5	-8.36598399300606e-07
337.5	-6.74124330123603e-07
338.5	-5.34459224303389e-07
339.5	-4.14994551898718e-07
340.5	-3.13366188430459e-07
341.5	-2.27437007815295e-07
342.5	-1.5528011839892e-07
343.5	-9.51627931413396e-08
344.5	-4.55311316244044e-08
345.5	-4.99547991899389e-09
346.5	2.76833757644903e-08
347.5	5.36072345038566e-08
348.5	7.3752725645497e-08
349.5	8.89827803813221e-08
350.5	1.00057342599341e-07
351.5	1.07643336471907e-07
352.5	1.12323912263644e-07
353.5	1.14606995157849e-07
354.5	1.14933164576627e-07
355.5	1.13682893561966e-07
356.5	1.1118317934491e-07
357.5	1.07713597307658e-07
358.5	1.03511811186785e-07
359.5	9.87785726210392e-08
360.5	9.36822430590342e-08
361.5	8.83628706536842e-08
362.5	8.29358541228325e-08
363.5	7.74952246884941e-08
364.5	7.21165761577788e-08
365.5	6.68596720116982e-08
366.5	6.17707570560211e-08
367.5	5.68845997907701e-08
368.5	5.2226290198726e-08
369.5	4.7812816162514e-08
370.5	4.36544402157688e-08
371.5	3.97558968350788e-08
372.5	3.61174290018024e-08
373.5	3.27356813198283e-08
374.5	2.96044655779576e-08
375.5	2.67154133026597e-08
376.5	2.40585285653466e-08
377.5	2.16226530930524e-08
378.5	1.93958545859285e-08
379.5	1.73657480712761e-08
380.5	1.55197591227177e-08
381.5	1.38453368443063e-08
382.5	1.23301236617318e-08
383.5	1.09620881744638e-08
384.5	9.72962660122783e-09
385.5	8.62163769377528e-09
386.5	7.6275753972581e-09
387.5	6.73748299622802e-09
388.5	5.94201199975541e-09
389.5	5.23242858376256e-09
390.5	4.6006100197323e-09
391.5	4.03903317288136e-09
392.5	3.54075684616046e-09
393.5	3.09939947566632e-09
394.5	2.70911344497751e-09
395.5	2.3645570774761e-09
396.5	2.06086518398901e-09
397.5	1.79361888536134e-09
398.5	1.55881529333342e-09
399.5	1.3528375159969e-09
400.5	1.17242535400437e-09
401.5	1.01464696863167e-09
402.5	8.76871730949311e-10
403.5	7.56744401120812e-10
404.5	6.5216073673989e-10
405.5	5.61244587823122e-10
406.5	4.82326502402595e-10
407.5	4.13923839556971e-10
408.5	3.5472236523778e-10
409.5	3.0355928955778e-10
410.5	2.59407691575373e-10
411.5	2.21362268387906e-10
412.5	1.88626338973204e-10
413.5	1.60500029201306e-10
414.5	1.36369562351306e-10
415.5	1.15697578943827e-10
416.5	9.80144104226383e-11
417.5	8.29102329199255e-11
418.5	7.00280297901446e-11
419.5	5.90572946046681e-11
420.5	4.97284097021081e-11
421.5	4.18076390535e-11
422.5	3.5092678017238e-11
423.5	2.94087064362392e-11
424.5	2.46048953973633e-11
425.5	2.05513217738565e-11
426.5	1.71362483616146e-11
427.5	1.42637309663149e-11
428.5	1.18515171770352e-11
429.5	9.82920475652672e-12
430.5	8.13663057876682e-12
431.5	6.72246384585044e-12
432.5	5.54297991784033e-12
433.5	4.56099349335131e-12
434.5	3.74493209037805e-12
435.5	3.06803280312936e-12
436.5	2.50764715975757e-12
437.5	2.04464058721661e-12
438.5	1.66287451302663e-12
439.5	1.34876050979123e-12
440.5	1.090877127337e-12
441.5	8.79641169675484e-13
442.5	7.07026169749272e-13
443.5	5.66321703900302e-13
444.5	4.51927979551731e-13
445.5	3.59180832603618e-13
446.5	2.8420289386672e-13
447.5	2.23777234314287e-13
448.5	1.75240284284629e-13
449.5	1.36391248734207e-13
450.5	1.05415615400754e-13
451.5	8.08206809459794e-14
452.5	6.13813069661387e-14
453.5	4.60943678705178e-14
454.5	3.41405702709764e-14
455.5	2.48525125208118e-14
456.5	1.768801682142e-14
457.5	1.22079079551013e-14
458.5	8.05753494709034e-15
459.5	4.95143725328001e-15
460.5	2.66064758146897e-15
461.5	1.00220110363171e-15
462.5	-1.69512699923387e-16
463.5	-9.69862513678948e-16
464.5	-1.48981047867259e-15
465.5	-1.80068756973314e-15
466.5	-1.95809129966254e-15
467.5	-2.00505830010068e-15
468.5	-1.97463920906638e-15
469.5	-1.89198208640211e-15
470.5	-1.77601270818076e-15
471.5	-1.64078506503952e-15
472.5	-1.49656278108988e-15
473.5	-1.35068161283769e-15
474.5	-1.20823436673009e-15
475.5	-1.07261222002155e-15
476.5	-9.45930312320167e-16
477.5	-8.29360398068262e-16
478.5	-7.23389146252847e-16
479.5	-6.28017200987147e-16
480.5	-5.42911255093301e-16
481.5	-4.67519036877308e-16
482.5	-4.01155182252036e-16
483.5	-3.43064388136304e-16
484.5	-2.92466958098898e-16
485.5	-2.48590806806047e-16
486.5	-2.10693143573048e-16
487.5	-1.78074371858681e-16
488.5	-1.50086191458125e-16
489.5	-1.26135449030593e-16
490.5	-1.05684930226799e-16
491.5	-8.82520063636254e-17
492.5	-7.34058265771769e-17
493.5	-6.07635713741394e-17
494.5	-4.998614624159e-17
495.5	-4.0773586910929e-17
496.5	-3.28603648526727e-17
497.5	-2.60107176196271e-17
498.5	-2.0014079732407e-17
499.5	-1.46806526838325e-17
