solution variable
x	solution variable
0.5	3.11111658813844e-37
1.5	6.75367533530909e-37
2.5	1.80098008941576e-36
3.5	4.72757273471636e-36
4.5	1.23817381147333e-35
5.5	3.24176416094836e-35
6.5	8.48711867137176e-35
7.5	2.22195918531669e-34
8.5	5.8171656888129e-34
9.5	1.5229537881122e-33
10.5	3.98714479545531e-33
11.5	1.04384805982537e-32
12.5	1.50023453552276e-32
13.5	2.22426038233507e-32
14.5	2.70735628266678e-32
15.5	3.4326181368496e-32
16.5	5.12530779906637e-32
17.5	7.01292460271818e-32
18.5	1.09830853514568e-31
19.5	1.60755701363897e-31
20.5	2.24524830848183e-31
21.5	3.156035648754e-31
22.5	4.26463024320137e-31
23.5	5.69355055474504e-31
24.5	7.88564076340243e-31
25.5	1.10608388147784e-30
26.5	1.54361143656701e-30
27.5	2.14424384408643e-30
28.5	2.91696783263975e-30
29.5	4.04286171186452e-30
30.5	5.66174322945927e-30
31.5	7.81477209257672e-30
32.5	1.06828249012818e-29
33.5	1.47673717486165e-29
34.5	2.02086549558104e-29
35.5	2.77147922987316e-29
36.5	3.76921729733119e-29
37.5	5.14407076967005e-29
38.5	7.008715670875e-29
39.5	9.57118900118686e-29
40.5	1.30273813752544e-28
41.5	1.76780415462613e-28
42.5	2.39139807970207e-28
43.5	3.2291339860701e-28
44.5	4.36144131108607e-28
45.5	5.87933098487422e-28
46.5	7.9122974880337e-28
47.5	1.06315955874024e-27
48.5	1.42637229218507e-27
49.5	1.90960365876897e-27
50.5	2.55432291815207e-27
51.5	3.41202592899128e-27
52.5	4.55155479690479e-27
53.5	6.06483110767261e-27
54.5	8.07673597887357e-27
55.5	1.07437734326288e-26
56.5	1.42717348984041e-26
57.5	1.89447857997057e-26
58.5	2.51193301644662e-26
59.5	3.32901138398544e-26
60.5	4.40800993601042e-26
61.5	5.83333139524386e-26
62.5	7.71510831973475e-26
63.5	1.01983614650394e-25
64.5	1.34742297302522e-25
65.5	1.77944042143309e-25
66.5	2.34905786645566e-25
67.5	3.0998171926417e-25
68.5	4.08979474252081e-25
69.5	5.39515159336406e-25
70.5	7.11561269734734e-25
71.5	9.38331505744572e-25
72.5	1.23727659534079e-24
73.5	1.63127817661572e-24
74.5	2.1506287773267e-24
75.5	2.83525351620206e-24
76.5	3.7376786659817e-24
77.5	4.92688836374836e-24
78.5	6.49389695300521e-24
79.5	8.55855084782476e-24
80.5	1.12783033314663e-23
81.5	1.48598611008014e-23
82.5	1.95744438878192e-23
83.5	2.57777803922952e-23
84.5	3.39362572062526e-23
85.5	4.46587124669685e-23
86.5	5.87414340845225e-23
87.5	7.72220853638526e-23
88.5	1.01451247203625e-22
89.5	1.33185264411166e-22
90.5	1.74699538394619e-22
91.5	2.28939431490017e-22
92.5	2.99707822059764e-22
93.5	3.9189915087627e-22
94.5	5.11800747672701e-22
95.5	6.67460649617566e-22
96.5	8.69155303650999e-22
97.5	1.1299563347502e-21
98.5	1.4664396981581e-21
99.5	1.89954520298773e-21
100.5	2.45561228784581e-21
101.5	3.1676455471213e-21
102.5	4.07680245156655e-21
103.5	5.23416926707371e-21
104.5	6.7028045575306e-21
105.5	8.56012922065649e-21
106.5	1.0900616787256e-20
107.5	1.38387730214574e-20
108.5	1.75123729677548e-20
109.5	2.20858966941455e-20
110.5	2.77539288605293e-20
111.5	3.47443932384704e-20
112.5	4.3321224862205e-20
113.5	5.37860888086989e-20
114.5	6.64784862425495e-20
115.5	8.1773449041839e-20
116.5	1.0007586179929e-19
117.5	1.21810024199303e-19
118.5	1.47403115134657e-19
119.5	1.77260627587253e-19
120.5	2.11731853222929e-19
121.5	2.51063368134194e-19
122.5	2.95338724925472e-19
123.5	3.44402411158096e-19
124.5	3.97768133216388e-19
125.5	4.5451209519556e-19
126.5	5.13155704094164e-19
127.5	5.71546137956654e-19
128.5	6.26750072150864e-19
129.5	6.74986225365614e-19
130.5	7.11635874227469e-19
131.5	7.313909650023e-19
132.5	7.28626412525125e-19
133.5	6.98120834501909e-19
134.5	6.36299275509904e-19
135.5	5.43238515384752e-19
136.5	4.25761714123458e-19
137.5	3.0206189183746e-19
138.5	2.08439117765668e-19
139.5	2.08920489240933e-19
140.5	4.08764639870599e-19
141.5	9.73144419059778e-19
142.5	2.15266226325637e-18
143.5	4.31779702590088e-18
144.5	8.00492224371935e-18
145.5	1.39771894773816e-17
146.5	2.33043529991763e-17
147.5	3.74665394440327e-17
148.5	5.84880590017714e-17
149.5	8.91086163814375e-17
150.5	1.33000748272408e-16
151.5	1.95043957970264e-16
152.5	2.81667897327411e-16
153.5	4.01278983611723e-16
154.5	5.64787099222319e-16
155.5	7.86251381951131e-16
156.5	1.08366661788043e-15
157.5	1.47991420255399e-15
158.5	2.00390403226551e-15
159.5	2.69193577209097e-15
160.5	3.58930956377672e-15
161.5	4.7522170458106e-15
162.5	6.24994321773085e-15
163.5	8.1674077514324e-15
164.5	1.06080700295819e-14
165.5	1.36972151429244e-14
166.5	1.75856269138405e-14
167.5	2.24536380307523e-14
168.5	2.85155251260244e-14
169.5	3.6024186920242e-14
170.5	4.52760042996188e-14
171.5	5.66157317011313e-14
172.5	7.04412066523404e-14
173.5	8.72075885848873e-14
174.5	1.07430747208606e-13
175.5	1.31689315656339e-13
176.5	1.6062480482542e-13
177.5	1.94939046462609e-13
178.5	2.35388099813943e-13
179.5	2.82771629374721e-13
180.5	3.37916653092842e-13
181.5	4.01654493085669e-13
182.5	4.74789756913079e-13
183.5	5.58060273612068e-13
184.5	6.5208713942351e-13
185.5	7.57314441354384e-13
186.5	8.73938862619457e-13
187.5	1.00183027843151e-12
188.5	1.14044565003409e-12
189.5	1.28874002652147e-12
190.5	1.44508023967046e-12
191.5	1.60716884252524e-12
192.5	1.77198784788062e-12
193.5	1.93577362886979e-12
194.5	2.09403562433808e-12
195.5	2.24163182186934e-12
196.5	2.37291288741124e-12
197.5	2.48194375676424e-12
198.5	2.56280605763119e-12
199.5	2.60997661857825e-12
200.5	2.61876660253917e-12
201.5	2.58579303332688e-12
202.5	2.5094408835825e-12
203.5	2.39026143393225e-12
204.5	2.23124402024747e-12
205.5	2.03789682439351e-12
206.5	1.81808136217542e-12
207.5	1.58156741384472e-12
208.5	1.33931122429678e-12
209.5	1.10250783089324e-12
210.5	8.81522338320248e-13
211.5	6.84854317676e-13
212.5	5.18319783273851e-13
213.5	3.84630120506154e-13
214.5	2.8349301553718e-13
215.5	2.12251678021358e-13
216.5	1.66927271701974e-13
217.5	1.43374901253851e-13
218.5	1.38188107679217e-13
219.5	1.49144838132645e-13
220.5	1.75672201966042e-13
221.5	2.21611008636175e-13
222.5	3.06755078671615e-13
223.5	5.03014545060203e-13
224.5	1.03169458658473e-12
225.5	2.50325825158443e-12
226.5	6.47673413497645e-12
227.5	1.67152108809746e-11
228.5	4.19147241457817e-11
229.5	1.01456233810711e-10
230.5	2.37137432195308e-10
231.5	5.3621390723874e-10
232.5	1.17463804570938e-09
233.5	2.49368210117731e-09
234.5	5.1257414902836e-09
235.5	1.01791135786612e-08
236.5	1.94618266674773e-08
237.5	3.56451374181469e-08
238.5	6.21078090402027e-08
239.5	1.0196625478847e-07
240.5	1.55633172051588e-07
241.5	2.16682869732707e-07
242.5	2.67959206114596e-07
243.5	2.84941578528324e-07
244.5	2.59405554518859e-07
245.5	2.50713982697298e-07
246.5	4.29342210499845e-07
247.5	1.00139531121279e-06
248.5	1.9305394388221e-06
249.5	2.70785213120237e-06
250.5	2.70785213120237e-06
251.5	1.9305394388221e-06
252.5	1.00139531121279e-06
253.5	4.29342210499845e-07
254.5	2.50713982697298e-07
255.5	2.59405554518859e-07
256.5	2.84941578528324e-07
257.5	2.67959206114596e-07
258.5	2.16682869732707e-07
259.5	1.55633172051588e-07
260.5	1.0196625478847e-07
261.5	6.21078090402027e-08
262.5	3.56451374181469e-08
263.5	1.94618266674773e-08
264.5	1.01791135786612e-08
265.5	5.1257414902836e-09
266.5	2.49368210117731e-09
267.5	1.17463804570938e-09
268.5	5.3621390723874e-10
269.5	2.37137432195308e-10
270.5	1.01456233810711e-10
271.5	4.19147241457817e-11
272.5	1.67152108809746e-11
273.5	6.47673413497645e-12
274.5	2.50325825158443e-12
275.5	1.03169458658473e-12
276.5	5.03014545060203e-13
277.5	3.06755078671616e-13
278.5	2.21611008636175e-13
279.5	1.75672201966042e-13
280.5	1.49144838132645e-13
281.5	1.38188107679217e-13
282.5	1.43374901253851e-13
283.5	1.66927271701974e-13
284.5	2.12251678021358e-13
285.5	2.8349301553718e-13
286.5	3.84630120506154e-13
287.5	5.18319783273851e-13
288.5	6.84854317676e-13
