solution variable
x	solution variable
0.5	452112371.871472
1.5	968716656.70965
2.5	2553311927.08435
3.5	6622641364.4317
4.5	17136031365.6468
5.5	44321516026.4404
6.5	114623707231.262
7.5	296421068669.387
8.5	766515940512.859
9.5	1982033863460.15
10.5	5124819663117.64
11.5	13250234566835.5
12.5	34256723309387.7
13.5	88561539372179.1
14.5	228939844743354
15.5	591799106978505
16.5	1.52969104047519e+15
17.5	3.95375210018641e+15
18.5	1.02185962474148e+16
19.5	2.64088159303873e+16
20.5	6.82468005077151e+16
21.5	1.76356360442728e+17
22.5	4.55695993113417e+17
23.5	1.17742790956386e+18
24.5	3.04206336472411e+18
25.5	7.8591716960025e+18
26.5	2.03029741873342e+19
27.5	5.24465209280007e+19
28.5	1.35471397275204e+20
29.5	3.49906657056535e+20
30.5	9.03712377810532e+20
31.5	2.33389570819169e+21
32.5	6.02706124051973e+21
33.5	1.55633276021684e+22
34.5	4.01857204335535e+22
35.5	1.0375600635615e+23
36.5	2.67871596492594e+23
37.5	6.91531158699678e+23
38.5	1.78512339745097e+24
39.5	4.60782380099857e+24
40.5	1.18930800966494e+25
41.5	3.06947008322552e+25
42.5	7.92141498342769e+25
43.5	2.04414707643224e+26
44.5	5.2746207492829e+26
45.5	1.3609424727489e+27
46.5	3.51121504653982e+27
47.5	9.05824200351086e+27
48.5	2.33667833477716e+28
49.5	6.02729093288752e+28
50.5	1.55458070277931e+29
51.5	4.00933147128706e+29
52.5	1.03394610337133e+30
53.5	2.66618791184365e+30
54.5	6.87464362710664e+30
55.5	1.7724576370839e+31
56.5	4.56948684649707e+31
57.5	1.17794371850846e+32
58.5	3.03631506362086e+32
59.5	7.82589379147878e+32
60.5	2.01690535249353e+33
61.5	5.19757980963124e+33
62.5	1.33930815760147e+34
63.5	3.45082689727958e+34
64.5	8.89055259373974e+34
65.5	2.29032365367621e+35
66.5	5.89966127987816e+35
67.5	1.51956402266012e+36
68.5	3.91356195680982e+36
69.5	1.00782768846559e+37
70.5	2.59513996810003e+37
71.5	6.68182775050527e+37
72.5	1.72024105073383e+38
73.5	4.42835496780503e+38
74.5	1.13986697008177e+39
75.5	2.93375651900693e+39
76.5	7.55008155031214e+39
77.5	1.94283718754814e+40
78.5	4.99893935312423e+40
79.5	1.28610231497463e+41
80.5	3.30848257244504e+41
81.5	8.51015246147971e+41
82.5	2.18877166204604e+42
83.5	5.62882389097916e+42
84.5	1.44739944674873e+43
85.5	3.72144942356865e+43
86.5	9.56727478255629e+43
87.5	2.45932656727649e+44
88.5	6.32113974226853e+44
89.5	1.62452057378052e+45
90.5	4.17450572885984e+45
91.5	1.07259138247532e+46
92.5	2.75557544045861e+46
93.5	7.07845407660958e+46
94.5	1.81807578616096e+47
95.5	4.66909084103654e+47
96.5	1.19894360233552e+48
97.5	3.07829740194072e+48
98.5	7.90254674363585e+48
99.5	2.02846500424854e+49
100.5	5.20608400889638e+49
101.5	1.33597174569466e+50
102.5	3.42787559157222e+50
103.5	8.79414695298718e+50
104.5	2.25580975332882e+51
105.5	5.78562772408272e+51
106.5	1.48366867498873e+52
107.5	3.80417897225867e+52
108.5	9.75262784930085e+52
109.5	2.49987429481057e+53
110.5	6.40692420361923e+53
111.5	1.64178002786219e+54
112.5	4.20642710398503e+54
113.5	1.07756583274818e+55
114.5	2.75997604228293e+55
115.5	7.06800507951331e+55
116.5	1.80974505404241e+56
117.5	4.63303828734336e+56
118.5	1.18588135845375e+57
119.5	3.03488577112667e+57
120.5	7.76547592992079e+57
121.5	1.98663127466867e+58
122.5	5.08146260420108e+58
123.5	1.29951489299998e+59
124.5	3.32271894043012e+59
125.5	8.49423945217864e+59
126.5	2.17106404860984e+60
127.5	5.54800292550569e+60
128.5	1.41747454854761e+61
129.5	3.62082053912676e+61
130.5	9.24720398339356e+61
131.5	2.36115290165048e+62
132.5	6.02762900189025e+62
133.5	1.53842418235242e+63
134.5	3.92564730265733e+63
